Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
149,Davy Arnaud\Davy-Arnaud,us USA,FWMF,Kansas City Wizards,22,18,7,11,818,45,3,0,0,0,20,3,0,5,0.33,0.33,0.33,0.33,0.55,2.20,0.33
150,Brian Dunseth\Brian-Dunseth,us USA,DF,Dallas Burn,25,9,9,0,806,90,1,1,0,0,12,0,0,2,0.11,0.22,0.11,0.22,0.22,1.34,0.00
151,Ricky Lewis\Ricky-Lewis,us USA,DF,LA Galaxy,20,13,7,6,798,61,0,0,0,0,10,1,0,0,0.00,0.00,0.00,0.00,0.00,1.13,0.11
152,Toni Nhleko\Toni-Nhleko,za RSA,FW,Dallas Burn,23,11,9,2,792,72,2,0,0,0,23,2,0,7,0.23,0.23,0.23,0.23,0.80,2.61,0.23
153,Troy Dayak\Troy-Dayak,us USA,DFFW,San Jose Earthquakes,32,9,8,1,785,87,0,0,0,0,10,2,0,0,0.00,0.00,0.00,0.00,0.00,1.15,0.23
154,Juan Forchetti\Juan-Forchetti,ar ARG,DF,MetroStars,21,10,8,2,775,78,0,0,0,0,14,1,0,1,0.00,0.00,0.00,0.00,0.12,1.63,0.12
155,Matt Crawford\Matt-Crawford,us USA,MF,Colorado Rapids,22,16,8,8,750,47,1,0,0,0,8,0,0,2,0.12,0.12,0.12,0.12,0.24,0.96,0.00
156,Tim Regan\Tim-Regan,us USA,DF,MetroStars,21,15,7,8,747,50,0,0,0,0,16,0,0,2,0.00,0.00,0.00,0.00,0.24,1.93,0.00
157,Santino Quaranta\Santino-Quaranta,us USA,FWMF,D.C. United,18,12,8,4,738,62,1,2,0,0,9,0,0,8,0.12,0.37,0.12,0.37,0.98,1.10,0.00
158,Zizi Roberts\Zizi-Roberts,lr LBR,FW,Colorado Rapids,23,12,8,4,729,61,5,0,0,0,21,0,0,16,0.62,0.62,0.62,0.62,1.98,2.59,0.00
159,Alecko Eskandarian\Alecko-Eskandarian,us USA,FW,D.C. United,20,23,5,18,728,32,3,2,0,0,12,3,1,7,0.37,0.62,0.37,0.62,0.87,1.48,0.49
160,Nate Jaqua\Nate-Jaqua,us USA,FW,Chicago Fire,21,20,5,15,712,36,2,1,0,0,20,1,0,7,0.25,0.38,0.25,0.38,0.88,2.53,0.13
161,Joe Addo\Joe-Addo,gh GHA,DF,MetroStars,31,8,7,1,700,88,0,0,0,0,7,0,0,1,0.00,0.00,0.00,0.00,0.13,0.90,0.00
162,Eddie Gaven\Eddie-Gaven,us USA,MFGK,MetroStars,16,12,7,5,691,58,1,1,0,0,11,0,0,9,0.13,0.26,0.13,0.26,1.17,1.43,0.00
163,Dwayne De Rosario\Dwayne-De-Rosario,ca CAN,FWMF,San Jose Earthquakes,24,11,6,5,686,62,4,3,0,0,12,0,0,8,0.52,0.92,0.52,0.92,1.05,1.57,0.00
164,Diego Serna\Diego-Serna,co COL,FW,LA Galaxy,29,10,8,2,660,66,3,1,0,0,14,1,0,5,0.41,0.55,0.41,0.55,0.68,1.91,0.14
165,Arturo Alvarez\Arturo-Alvarez,sv SLV,MFFW,San Jose Earthquakes,17,15,5,10,655,44,1,0,0,0,17,2,0,2,0.14,0.14,0.14,0.14,0.27,2.34,0.27
166,Tom Presthus\Tom-Presthus,us USA,GK,Columbus Crew,27,7,6,1,613,88,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
167,Diego Walsh\Diego-Walsh,br BRA,MF,Columbus Crew,23,14,6,8,612,44,1,0,0,0,19,2,1,4,0.15,0.15,0.15,0.15,0.59,2.79,0.44
168,Jeff Stewart\Jeff-Stewart,us USA,DF,Colorado Rapids,22,8,7,1,608,76,0,0,0,0,16,3,0,1,0.00,0.00,0.00,0.00,0.15,2.37,0.44
169,Jesús Ochoa\Jesus-Ochoa,mx MEX,MF,LA Galaxy,21,10,7,3,571,57,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.47,0.00
170,Antonio Martínez\Antonio-Martinez,mx MEX,MF,Dallas Burn,25,10,5,5,563,56,0,1,0,0,4,0,0,4,0.00,0.16,0.00,0.16,0.64,0.64,0.00
171,Jeff Cassar\Jeff-Cassar,us USA,GK,Dallas Burn,28,7,6,1,562,80,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.16
172,Paul Broome\Paul-Broome,us USA,DF,Dallas Burn,26,7,6,1,562,80,0,1,0,0,13,2,1,1,0.00,0.16,0.00,0.16,0.16,2.08,0.48
173,Daniel Torres\Daniel-Torres,cr CRC,DF,Columbus Crew,25,8,6,2,562,70,0,0,0,0,11,1,0,0,0.00,0.00,0.00,0.00,0.00,1.76,0.16
174,Wolde Harris\Wolde-Harris,jm JAM,FW,Kansas City Wizards,29,10,6,4,558,56,0,0,0,0,9,0,0,10,0.00,0.00,0.00,0.00,1.61,1.45,0.00
175,Marshall Leonard\Marshall-Leonard,us USA,DF,New England Revolution,22,10,5,5,550,55,0,0,0,0,9,1,0,0,0.00,0.00,0.00,0.00,0.00,1.47,0.16
176,Daniel Hernández\Daniel-Hernandez,us USA,MFDF,New England Revolution,26,9,4,5,520,58,0,1,0,0,20,0,0,2,0.00,0.17,0.00,0.17,0.35,3.46,0.00
177,Jaime Moreno\Jaime-Moreno,bo BOL,FW,MetroStars,29,11,7,4,517,47,2,0,1,1,7,0,0,6,0.35,0.35,0.17,0.17,1.04,1.22,0.00
178,Darío Fabbro\Dario-Fabbro,ar ARG,FW,New England Revolution,26,8,7,1,511,64,2,0,0,0,8,0,0,4,0.35,0.35,0.35,0.35,0.70,1.41,0.00
179,Philip Salyer\Philip-Salyer,us USA,DFMF,Dallas Burn,21,8,5,3,491,61,0,0,0,0,6,1,0,0,0.00,0.00,0.00,0.00,0.00,1.10,0.18
180,Nelson Akwari\Nelson-Akwari,us USA,DF,Columbus Crew,20,11,5,6,488,44,0,0,0,0,7,1,0,1,0.00,0.00,0.00,0.00,0.18,1.29,0.18
181,Zach Kingsley\Zach-Kingsley,us USA,MF,Colorado Rapids,23,12,5,7,480,40,0,1,0,0,8,0,0,3,0.00,0.19,0.00,0.19,0.56,1.50,0.00
182,Ali Curtis\Ali-Curtis,us USA,FWDF,Dallas Burn,24,8,6,2,474,59,1,2,0,0,4,0,0,5,0.19,0.57,0.19,0.57,0.95,0.76,0.00
183,Kenny Arena\Kenny-Arena,us USA,DF,MetroStars,21,10,5,5,458,46,0,0,0,0,12,1,1,1,0.00,0.00,0.00,0.00,0.20,2.36,0.39
184,Matt Reis\Matt-Reis,us USA,GK,New England Revolution,27,5,5,0,458,92,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
185,Doug Warren\Doug-Warren,us USA,GK,D.C. United,21,5,4,1,404,81,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
186,Gavin Glinton\Gavin-Glinton,tc TCA,FW,LA Galaxy,23,9,4,5,397,44,1,1,0,0,4,0,0,8,0.23,0.45,0.23,0.45,1.81,0.91,0.00
187,Mark Williams\Mark-Williams,nir NIR,DF,Columbus Crew,29,5,5,0,391,78,0,0,0,0,16,5,0,0,0.00,0.00,0.00,0.00,0.00,3.68,1.15
188,Scott Vallow\Scott-Vallow,us USA,GK,Colorado Rapids,25,4,4,0,380,95,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
189,Alex Pineda Chacón\Alex-Pineda-Chacon,hn HON,FWMF,LA Galaxy,33,6,4,2,376,63,0,0,0,0,2,0,0,3,0.00,0.00,0.00,0.00,0.72,0.48,0.00
190,Jamil Walker\Jamil-Walker,us USA,MFFW,San Jose Earthquakes,21,19,0,19,365,19,4,0,0,0,11,1,0,13,0.99,0.99,0.99,0.99,3.21,2.71,0.25
191,Casey Schmidt,,,Colorado Rapids,,13,1,12,363,28,0,1,0,0,6,0,0,0,0.00,0.25,0.00,0.25,0.00,1.49,0.00
192,Thiago Martins\Thiago-Martins,br BRA,FW,D.C. United,26,5,4,1,359,72,0,0,0,0,16,1,0,3,0.00,0.00,0.00,0.00,0.75,4.01,0.25
193,José Burciaga Jr.\Jose-Burciaga-Jr,us USA,DF,Kansas City Wizards,21,4,4,0,347,87,0,0,0,0,6,1,0,2,0.00,0.00,0.00,0.00,0.52,1.56,0.26
194,Darryl Powell\Darryl-Powell,jm JAM,MF,Colorado Rapids,31,5,4,1,335,67,0,0,0,0,14,2,0,1,0.00,0.00,0.00,0.00,0.27,3.76,0.54
195,Arturo Torres\Arturo-Torres,us USA,DF,LA Galaxy,22,9,3,6,335,37,0,0,0,0,11,1,0,4,0.00,0.00,0.00,0.00,1.07,2.96,0.27
196,Rodrigo Faria\Rodrigo-Faria,br BRA,FW,Chicago Fire,25,5,4,1,329,66,0,0,0,0,5,0,0,3,0.00,0.00,0.00,0.00,0.82,1.37,0.00
197,Jason Moore\Jason-Moore,us USA,MF,New England Revolution,24,13,1,12,328,25,0,0,0,0,5,1,0,2,0.00,0.00,0.00,0.00,0.55,1.37,0.27
198,Alex Pineda Chacón\Alex-Pineda-Chacon,hn HON,MFFW,Columbus Crew,33,8,3,5,324,41,0,2,0,0,2,0,0,5,0.00,0.56,0.00,0.56,1.39,0.56,0.00
199,Ronnie O'Brien\Ronnie-OBrien,ie IRL,MF,Dallas Burn,24,6,3,3,317,53,1,0,0,0,12,0,0,5,0.28,0.28,0.28,0.28,1.42,3.41,0.00
200,Alberto Rizo,,,Colorado Rapids,,6,3,3,297,50,0,0,0,0,4,1,0,2,0.00,0.00,0.00,0.00,0.61,1.21,0.30
201,Jeff Matteo\Jeff-Matteo,us USA,MF,Columbus Crew,22,6,3,3,286,48,1,0,0,0,9,1,0,1,0.31,0.31,0.31,0.31,0.31,2.83,0.31
202,Jon Conway\Jon-Conway,us USA,GK,San Jose Earthquakes,25,3,3,0,280,93,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
203,Gavin Glinton\Gavin-Glinton,tc TCA,FW,Dallas Burn,23,10,3,7,272,27,0,0,0,0,4,1,0,2,0.00,0.00,0.00,0.00,0.66,1.32,0.33
204,Paul Grafer\Paul-Grafer,us USA,GK,MetroStars,28,3,3,0,270,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
205,José Galván\Jose-Galvan,ar ARG,MF,MetroStars,21,9,2,7,266,30,0,0,0,0,10,1,0,0,0.00,0.00,0.00,0.00,0.00,3.38,0.34
206,Rodrigo Faria\Rodrigo-Faria,br BRA,FW,San Jose Earthquakes,25,4,3,1,249,62,0,1,0,0,6,0,0,1,0.00,0.36,0.00,0.36,0.36,2.17,0.00
207,Ryan Suarez\Ryan-Suarez,us USA,DF,LA Galaxy,25,3,3,0,246,82,0,0,0,0,7,1,0,0,0.00,0.00,0.00,0.00,0.00,2.56,0.37
208,Jacob LeBlanc\Jacob-LeBlanc,us USA,MF,MetroStars,21,7,2,5,225,32,2,0,0,0,3,1,0,2,0.80,0.80,0.80,0.80,0.80,1.20,0.40
209,Ryan Futagaki\Ryan-Futagaki,us USA,MF,Chicago Fire,23,6,2,4,218,36,0,1,0,0,6,0,0,0,0.00,0.41,0.00,0.41,0.00,2.48,0.00
210,Antonio Martínez\Antonio-Martinez,mx MEX,MF,LA Galaxy,25,4,3,1,212,53,1,0,0,0,3,0,0,1,0.42,0.42,0.42,0.42,0.42,1.27,0.00
211,Stephen Herdsman\Stephen-Herdsman,us USA,DF,Colorado Rapids,27,3,3,0,198,66,0,0,0,0,3,1,0,0,0.00,0.00,0.00,0.00,0.00,1.36,0.45
212,Jorge Gabriel Vázquez\Jorge-Gabriel-Vazquez,ar ARG,MF,New England Revolution,33,4,2,2,197,49,0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.00,0.00,1.83,0.00
213,Paul Broome\Paul-Broome,us USA,DF,LA Galaxy,26,4,2,2,186,47,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.97,0.00
214,Darío Fabbro\Dario-Fabbro,ar ARG,FW,Kansas City Wizards,26,8,2,6,178,22,0,0,0,0,2,1,1,1,0.00,0.00,0.00,0.00,0.51,1.01,1.01
215,Chris Brunt\Chris-Brunt,us USA,DF,Kansas City Wizards,23,4,2,2,166,42,1,0,0,0,4,0,0,1,0.54,0.54,0.54,0.54,0.54,2.17,0.00
216,Dipsy Selolwane\Dipsy-Selolwane,bw BOT,FWMF,Chicago Fire,25,5,1,4,165,33,1,1,0,0,8,1,0,2,0.55,1.09,0.55,1.09,1.09,4.36,0.55
217,Andrzej Juskowiak\Andrzej-Juskowiak,pl POL,FW,MetroStars,32,5,0,5,160,32,1,0,0,0,3,0,0,3,0.56,0.56,0.56,0.56,1.69,1.69,0.00
218,Chris Brown\Chris-Brown,us USA,FWMF,New England Revolution,25,3,1,2,138,46,3,0,0,0,1,0,0,5,1.96,1.96,1.96,1.96,3.26,0.65,0.00
219,Guillermo Gonzalez\Guillermo-Gonzalez,us USA,MF,LA Galaxy,17,6,1,5,129,22,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.70,0.00,0.00
220,Craig Capano\Craig-Capano,us USA,MF,Chicago Fire,17,5,1,4,122,24,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.74,0.00
221,Devin Barclay\Devin-Barclay,us USA,FW,D.C. United,19,3,1,2,113,38,0,0,0,0,5,1,0,0,0.00,0.00,0.00,0.00,0.00,3.98,0.80
222,José Retiz\Jose-Retiz,mx MEX,FW,LA Galaxy,24,5,0,5,111,22,0,0,0,0,5,2,0,0,0.00,0.00,0.00,0.00,0.00,4.05,1.62
223,Clint Baumstark\Clint-Baumstark,us USA,GK,D.C. United,20,1,1,0,100,100,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224,Jonathan Bolaños\Jonathan-Bolanos,cr CRC,MF,Chicago Fire,24,2,1,1,92,46,0,1,0,0,1,0,0,0,0.00,0.98,0.00,0.98,0.00,0.98,0.00
225,Mike Nugent\Mike-Nugent,us USA,FW,MetroStars,22,1,1,0,90,90,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,3.00,0.00,0.00
226,Ibrahim Kante\Ibrahim-Kante,ml MLI,DFFW,New England Revolution,21,2,0,2,65,33,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
227,Jack Jewsbury\Jack-Jewsbury,us USA,MFDF,Kansas City Wizards,21,2,1,1,61,31,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
228,Chris Bagley\Chris-Bagley,us USA,FW,New England Revolution,22,3,0,3,59,20,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,1.53,0.00
229,Joe Cannon\Joe-Cannon,us USA,GK,Colorado Rapids,28,1,0,1,45,45,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230,Curtis Spiteri\Curtis-Spiteri,us USA,GK,Chicago Fire,21,1,0,1,44,44,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
231,Roger Levesque\Roger-Levesque,us USA,MFFW,San Jose Earthquakes,22,3,0,3,43,14,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
232,Mandi Urbas\Mandi-Urbas,de GER,FWMF,Dallas Burn,20,3,0,3,40,13,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,2.25,0.00,0.00
233,Trevor Perea\Trevor-Perea,us USA,MF,Columbus Crew,21,1,0,1,34,34,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
234,Alex Blake,,,Colorado Rapids,,3,0,3,24,8,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,7.50,0.00
235,Michael Ritch\Michael-Ritch,us USA,FWMF,Columbus Crew,21,3,0,3,21,7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
236,Isaias Bardales Jr.\Isaias-Bardales-Jr,us USA,FW,LA Galaxy,23,1,0,1,21,21,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,8.57,0.00
237,Dan Popik\Dan-Popik,us USA,GK,LA Galaxy,23,1,0,1,16,16,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
238,Jake Traeger\Jake-Traeger,us USA,DF,Columbus Crew,22,1,0,1,12,12,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,7.50,0.00,0.00
239,Henry Ring\Henry-Ring,us USA,GK,Chicago Fire,25,1,0,1,11,11,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
240,Taylor Graham\Taylor-Graham,pr PUR,DF,Kansas City Wizards,22,2,0,2,10,5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
241,Kyle Singer\Kyle-Singer,us USA,GK,New England Revolution,22,1,0,1,9,9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
242,Bo Oshoniyi\Bo-Oshoniyi,us USA,GK,Kansas City Wizards,31,1,0,1,7,7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
243,Hérculez Gómez\Herculez-Gomez,us USA,FW,LA Galaxy,20,1,0,1,5,5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
244,Trevor Perea\Trevor-Perea,us USA,MF,D.C. United,21,1,0,1,3,3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
