Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
148,Cornell Glen\Cornell-Glen,tt TRI,FW,Columbus Crew,23,22,13,9,1241,56,4,2,1,1,24,5,1,20,0.29,0.44,0.22,0.36,1.45,1.74,0.44
149,Hunter Freeman\Hunter-Freeman,us USA,MFDF,Colorado Rapids,20,20,14,6,1217,61,0,1,0,0,21,4,1,2,0.00,0.07,0.00,0.07,0.15,1.55,0.37
150,Rusty Pierce\Rusty-Pierce,us USA,DF,Real Salt Lake,25,15,15,0,1200,80,0,1,0,0,20,3,0,1,0.00,0.07,0.00,0.07,0.07,1.50,0.23
151,Isaac Romo\Isaac-Romo,mx MEX,FW,Chivas USA,21,25,11,14,1190,48,3,0,0,0,21,4,0,15,0.23,0.23,0.23,0.23,1.13,1.59,0.30
152,Santino Quaranta\Santino-Quaranta,us USA,FWMF,D.C. United,20,18,13,5,1185,66,5,3,0,0,24,2,0,17,0.38,0.61,0.38,0.61,1.29,1.82,0.15
153,Eddie Johnson\Eddie-Johnson,us USA,FW,FC Dallas,20,15,13,2,1180,79,5,2,0,0,19,1,0,12,0.38,0.53,0.38,0.53,0.92,1.45,0.08
154,Seth Trembly\Seth-Trembly,us USA,DFMF,Real Salt Lake,22,22,11,11,1176,54,2,0,0,0,38,8,0,13,0.15,0.15,0.15,0.15,0.99,2.91,0.61
155,Ryan Suarez\Ryan-Suarez,us USA,DF,Chivas USA,27,15,14,1,1168,78,1,0,0,0,17,2,0,1,0.08,0.08,0.08,0.08,0.08,1.31,0.15
156,Avery John\Avery-John,tt TRI,DF,New England Revolution,29,14,13,1,1167,83,0,0,0,0,24,2,0,0,0.00,0.00,0.00,0.00,0.00,1.85,0.15
157,Ramón Núñez\Ramon-Nunez,hn HON,MF,FC Dallas,19,21,12,9,1141,54,5,4,1,1,9,1,0,22,0.39,0.71,0.32,0.63,1.74,0.71,0.08
158,Esteban Arias\Esteban-Arias,mx MEX,DF,Chivas USA,22,15,14,1,1141,76,1,0,0,0,42,4,1,2,0.08,0.08,0.08,0.08,0.16,3.31,0.39
159,Danny Szetela\Danny-Szetela,us USA,MF,Columbus Crew,17,16,13,3,1117,70,0,0,0,0,36,3,0,1,0.00,0.00,0.00,0.00,0.08,2.90,0.24
160,John Wilson\John-Wilson,us USA,DFMF,D.C. United,27,17,11,6,1099,65,0,2,0,0,26,2,0,2,0.00,0.16,0.00,0.16,0.16,2.13,0.16
161,Carey Talley\Carey-Talley,us USA,DF,FC Dallas,28,20,14,6,1092,55,0,1,0,0,17,2,1,4,0.00,0.08,0.00,0.08,0.33,1.40,0.25
162,Alex Zotincă\Alex-Zotinca,ro ROU,DF,Kansas City Wizards,28,16,13,3,1061,66,1,0,0,0,13,1,0,8,0.08,0.08,0.08,0.08,0.68,1.10,0.08
163,Steve Jolley\Steve-Jolley,us USA,DF,FC Dallas,29,13,12,1,1057,81,0,0,0,0,16,1,0,2,0.00,0.00,0.00,0.00,0.17,1.36,0.09
164,Danny O'Rourke\Danny-ORourke,us USA,DF,San Jose Earthquakes,21,13,12,1,1050,81,0,0,0,0,35,3,0,2,0.00,0.00,0.00,0.00,0.17,3.00,0.26
165,Tim Ward\Tim-Ward,us USA,DFMF,MetroStars,17,13,11,2,1034,80,0,2,0,0,14,4,0,2,0.00,0.17,0.00,0.17,0.17,1.22,0.35
166,David Testo\David-Testo,us USA,MF,Columbus Crew,23,17,12,5,1031,61,1,3,0,0,22,4,0,2,0.09,0.35,0.09,0.35,0.17,1.92,0.35
167,Jesús Ochoa\Jesus-Ochoa,mx MEX,MF,Chivas USA,23,16,12,4,1030,64,0,1,0,0,17,2,0,2,0.00,0.09,0.00,0.09,0.17,1.49,0.17
168,Jack Jewsbury\Jack-Jewsbury,us USA,DFMF,Kansas City Wizards,23,29,6,23,1001,35,4,0,0,0,16,1,0,14,0.36,0.36,0.36,0.36,1.26,1.44,0.09
169,Brian Ching\Brian-Ching,us USA,FW,San Jose Earthquakes,26,16,11,5,990,62,7,3,0,0,37,3,0,17,0.64,0.91,0.64,0.91,1.55,3.36,0.27
170,Tony Sanneh\Tony-Sanneh,us USA,MFDF,Chicago Fire,33,12,11,1,989,82,0,0,0,0,7,1,0,1,0.00,0.00,0.00,0.00,0.09,0.64,0.09
171,Andy Herron\Andy-Herron,cr CRC,FW,Chicago Fire,26,20,13,7,983,49,2,2,0,0,18,1,0,12,0.18,0.37,0.18,0.37,1.10,1.65,0.09
172,Naldo\Naldo,br BRA,FW,LA Galaxy,28,19,9,10,951,50,1,2,0,0,20,4,0,7,0.09,0.28,0.09,0.28,0.66,1.89,0.38
173,Pablo Mastroeni\Pablo-Mastroeni,us USA,MF,Colorado Rapids,28,14,12,2,943,67,1,0,0,0,14,3,1,3,0.10,0.10,0.10,0.10,0.29,1.34,0.38
174,Drew Moor\Drew-Moor,us USA,DF,FC Dallas,21,20,9,11,936,47,0,0,0,0,6,0,0,4,0.00,0.00,0.00,0.00,0.38,0.58,0.00
175,Khano Smith\Khano-Smith,bm BER,MFFW,New England Revolution,24,23,8,15,928,40,3,1,0,0,24,4,0,8,0.29,0.39,0.29,0.39,0.78,2.33,0.39
176,Paul Broome\Paul-Broome,us USA,DF,Real Salt Lake,28,11,10,1,917,83,0,0,0,0,13,4,0,0,0.00,0.00,0.00,0.00,0.00,1.28,0.39
177,Guy Melamed\Guy-Melamed,il ISR,DF,Colorado Rapids,25,14,10,4,911,65,0,0,0,0,29,4,2,2,0.00,0.00,0.00,0.00,0.20,2.86,0.59
178,John Wolyniec\John-Wolyniec,us USA,FW,Columbus Crew,28,17,8,9,886,52,3,1,0,0,15,0,0,8,0.30,0.41,0.30,0.41,0.81,1.52,0.00
179,Alfonso Loera\Alfonso-Loera,mx MEX,DF,Chivas USA,26,12,9,3,877,73,0,0,0,0,22,2,1,1,0.00,0.00,0.00,0.00,0.10,2.26,0.31
180,Troy Roberts\Troy-Roberts,us USA,DF,LA Galaxy,21,14,9,5,822,59,0,0,0,0,19,3,0,0,0.00,0.00,0.00,0.00,0.00,2.08,0.33
181,Jamie Watson\Jamie-Watson,us USA,MFFW,Real Salt Lake,18,19,6,13,818,43,2,1,0,0,19,1,1,10,0.22,0.33,0.22,0.33,1.10,2.09,0.22
182,Francisco Palencia\Francisco-Palencia,mx MEX,FWMF,Chivas USA,31,9,9,0,810,90,3,1,0,0,18,4,0,15,0.33,0.44,0.33,0.44,1.67,2.00,0.44
183,Knox Cameron\Knox-Cameron,us USA,FW,Columbus Crew,21,20,9,11,804,40,4,0,0,0,16,0,0,7,0.45,0.45,0.45,0.45,0.78,1.79,0.00
184,Ryan Cochrane\Ryan-Cochrane,us USA,DF,San Jose Earthquakes,21,14,6,8,776,55,0,0,0,0,9,3,0,0,0.00,0.00,0.00,0.00,0.00,1.04,0.35
185,Ľubomír Reiter\Lubomir-Reiter,sk SVK,FW,Chicago Fire,30,14,9,5,772,55,3,0,0,1,18,1,0,16,0.35,0.35,0.35,0.35,1.87,2.10,0.12
186,Juan Pablo García\Juan-Pablo-Garcia,mx MEX,MFFW,Chivas USA,23,9,9,0,771,86,1,0,0,0,15,2,0,14,0.12,0.12,0.12,0.12,1.63,1.75,0.23
187,Jon Busch\Jon-Busch,us USA,GK,Columbus Crew,28,9,9,0,765,85,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
188,Michael Umaña\Michael-Umana,cr CRC,DF,LA Galaxy,22,15,6,9,756,50,0,0,0,0,12,2,0,2,0.00,0.00,0.00,0.00,0.24,1.43,0.24
189,Leo Cullen\Leo-Cullen,us USA,DF,Colorado Rapids,28,15,8,7,750,50,0,0,0,0,4,3,0,0,0.00,0.00,0.00,0.00,0.00,0.48,0.36
190,Jamil Walker\Jamil-Walker,us USA,FWMF,D.C. United,23,22,6,16,732,33,2,4,0,0,14,0,0,11,0.25,0.74,0.25,0.74,1.35,1.72,0.00
191,Melvin Tarley\Melvin-Tarley,lr LBR,FW,Real Salt Lake,22,9,9,0,729,81,1,1,0,0,9,0,0,12,0.12,0.25,0.12,0.25,1.48,1.11,0.00
192,Robert Scarlett\Robert-Scarlett,jm JAM,DFMF,Real Salt Lake,26,9,8,1,720,80,0,1,0,0,7,0,0,3,0.00,0.12,0.00,0.12,0.37,0.87,0.00
193,Leslie Fitzpatrick\Leslie-Fitzpatrick,tt TRI,DFMF,Real Salt Lake,26,18,6,12,716,40,0,1,0,0,11,0,0,6,0.00,0.13,0.00,0.13,0.75,1.38,0.00
194,Eric Vasquez\Eric-Vasquez,us USA,MF,Columbus Crew,22,11,8,3,703,64,2,0,0,0,7,0,0,5,0.26,0.26,0.26,0.26,0.64,0.90,0.00
195,Facundo Erpen\Facundo-Erpen,ar ARG,DF,D.C. United,21,8,8,0,696,87,1,1,0,0,11,4,0,4,0.13,0.26,0.13,0.26,0.52,1.42,0.52
196,Abe Thompson\Abe-Thompson,us USA,FW,FC Dallas,23,18,6,12,674,37,4,1,0,0,10,0,0,10,0.53,0.67,0.53,0.67,1.34,1.34,0.00
197,Alecko Eskandarian\Alecko-Eskandarian,us USA,FW,D.C. United,22,12,7,5,661,55,0,0,0,0,17,1,0,8,0.00,0.00,0.00,0.00,1.09,2.31,0.14
198,Chris Henderson\Chris-Henderson,us USA,MF,Colorado Rapids,34,8,8,0,661,83,1,5,1,1,7,0,0,2,0.14,0.82,0.00,0.68,0.27,0.95,0.00
199,Ned Grabavoy\Ned-Grabavoy,us USA,MF,LA Galaxy,21,12,9,3,656,55,0,3,0,0,8,0,0,0,0.00,0.41,0.00,0.41,0.00,1.10,0.00
200,Francisco Gomez\Francisco-Gomez,us USA,MF,Chivas USA,26,12,8,4,648,54,0,1,0,0,17,2,0,0,0.00,0.14,0.00,0.14,0.00,2.36,0.28
201,Jordan Cila\Jordan-Cila,us USA,MFFW,Real Salt Lake,22,12,8,4,646,54,3,1,0,0,10,1,0,4,0.42,0.56,0.42,0.56,0.56,1.39,0.14
202,Óscar Pareja\Oscar-Pareja,co COL,MF,FC Dallas,36,18,6,12,646,36,1,0,0,0,17,3,0,6,0.14,0.14,0.14,0.14,0.84,2.37,0.42
203,Jovan Kirovski\Jovan-Kirovski,us USA,FW,Colorado Rapids,28,7,7,0,630,90,1,1,1,1,7,2,0,5,0.14,0.29,0.00,0.14,0.71,1.00,0.29
204,Mike Petke\Mike-Petke,us USA,DF,D.C. United,29,7,7,0,627,90,1,0,0,0,10,1,0,2,0.14,0.14,0.14,0.14,0.29,1.44,0.14
205,Joseph Ngwenya\Joseph-Ngwenya,zw ZIM,FW,LA Galaxy,23,16,6,10,620,39,0,0,0,0,13,0,0,6,0.00,0.00,0.00,0.00,0.87,1.89,0.00
206,Mark Wilson\Mark-Wilson,eng ENG,MF,FC Dallas,25,8,7,1,615,77,0,0,0,0,13,2,0,3,0.00,0.00,0.00,0.00,0.44,1.90,0.29
207,Chad Barrett\Chad-Barrett,us USA,FW,Chicago Fire,19,20,4,16,597,30,1,3,0,0,16,0,0,9,0.15,0.60,0.15,0.60,1.36,2.41,0.00
208,Matt Behncke\Matt-Behncke,us USA,DF,Real Salt Lake,24,8,7,1,587,73,0,0,0,0,12,0,0,2,0.00,0.00,0.00,0.00,0.31,1.84,0.00
209,Abbe Ibrahim\Abbe-Ibrahim,tg TOG,FW,MetroStars,18,16,6,10,577,36,2,2,0,0,19,3,1,8,0.31,0.62,0.31,0.62,1.25,2.96,0.62
210,Richard Mulrooney\Richard-Mulrooney,us USA,DFMF,FC Dallas,28,7,7,0,574,82,2,1,0,0,8,1,0,2,0.31,0.47,0.31,0.47,0.31,1.25,0.16
211,Daniel Hernández\Daniel-Hernandez,us USA,MFDF,New England Revolution,28,7,7,0,557,80,0,0,0,0,17,2,1,0,0.00,0.00,0.00,0.00,0.00,2.75,0.48
212,Troy Dayak\Troy-Dayak,us USA,FWDF,San Jose Earthquakes,34,7,7,0,551,79,1,0,0,0,5,0,0,1,0.16,0.16,0.16,0.16,0.16,0.82,0.00
213,Craig Waibel\Craig-Waibel,us USA,DF,San Jose Earthquakes,29,6,6,0,527,88,0,1,0,0,7,0,0,0,0.00,0.17,0.00,0.17,0.00,1.20,0.00
214,John Wolyniec\John-Wolyniec,us USA,FW,MetroStars,28,8,5,3,525,66,2,3,0,0,10,0,0,5,0.34,0.86,0.34,0.86,0.86,1.71,0.00
215,Dan Gargan\Dan-Gargan,us USA,DF,Colorado Rapids,22,12,5,7,512,43,0,2,0,0,7,1,0,0,0.00,0.35,0.00,0.35,0.00,1.23,0.18
216,Kelly Gray\Kelly-Gray,us USA,MFDF,Chicago Fire,23,6,5,1,508,85,1,0,0,0,10,2,0,2,0.18,0.18,0.18,0.18,0.35,1.77,0.35
217,Marlon Rojas\Marlon-Rojas,tt TRI,DF,Real Salt Lake,25,7,6,1,507,72,0,0,0,0,8,1,0,0,0.00,0.00,0.00,0.00,0.00,1.42,0.18
218,Ante Razov\Ante-Razov,us USA,FW,Columbus Crew,30,7,5,2,505,72,1,1,0,0,4,0,0,5,0.18,0.36,0.18,0.36,0.89,0.71,0.00
219,Wolde Harris\Wolde-Harris,jm JAM,FW,Colorado Rapids,31,10,5,5,505,51,1,0,1,1,20,0,0,4,0.18,0.18,0.00,0.00,0.71,3.56,0.00
220,Chris Aloisi\Chris-Aloisi,us USA,DF,San Jose Earthquakes,23,6,5,1,495,83,0,0,0,0,9,2,0,1,0.00,0.00,0.00,0.00,0.18,1.64,0.36
221,Bill Gaudette\Bill-Gaudette,pr PUR,GK,Columbus Crew,23,6,5,1,495,83,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
222,Byron Foss\Byron-Foss,us USA,GK,Colorado Rapids,25,6,5,1,481,80,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223,Preki\Preki,us USA,MFFW,Kansas City Wizards,41,16,4,12,478,30,2,1,0,0,2,1,0,5,0.38,0.56,0.38,0.56,0.94,0.38,0.19
224,Domenic Mediate\Domenic-Mediate,us USA,DFMF,Columbus Crew,22,11,4,7,478,44,1,0,0,0,8,0,0,7,0.19,0.19,0.19,0.19,1.32,1.51,0.00
225,Stephen Herdsman\Stephen-Herdsman,us USA,DF,Columbus Crew,29,7,7,0,467,67,0,0,0,0,6,0,0,0,0.00,0.00,0.00,0.00,0.00,1.16,0.00
226,Jay Nolly\Jay-Nolly,us USA,GK,Real Salt Lake,23,5,5,0,450,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
227,Sergio García\Sergio-Garcia,mx MEX,GK,Chivas USA,22,5,5,0,441,88,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
228,Mark Chung\Mark-Chung,us USA,MF,Colorado Rapids,34,6,5,1,434,72,1,0,0,0,6,0,0,4,0.21,0.21,0.21,0.21,0.83,1.24,0.00
229,Jack Stewart\Jack-Stewart,us USA,DF,Chicago Fire,21,9,3,6,401,45,1,0,0,0,4,1,0,5,0.22,0.22,0.22,0.22,1.12,0.90,0.22
230,Dipsy Selolwane\Dipsy-Selolwane,bw BOT,FWMF,Real Salt Lake,27,8,4,4,401,50,0,1,0,0,10,0,0,4,0.00,0.22,0.00,0.22,0.90,2.24,0.00
231,David Stokes\David-Stokes,us USA,DF,D.C. United,22,10,3,7,390,39,0,1,0,0,12,0,0,1,0.00,0.23,0.00,0.23,0.23,2.77,0.00
232,Marcus Storey\Marcus-Storey,us USA,FW,Columbus Crew,22,12,3,9,382,32,0,1,0,0,3,0,0,1,0.00,0.24,0.00,0.24,0.24,0.71,0.00
233,John Thorrington\John-Thorrington,us USA,MF,Chicago Fire,25,8,4,4,368,46,1,0,0,0,12,1,0,1,0.24,0.24,0.24,0.24,0.24,2.93,0.24
234,Scott Buete\Scott-Buete,us USA,DF,Chicago Fire,24,8,4,4,365,46,0,0,0,0,6,0,0,1,0.00,0.00,0.00,0.00,0.25,1.48,0.00
235,Seth Stammler\Seth-Stammler,us USA,DFMF,MetroStars,23,10,3,7,361,36,0,1,0,0,7,2,0,2,0.00,0.25,0.00,0.25,0.50,1.75,0.50
236,Martín Zúñiga\Martin-Zuniga,mx MEX,GK,Chivas USA,34,4,4,0,360,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
237,Gustavo Cabrera\Gustavo-Cabrera,gt GUA,DF,Real Salt Lake,25,4,4,0,360,90,0,0,0,0,6,2,0,0,0.00,0.00,0.00,0.00,0.00,1.50,0.50
238,Adolfo Gregorio\Adolfo-Gregorio,us USA,MF,Real Salt Lake,22,6,4,2,359,60,0,0,0,0,5,0,0,2,0.00,0.00,0.00,0.00,0.50,1.25,0.00
239,Dedi Ben Dayan\Dedi-Ben-Dayan,il ISR,DFMF,Colorado Rapids,26,8,3,5,358,45,4,1,0,0,3,0,0,8,1.01,1.26,1.01,1.26,2.01,0.75,0.00
240,Cameron Knowles\Cameron-Knowles,nz NZL,DF,Real Salt Lake,22,4,3,1,346,87,0,0,0,0,6,1,0,0,0.00,0.00,0.00,0.00,0.00,1.56,0.26
241,Brian Roberts\Brian-Roberts,us USA,DF,Kansas City Wizards,22,11,3,8,338,31,0,2,0,0,6,1,0,2,0.00,0.53,0.00,0.53,0.53,1.60,0.27
242,Jeff Cassar\Jeff-Cassar,us USA,GK,FC Dallas,30,4,4,0,333,83,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
243,Jamal Sutton\Jamal-Sutton,us USA,FW,Columbus Crew,22,8,3,5,330,41,1,1,0,0,4,1,0,2,0.27,0.55,0.27,0.55,0.55,1.09,0.27
244,Mubarike Chisoni\Mubarike-Chisoni,zw ZIM,FWMF,LA Galaxy,23,11,1,10,308,28,0,0,0,0,5,1,0,2,0.00,0.00,0.00,0.00,0.58,1.46,0.29
245,Matt Pickens\Matt-Pickens,us USA,GK,Chicago Fire,22,5,3,2,300,60,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
246,Ryan Kelly,,,Columbus Crew,,7,3,4,296,42,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.61,0.00
247,Steve Guppy\Steve-Guppy,eng ENG,MF,D.C. United,35,5,4,1,286,57,0,1,0,0,1,1,0,0,0.00,0.31,0.00,0.31,0.00,0.31,0.31
248,Ryan Pore\Ryan-Pore,us USA,MF,Kansas City Wizards,21,8,4,4,285,36,1,1,0,0,4,0,0,1,0.32,0.63,0.32,0.63,0.32,1.26,0.00
249,Dante Washington\Dante-Washington,us USA,FW,Real Salt Lake,34,9,2,7,282,31,0,1,0,0,3,0,0,3,0.00,0.32,0.00,0.32,0.96,0.96,0.00
250,David Mahoney\David-Mahoney,us USA,GK,Chicago Fire,23,3,3,0,270,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
251,Jason Hernandez\Jason-Hernandez,pr PUR,DF,MetroStars,21,3,3,0,268,89,0,0,0,0,3,1,0,0,0.00,0.00,0.00,0.00,0.00,1.01,0.34
252,Marcelo Saragosa\Marcelo-Saragosa,br BRA,MF,LA Galaxy,23,4,2,2,256,64,1,0,0,0,4,0,0,1,0.35,0.35,0.35,0.35,0.35,1.41,0.00
253,Matt Crawford\Matt-Crawford,us USA,MF,Colorado Rapids,24,4,3,1,256,64,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.35,0.00
254,Luke Kreamalmeyer\Luke-Kreamalmeyer,us USA,MF,Real Salt Lake,22,6,2,4,249,42,0,1,0,0,0,0,0,2,0.00,0.36,0.00,0.36,0.72,0.00,0.00
255,Michael Enfield\Michael-Enfield,us USA,FWMF,LA Galaxy,21,6,2,4,249,42,1,1,0,0,1,0,0,2,0.36,0.72,0.36,0.72,0.72,0.36,0.00
256,Stephen Armstrong\Stephen-Armstrong,za RSA,FW,Columbus Crew,28,7,2,5,246,35,0,0,0,0,4,0,0,1,0.00,0.00,0.00,0.00,0.37,1.46,0.00
257,Aaron López\Aaron-Lopez,mx MEX,DF,Chivas USA,21,4,3,1,238,60,0,0,0,0,8,1,1,1,0.00,0.00,0.00,0.00,0.38,3.03,0.76
258,Leighton O'Brien\Leighton-OBrien,us USA,MF,Real Salt Lake,28,6,1,5,236,39,0,0,0,0,2,1,0,1,0.00,0.00,0.00,0.00,0.38,0.76,0.38
259,Ian Russell\Ian-Russell,us USA,MF,San Jose Earthquakes,29,13,2,11,235,18,0,0,0,0,9,1,0,1,0.00,0.00,0.00,0.00,0.38,3.45,0.38
260,Julian Nash\Julian-Nash,us USA,FW,San Jose Earthquakes,21,10,1,9,233,23,1,0,0,0,6,0,0,3,0.39,0.39,0.39,0.39,1.16,2.32,0.00
261,Kevin Novak\Kevin-Novak,us USA,DF,Real Salt Lake,22,3,2,1,221,74,1,0,0,0,4,0,0,2,0.41,0.41,0.41,0.41,0.81,1.63,0.00
262,Connally Edozien\Connally-Edozien,us USA,FW,New England Revolution,26,9,1,8,220,24,0,0,0,0,8,1,0,4,0.00,0.00,0.00,0.00,1.64,3.27,0.41
263,Will John\Will-John,us USA,FWMF,Chicago Fire,19,6,2,4,200,33,0,1,0,0,4,0,0,0,0.00,0.45,0.00,0.45,0.00,1.80,0.00
264,Alan Gordon\Alan-Gordon,us USA,FW,LA Galaxy,23,5,3,2,200,40,0,0,0,0,8,1,0,0,0.00,0.00,0.00,0.00,0.00,3.60,0.45
265,Manny Lagos\Manny-Lagos,us USA,MF,Columbus Crew,33,5,2,3,187,37,0,1,0,0,4,1,0,0,0.00,0.48,0.00,0.48,0.00,1.93,0.48
266,Nana Kuffour\Nana-Kuffour,gh GHA,FW,D.C. United,19,3,2,1,181,60,1,0,0,0,4,0,0,1,0.50,0.50,0.50,0.50,0.50,1.99,0.00
267,Matt Jordan\Matt-Jordan,us USA,GK,Columbus Crew,29,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
268,Troy Perkins\Troy-Perkins,us USA,GK,D.C. United,23,2,2,0,180,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
269,Philip Salyer\Philip-Salyer,us USA,DFMF,FC Dallas,23,2,2,0,180,90,0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.00,0.00,2.00,0.00
270,Wes Hart\Wes-Hart,us USA,DF,San Jose Earthquakes,27,7,1,6,178,25,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,1.01,0.00
271,Will Johnson\Will-Johnson,ca CAN,FWMF,Chicago Fire,18,6,1,5,162,27,1,0,0,0,5,1,1,2,0.56,0.56,0.56,0.56,1.11,2.78,1.11
272,Ryan Latham\Ryan-Latham,us USA,FW,New England Revolution,22,6,1,5,157,26,0,0,0,0,3,0,0,2,0.00,0.00,0.00,0.00,1.15,1.72,0.00
273,Leonard Griffin\Leonard-Griffin,us USA,DF,Chicago Fire,22,3,2,1,152,51,0,0,0,0,6,1,1,0,0.00,0.00,0.00,0.00,0.00,3.55,1.18
274,Kevin Goldthwaite\Kevin-Goldthwaite,us USA,DF,San Jose Earthquakes,22,3,2,1,147,49,0,1,0,0,3,1,1,1,0.00,0.61,0.00,0.61,0.61,1.84,1.22
275,Khari Stephenson\Khari-Stephenson,jm JAM,MF,Kansas City Wizards,24,6,1,5,146,24,0,0,0,0,3,1,0,1,0.00,0.00,0.00,0.00,0.62,1.85,0.62
276,Ryan Suarez\Ryan-Suarez,us USA,DF,MetroStars,27,4,2,2,141,35,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.64,0.00
277,Evan Whitfield\Evan-Whitfield,us USA,DF,Real Salt Lake,27,5,0,5,135,27,0,0,0,0,3,1,0,1,0.00,0.00,0.00,0.00,0.67,2.00,0.67
278,Fabrice Noël\Fabrice-Noel,ht HAI,FW,Colorado Rapids,19,7,0,7,125,18,1,0,0,0,0,0,0,3,0.72,0.72,0.72,0.72,2.16,0.00,0.00
279,Antti Sumiala\Antti-Sumiala,fi FIN,FW,Kansas City Wizards,30,2,2,0,116,58,0,1,0,0,4,0,0,1,0.00,0.78,0.00,0.78,0.78,3.10,0.00
280,Cássio Oliveira\Cassio-Oliveira,br BRA,DFMF,New England Revolution,25,3,2,1,112,37,0,0,0,0,4,0,0,1,0.00,0.00,0.00,0.00,0.80,3.21,0.00
281,Doug Warren\Doug-Warren,us USA,GK,New England Revolution,23,2,1,1,96,48,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
282,Mike Lookingland\Mike-Lookingland,us USA,DFMF,Real Salt Lake,21,1,1,0,90,90,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,2.00,0.00
283,Darío Sala\Dario-Sala,ar ARG,GK,FC Dallas,30,1,1,0,90,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
284,Steve Cronin\Steve-Cronin,us USA,GK,LA Galaxy,21,1,1,0,90,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
285,Paul Broome\Paul-Broome,us USA,DF,LA Galaxy,28,3,1,2,84,28,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,1.07,0.00
286,Nikolas Besagno\Nikolas-Besagno,us USA,MF,Real Salt Lake,16,2,1,1,69,35,0,0,0,0,2,1,0,0,0.00,0.00,0.00,0.00,0.00,2.61,1.30
287,Alex Yi\Alex-Yi,us USA,DF,FC Dallas,22,1,1,0,66,66,0,0,0,0,3,1,0,0,0.00,0.00,0.00,0.00,0.00,4.09,1.36
288,Danilo da Silva\Danilo-da-Silva,br BRA,DF,MetroStars,18,5,0,5,62,12,0,0,0,0,3,0,0,1,0.00,0.00,0.00,0.00,1.45,4.35,0.00
289,Martín Morales\Martin-Morales,uy URU,MF,Colorado Rapids,26,1,1,0,61,61,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,2.95,0.00
290,Jermaine Hue\Jermaine-Hue,jm JAM,MF,Kansas City Wizards,26,3,1,2,55,18,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,1.64,0.00
291,Justin Detter\Justin-Detter,us USA,FW,Kansas City Wizards,22,4,0,4,41,10,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
292,Gilberto Flores\Gilberto-Flores,br BRA,MF,MetroStars,21,3,0,3,39,13,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
293,Ricardo Phillips\Ricardo-Phillips,pa PAN,MFFW,New England Revolution,30,4,0,4,34,9,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,5.29,0.00
294,Matt Nickell\Matt-Nickell,us USA,FW,D.C. United,21,4,0,4,31,8,0,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,2.90,2.90,0.00
295,Lucio Filomeno\Lucio-Filomeno,ar ARG,MFFW,D.C. United,24,1,0,1,22,22,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
296,Sasha Gotsmanov\Sasha-Gotsmanov,by BLRus USA,FW,Colorado Rapids,22,1,0,1,21,21,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
297,Benjamin Benditson\Benjamin-Benditson,us USA,DF,LA Galaxy,21,1,0,1,21,21,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
