Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
147,Jan Gunnar Solli\Jan-Gunnar-Solli,no NOR,MFDF,New York Red Bulls,30,24,21,3,1861,78,3,3,0,0,16,2,0,9,0.15,0.29,0.15,0.29,0.44,0.77,0.10
148,Dejan Jakovic\Dejan-Jakovic,ca CAN,DF,D.C. United,26,23,21,2,1860,81,1,0,0,0,19,4,0,2,0.05,0.05,0.05,0.05,0.10,0.92,0.19
149,Miller Bolaños\Miller-Bolanos,ec ECU,FWMF,Chivas USA,21,24,21,3,1854,77,3,2,0,0,46,5,0,20,0.15,0.24,0.15,0.24,0.97,2.23,0.24
150,David Horst\David-Horst,us USA,DF,Portland Timbers,26,21,20,1,1845,88,1,0,0,0,30,1,0,3,0.05,0.05,0.05,0.05,0.15,1.46,0.05
151,Michael Gspurning\Michael-Gspurning,at AUT,GK,Seattle Sounders FC,30,21,21,0,1845,88,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
152,Simon Dawkins\Simon-Dawkins,jm JAM,MFFW,San Jose Earthquakes,24,27,21,6,1844,68,8,1,0,0,26,2,0,24,0.39,0.44,0.39,0.44,1.17,1.27,0.10
153,Marc Burch\Marc-Burch,us USA,DF,Seattle Sounders FC,27,29,19,10,1833,63,0,3,0,0,16,3,0,1,0.00,0.15,0.00,0.15,0.05,0.79,0.15
154,Ryan Guy\Ryan-Guy,gu GUM,FWMF,New England Revolution,26,23,20,3,1832,80,1,2,0,0,21,3,0,12,0.05,0.15,0.05,0.15,0.59,1.03,0.15
155,Arne Friedrich\Arne-Friedrich,de GER,DF,Chicago Fire,32,23,22,1,1830,80,1,0,0,0,16,4,1,7,0.05,0.05,0.05,0.05,0.34,0.79,0.25
156,Adam Johansson\Adam-Johansson,se SWE,DF,Seattle Sounders FC,28,21,21,0,1830,87,0,1,0,0,31,1,0,0,0.00,0.05,0.00,0.05,0.00,1.52,0.05
157,Dominic Oduro\Dominic-Oduro,gh GHA,FW,Chicago Fire,26,33,21,12,1821,55,6,3,0,0,21,3,0,25,0.30,0.44,0.30,0.44,1.24,1.04,0.15
158,Jhon Kennedy Hurtado\Jhon-Kennedy-Hurtado,co COLve VEN,DF,Seattle Sounders FC,27,22,20,2,1792,82,0,1,0,0,27,2,1,0,0.00,0.05,0.00,0.05,0.00,1.36,0.15
159,Chris Rolfe\Chris-Rolfe,us USA,MFFW,Chicago Fire,29,22,19,3,1758,80,8,3,1,1,12,1,0,20,0.41,0.56,0.36,0.51,1.02,0.61,0.05
160,Paulo Nagamura\Paulo-Nagamura,br BRA,MF,Sporting KC,28,27,19,8,1758,65,1,0,0,0,30,4,0,5,0.05,0.05,0.05,0.05,0.26,1.54,0.20
161,George John\George-John,us USA,DF,FC Dallas,24,23,19,4,1756,76,0,0,0,0,25,4,0,3,0.00,0.00,0.00,0.00,0.15,1.28,0.21
162,Dan Gargan\Dan-Gargan,us USA,DF,Chicago Fire,29,22,19,3,1754,80,0,0,0,0,38,5,0,2,0.00,0.00,0.00,0.00,0.10,1.95,0.26
163,Daniel Woolard\Daniel-Woolard,us USA,DF,D.C. United,27,20,20,0,1751,88,1,2,0,0,12,0,0,2,0.05,0.15,0.05,0.15,0.10,0.62,0.00
164,Oswaldo Minda\Oswaldo-Minda,ec ECU,MF,Chivas USA,28,22,20,2,1746,79,1,0,0,0,41,13,0,3,0.05,0.05,0.05,0.05,0.15,2.11,0.67
165,Jordan Harvey\Jordan-Harvey,us USA,DF,Vancouver Whitecaps FC,28,26,18,8,1745,67,1,1,0,0,21,3,0,1,0.05,0.10,0.05,0.10,0.05,1.08,0.15
166,Brek Shea\Brek-Shea,us USA,FWMFDF,FC Dallas,21,21,20,1,1743,83,3,2,2,2,28,1,0,20,0.15,0.26,0.05,0.15,1.03,1.45,0.05
167,Jackson\Jackson,br BRA,DFMF,FC Dallas,23,21,18,3,1731,82,4,4,0,0,46,3,0,14,0.21,0.42,0.21,0.42,0.73,2.39,0.16
168,Rauwshan McKenzie\Rauwshan-McKenzie,us USA,DF,Chivas USA,25,20,19,1,1731,87,0,0,0,0,18,2,0,2,0.00,0.00,0.00,0.00,0.10,0.94,0.10
169,Jámison Olave\Jamison-Olave,co COL,DF,Real Salt Lake,32,21,21,0,1730,82,0,0,0,0,27,5,1,0,0.00,0.00,0.00,0.00,0.00,1.40,0.31
170,Franck Songo'o\Franck-Songoo,cm CMR,MFFW,Portland Timbers,24,27,21,6,1723,64,1,4,0,0,35,7,0,18,0.05,0.26,0.05,0.26,0.94,1.83,0.37
171,Sanna Nyassi\Sanna-Nyassi,gm GAM,MF,Montreal Impact,23,28,17,11,1721,62,6,2,0,0,47,9,0,31,0.31,0.42,0.31,0.42,1.62,2.46,0.47
172,Camilo Sanvezzo\Camilo-Sanvezzo,br BRA,FW,Vancouver Whitecaps FC,23,28,19,9,1712,61,5,7,0,0,41,4,0,24,0.26,0.63,0.26,0.63,1.26,2.16,0.21
173,Jeremy Hall\Jeremy-Hall,pr PUR,DFMF,Toronto FC,23,23,19,4,1709,74,1,0,0,0,14,1,0,2,0.05,0.05,0.05,0.05,0.11,0.74,0.05
174,Blas Pérez\Blas-Perez,pa PAN,FW,FC Dallas,30,20,19,1,1706,85,9,3,0,1,33,3,1,23,0.47,0.63,0.47,0.63,1.21,1.74,0.21
175,Tony Cascio\Tony-Cascio,us USA,FWMF,Colorado Rapids,21,29,18,11,1691,58,3,2,0,0,24,1,0,19,0.16,0.27,0.16,0.27,1.01,1.28,0.05
176,Danny Califf\Danny-Califf,us USA,DF,Chivas USA,31,19,19,0,1672,88,1,0,0,0,16,2,0,1,0.05,0.05,0.05,0.05,0.05,0.86,0.11
177,Ramiro Corrales\Ramiro-Corrales,us USA,MFDF,San Jose Earthquakes,34,22,19,3,1666,76,2,6,0,0,21,7,1,6,0.11,0.43,0.11,0.43,0.32,1.13,0.43
178,Torsten Frings\Torsten-Frings,de GER,MF,Toronto FC,35,20,20,0,1665,83,2,2,0,1,20,5,0,10,0.11,0.22,0.11,0.22,0.54,1.08,0.27
179,Hassoun Camara\Hassoun-Camara,fr FRA,DF,Montreal Impact,27,20,19,1,1664,83,1,2,0,0,21,2,1,4,0.05,0.16,0.05,0.16,0.22,1.14,0.16
180,Roy Miller\Roy-Miller,cr CRC,DF,New York Red Bulls,27,24,20,4,1663,69,0,2,0,0,14,2,0,0,0.00,0.11,0.00,0.11,0.00,0.76,0.11
181,Jack McInerney\Jack-McInerney,us USA,FW,Philadelphia Union,19,25,18,7,1651,66,8,2,0,0,24,3,0,19,0.44,0.55,0.44,0.55,1.04,1.31,0.16
182,Ben Zemanski\Ben-Zemanski,us USA,MFDF,Chivas USA,23,22,18,4,1651,75,0,2,0,0,24,3,0,6,0.00,0.11,0.00,0.11,0.33,1.31,0.16
183,Sébastien Le Toux\Sebastien-Le-Toux,fr FRA,MFFW,Vancouver Whitecaps FC,28,19,18,1,1645,87,4,1,0,0,7,0,0,12,0.22,0.27,0.22,0.27,0.66,0.38,0.00
184,Justin Mapp\Justin-Mapp,us USA,MF,Montreal Impact,27,27,21,6,1630,60,2,3,0,0,8,0,0,14,0.11,0.28,0.11,0.28,0.77,0.44,0.00
185,Steven Lenhart\Steven-Lenhart,us USA,FW,San Jose Earthquakes,25,26,18,8,1623,62,10,1,0,0,52,7,1,33,0.55,0.61,0.55,0.61,1.83,2.88,0.44
186,Macoumba Kandji\Macoumba-Kandji,sn SEN,FWMF,Houston Dynamo,26,29,21,8,1621,56,4,2,0,0,26,3,0,16,0.22,0.33,0.22,0.33,0.89,1.44,0.17
187,Ryan Meara\Ryan-Meara,us USA,GK,New York Red Bulls,21,18,18,0,1620,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06
188,Logan Emory\Logan-Emory,us USA,DF,Toronto FC,24,23,19,4,1619,70,0,0,0,0,27,1,2,2,0.00,0.00,0.00,0.00,0.11,1.50,0.17
189,Marco Pappa\Marco-Pappa,gt GUA,MF,Chicago Fire,24,22,20,2,1607,73,6,5,0,0,28,5,0,21,0.34,0.62,0.34,0.62,1.18,1.57,0.28
190,Danny O'Rourke\Danny-ORourke,us USA,DF,Columbus Crew,28,21,18,3,1605,76,0,0,0,0,30,5,0,0,0.00,0.00,0.00,0.00,0.00,1.68,0.28
191,Luis Gil\Luis-Gil,us USA,MF,Real Salt Lake,18,29,19,10,1603,55,1,2,0,0,17,2,0,5,0.06,0.17,0.06,0.17,0.28,0.95,0.11
192,Heath Pearce\Heath-Pearce,us USA,DF,New York Red Bulls,27,18,18,0,1602,89,2,0,0,0,7,1,0,3,0.11,0.11,0.11,0.11,0.17,0.39,0.06
193,Gabriel Gómez\Gabriel-Gomez,pa PAN,MF,Philadelphia Union,27,24,18,6,1571,66,6,0,1,1,36,5,0,9,0.34,0.34,0.29,0.29,0.52,2.06,0.29
194,Emilio Rentería\Emilio-Renteria,ve VEN,FW,Columbus Crew,27,27,16,11,1542,57,3,0,0,0,31,4,0,14,0.18,0.18,0.18,0.18,0.82,1.81,0.23
195,Michael Lahoud\Michael-Lahoud,sl SLE,MF,Philadelphia Union,25,22,19,3,1541,70,0,0,0,0,21,4,0,0,0.00,0.00,0.00,0.00,0.00,1.23,0.23
196,Hunter Freeman\Hunter-Freeman,us USA,DFMF,Colorado Rapids,27,19,18,1,1541,81,0,4,0,0,17,3,0,2,0.00,0.23,0.00,0.23,0.12,0.99,0.18
197,Boniek García\Boniek-Garcia,hn HON,DFMF,Houston Dynamo,27,17,17,0,1530,90,4,2,0,0,19,0,0,12,0.24,0.35,0.24,0.35,0.71,1.12,0.00
198,Jairo Arrieta\Jairo-Arrieta,cr CRC,FW,Columbus Crew,28,18,18,0,1527,85,9,3,0,0,19,1,0,21,0.53,0.71,0.53,0.71,1.24,1.12,0.06
199,Alejandro Moreno\Alejandro-Moreno,ve VEN,FW,Chivas USA,32,22,17,5,1518,69,2,0,0,0,36,1,0,5,0.12,0.12,0.12,0.12,0.30,2.13,0.06
200,Keon Daniel\Keon-Daniel,tt TRI,MF,Philadelphia Union,25,22,17,5,1515,69,1,1,0,0,19,1,1,4,0.06,0.12,0.06,0.12,0.24,1.13,0.12
201,Calen Carr\Calen-Carr,us USA,MFFW,Houston Dynamo,29,26,17,9,1513,58,4,1,0,0,22,6,0,11,0.24,0.30,0.24,0.30,0.65,1.31,0.36
202,Chris Birchall\Chris-Birchall,tt TRI,MF,Columbus Crew,27,18,17,1,1511,84,1,1,0,0,16,4,0,6,0.06,0.12,0.06,0.12,0.36,0.95,0.24
203,Lionard Pajoy\Lionard-Pajoy,co COL,FW,Philadelphia Union,30,20,16,4,1489,75,5,2,1,1,20,4,0,11,0.30,0.42,0.24,0.36,0.66,1.21,0.24
204,Shalrie Joseph\Shalrie-Joseph,gd GRN,MFDF,New England Revolution,33,18,15,3,1484,82,1,1,0,0,29,4,0,4,0.06,0.12,0.06,0.12,0.24,1.76,0.24
205,Dane Richards\Dane-Richards,jm JAM,FWMF,New York Red Bulls,28,17,17,0,1477,87,1,1,0,0,39,7,0,6,0.06,0.12,0.06,0.12,0.37,2.38,0.43
206,Ray Gaddis\Ray-Gaddis,us USA,DF,Philadelphia Union,22,18,17,1,1474,82,0,0,0,0,19,2,0,0,0.00,0.00,0.00,0.00,0.00,1.16,0.12
207,Maicon Santos\Maicon-Santos,br BRA,FW,D.C. United,27,26,16,10,1470,57,7,2,0,0,32,4,0,19,0.43,0.55,0.43,0.55,1.16,1.96,0.24
208,Freddy Adu\Freddy-Adu,us USA,FWMF,Philadelphia Union,22,24,20,4,1458,61,5,1,2,2,24,2,1,13,0.31,0.37,0.19,0.25,0.80,1.48,0.19
209,Zach Scott\Zach-Scott,us USA,DFMF,Seattle Sounders FC,31,20,16,4,1441,72,1,0,0,0,27,5,1,2,0.06,0.06,0.06,0.06,0.12,1.69,0.37
210,Wilman Conde\Wilman-Conde,co COL,DF,New York Red Bulls,29,17,16,1,1431,84,1,1,0,0,27,3,0,1,0.06,0.13,0.06,0.13,0.06,1.70,0.19
211,David Ferreira\David-Ferreira,co COL,MF,FC Dallas,32,17,16,1,1426,84,2,7,0,1,7,3,0,9,0.13,0.57,0.13,0.57,0.57,0.44,0.19
212,Luiz Camargo\Luiz-Camargo,br BRA,MF,Houston Dynamo,24,26,16,10,1425,55,1,1,0,0,23,1,0,2,0.06,0.13,0.06,0.13,0.13,1.45,0.06
213,Barry Robson\Barry-Robson,sco SCO,MF,Vancouver Whitecaps FC,33,17,16,1,1419,84,3,1,1,1,31,2,0,9,0.19,0.25,0.13,0.19,0.57,1.97,0.13
214,David Lopes\David-Lopes,br BRA,DF,LA Galaxy,29,17,16,1,1406,83,0,0,0,0,24,4,1,3,0.00,0.00,0.00,0.00,0.19,1.54,0.32
215,Brian Ching\Brian-Ching,us USA,FW,Houston Dynamo,33,30,13,17,1393,46,5,3,2,2,14,0,0,15,0.32,0.52,0.19,0.39,0.97,0.90,0.00
216,Juan Agudelo\Juan-Agudelo,us USA,FW,Chivas USA,19,20,16,4,1387,69,3,2,1,1,30,1,0,13,0.19,0.32,0.13,0.26,0.84,1.95,0.06
217,Leonardo González\Leonardo-Gonzalez,cr CRC,DF,Seattle Sounders FC,31,19,15,4,1380,73,0,0,0,0,24,3,0,0,0.00,0.00,0.00,0.00,0.00,1.57,0.20
218,Eric Avila\Eric-Avila,us USA,MF,Toronto FC,24,24,16,8,1374,57,1,3,0,0,14,1,0,6,0.07,0.26,0.07,0.26,0.39,0.92,0.07
219,Kosuke Kimura\Kosuke-Kimura,jp JPN,DF,Portland Timbers,27,17,16,1,1372,81,1,0,0,0,7,1,0,1,0.07,0.07,0.07,0.07,0.07,0.46,0.07
220,Brandon Barklage\Brandon-Barklage,us USA,DFMF,New York Red Bulls,25,19,16,3,1361,72,2,3,0,0,20,1,0,2,0.13,0.33,0.13,0.33,0.13,1.32,0.07
221,Marco Di Vaio\Marco-Di-Vaio,it ITA,FW,Montreal Impact,35,17,16,1,1360,80,5,0,0,0,13,1,0,15,0.33,0.33,0.33,0.33,0.99,0.86,0.07
222,Patrick Ianni\Patrick-Ianni,us USA,DF,Seattle Sounders FC,26,16,15,1,1357,85,1,0,0,0,13,1,0,1,0.07,0.07,0.07,0.07,0.07,0.86,0.07
223,Robbie Russell\Robbie-Russell,us USA,DF,D.C. United,32,19,16,3,1355,71,1,0,0,0,13,0,0,3,0.07,0.07,0.07,0.07,0.20,0.86,0.00
224,Tony Tchani\Tony-Tchani,cm CMR,MF,Columbus Crew,22,22,14,8,1335,61,2,2,0,0,23,3,0,5,0.13,0.27,0.13,0.27,0.34,1.55,0.20
225,Lovel Palmer\Lovel-Palmer,jm JAM,DFMF,Portland Timbers,27,19,15,4,1331,70,0,0,0,0,12,4,1,2,0.00,0.00,0.00,0.00,0.14,0.81,0.34
226,Geoff Cameron\Geoff-Cameron,us USA,DFMF,Houston Dynamo,26,15,15,0,1326,88,0,1,0,0,15,1,0,1,0.00,0.07,0.00,0.07,0.07,1.02,0.07
227,Carlos Rodríguez\Carlos-Rodriguez,pa PAN,DF,FC Dallas,21,24,12,12,1311,55,1,0,0,0,24,1,0,5,0.07,0.07,0.07,0.07,0.34,1.65,0.07
228,Eric Alexander\Eric-Alexander,us USA,MF,Portland Timbers,23,24,14,10,1304,54,0,3,0,0,15,1,0,7,0.00,0.21,0.00,0.21,0.48,1.04,0.07
229,Alan Gordon\Alan-Gordon,us USA,FW,San Jose Earthquakes,30,23,13,10,1300,57,13,5,0,0,54,7,1,25,0.90,1.25,0.90,1.25,1.73,3.74,0.55
230,Darren Mattocks\Darren-Mattocks,jm JAM,FW,Vancouver Whitecaps FC,21,21,15,6,1298,62,7,0,0,0,16,7,2,16,0.49,0.49,0.49,0.49,1.11,1.11,0.62
231,Davide Chiumiento\Davide-Chiumiento,ch SUI,MF,Vancouver Whitecaps FC,27,16,15,1,1269,79,0,3,0,0,20,0,0,6,0.00,0.21,0.00,0.21,0.43,1.42,0.00
232,Shavar Thomas\Shavar-Thomas,jm JAM,DF,Montreal Impact,31,15,13,2,1257,84,0,0,0,0,8,2,0,0,0.00,0.00,0.00,0.00,0.00,0.57,0.14
233,Teal Bunbury\Teal-Bunbury,us USA,FW,Sporting KC,21,22,14,8,1251,57,5,1,0,0,23,2,0,16,0.36,0.43,0.36,0.43,1.15,1.65,0.14
234,Rodney Wallace\Rodney-Wallace,cr CRC,MFDF,Portland Timbers,23,19,14,5,1224,64,1,1,0,0,23,2,0,9,0.07,0.15,0.07,0.15,0.66,1.69,0.15
235,John Alexander Valencia\John-Alexander-Valencia,co COL,DF,Chivas USA,30,14,14,0,1217,87,0,0,0,0,17,5,0,1,0.00,0.00,0.00,0.00,0.07,1.26,0.37
236,Jonny Steele\Jonny-Steele,nir NIR,MF,Real Salt Lake,25,28,11,17,1190,43,2,1,0,0,29,6,0,4,0.15,0.23,0.15,0.23,0.30,2.19,0.45
237,Danny Koevermans\Danny-Koevermans,nl NED,FW,Toronto FC,33,16,12,4,1188,74,9,1,0,0,23,2,0,24,0.68,0.76,0.68,0.76,1.82,1.74,0.15
238,Sal Zizzo\Sal-Zizzo,us USA,MF,Portland Timbers,24,20,12,8,1178,59,1,4,0,0,4,2,0,6,0.08,0.38,0.08,0.38,0.46,0.31,0.15
239,Ryan Smith\Ryan-Smith,eng ENG,MFFW,Chivas USA,25,21,12,9,1171,56,0,3,0,0,14,3,0,5,0.00,0.23,0.00,0.23,0.38,1.08,0.23
240,Andy Rose\Andy-Rose,au AUS,MF,Seattle Sounders FC,21,23,11,12,1164,51,1,0,0,0,16,4,0,4,0.08,0.08,0.08,0.08,0.31,1.24,0.31
241,Zarek Valentin\Zarek-Valentin,us USA,DF,Montreal Impact,20,15,14,1,1158,77,1,0,0,0,8,1,0,1,0.08,0.08,0.08,0.08,0.08,0.62,0.08
242,Conor Casey\Conor-Casey,us USA,FW,Colorado Rapids,30,18,13,5,1153,64,2,0,0,0,25,1,0,12,0.16,0.16,0.16,0.16,0.94,1.95,0.08
243,Omar Gonzalez\Omar-Gonzalez,us USA,DF,LA Galaxy,23,14,13,1,1147,82,1,0,0,0,12,2,0,3,0.08,0.08,0.08,0.08,0.24,0.94,0.16
244,Doneil Henry\Doneil-Henry,ca CAN,DF,Toronto FC,18,18,11,7,1143,64,1,1,0,0,18,3,0,3,0.08,0.16,0.08,0.16,0.24,1.42,0.24
245,Tyrone Marshall\Tyrone-Marshall,jm JAM,DF,Colorado Rapids,37,16,13,3,1129,71,2,0,0,0,21,3,1,3,0.16,0.16,0.16,0.16,0.24,1.67,0.32
246,Marcelo Saragosa\Marcelo-Saragosa,br BRA,MF,D.C. United,30,16,12,4,1120,70,1,1,0,0,32,4,0,4,0.08,0.16,0.08,0.16,0.32,2.57,0.32
247,Nemanja Vuković\Nemanja-Vukovic,me MNE,DF,Columbus Crew,27,15,12,3,1110,74,0,2,0,0,12,2,0,3,0.00,0.16,0.00,0.16,0.24,0.97,0.16
248,Shea Salinas\Shea-Salinas,us USA,MFDF,San Jose Earthquakes,25,19,11,8,1105,58,1,5,0,0,16,1,0,5,0.08,0.49,0.08,0.49,0.41,1.30,0.08
249,John Thorrington\John-Thorrington,us USA,MF,Vancouver Whitecaps FC,32,19,14,5,1096,58,0,0,0,0,18,2,0,2,0.00,0.00,0.00,0.00,0.16,1.48,0.16
250,Je-Vaughn Watson\Je-Vaughn-Watson,jm JAM,MFDF,Houston Dynamo,28,19,13,6,1096,58,0,0,0,0,16,1,0,6,0.00,0.00,0.00,0.00,0.49,1.31,0.08
251,Sebastián Grazzini\Sebastian-Grazzini,ar ARGve VEN,MF,Chicago Fire,31,14,14,0,1094,78,2,5,1,2,18,4,0,15,0.16,0.58,0.08,0.49,1.23,1.48,0.33
252,Alex Caskey\Alex-Caskey,us USA,MF,Seattle Sounders FC,23,20,12,8,1093,55,1,3,0,0,21,0,0,5,0.08,0.33,0.08,0.33,0.41,1.73,0.00
253,Lamar Neagle\Lamar-Neagle,us USA,MFFW,Montreal Impact,24,23,11,12,1088,47,2,2,0,0,10,1,0,5,0.17,0.33,0.17,0.33,0.41,0.83,0.08
254,Branko Bošković\Branko-Boskovic,me MNE,MF,D.C. United,31,26,12,14,1085,42,1,6,0,0,22,1,0,8,0.08,0.58,0.08,0.58,0.66,1.82,0.08
255,Shalrie Joseph\Shalrie-Joseph,gd GRN,DFMF,Chivas USA,33,12,12,0,1080,90,2,1,0,0,13,3,0,2,0.17,0.25,0.17,0.25,0.17,1.08,0.25
256,Bill Gaudette\Bill-Gaudette,pr PUR,GK,New York Red Bulls,30,12,12,0,1080,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.08
257,Tim Cahill\Tim-Cahill,au AUS,MFFW,New York Red Bulls,32,12,12,0,1080,90,1,2,0,0,26,2,0,8,0.08,0.25,0.08,0.25,0.67,2.17,0.17
258,Dilly Duka\Dilly-Duka,us USA,MF,Columbus Crew,22,20,14,6,1066,53,0,2,0,0,27,3,0,6,0.00,0.17,0.00,0.17,0.51,2.28,0.25
259,Khari Stephenson\Khari-Stephenson,jm JAM,MF,San Jose Earthquakes,31,27,10,17,1065,39,2,3,1,1,28,2,0,10,0.17,0.42,0.08,0.34,0.85,2.37,0.17
260,Sherjill MacDonald\Sherjill-MacDonald,nl NED,FW,Chicago Fire,27,14,12,2,1028,73,4,3,0,0,17,2,0,11,0.35,0.61,0.35,0.61,0.96,1.49,0.18
261,Fernando Cárdenas\Fernando-Cardenas,co COL,MFFW,New England Revolution,23,27,9,18,1026,38,2,1,0,0,13,1,1,10,0.18,0.26,0.18,0.26,0.88,1.14,0.18
262,David Estrada\David-Estrada,mx MEXus USA,FW,Seattle Sounders FC,23,17,12,5,1026,60,5,0,0,0,6,1,0,10,0.44,0.44,0.44,0.44,0.88,0.53,0.09
263,Darrius Barnes\Darrius-Barnes,us USA,DF,New England Revolution,25,13,11,2,1017,78,1,0,0,0,8,3,0,1,0.09,0.09,0.09,0.09,0.09,0.71,0.27
264,Julian de Guzman\Julian-de-Guzman,ca CAN,MF,Toronto FC,30,16,11,5,1017,64,0,2,0,0,22,4,0,3,0.00,0.18,0.00,0.18,0.27,1.95,0.35
265,Juan Pablo Ángel\Juan-Pablo-Angel,co COL,FW,Chivas USA,36,19,9,10,1010,53,4,0,1,1,16,0,0,18,0.36,0.36,0.27,0.27,1.60,1.43,0.00
266,Federico Higuaín\Federico-Higuain,ar ARG,FWMF,Columbus Crew,27,13,11,2,1004,77,5,6,1,1,8,2,0,9,0.45,0.99,0.36,0.90,0.81,0.72,0.18
267,Bryan Meredith\Bryan-Meredith,us USA,GK,Seattle Sounders FC,22,12,10,2,991,83,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
268,Tyson Wahl\Tyson-Wahl,us USA,DF,Montreal Impact,27,11,11,0,990,90,0,0,0,0,15,3,0,1,0.00,0.00,0.00,0.00,0.09,1.36,0.27
269,Kosuke Kimura\Kosuke-Kimura,jp JPN,DF,Colorado Rapids,27,12,12,0,984,82,1,2,0,0,13,1,0,2,0.09,0.27,0.09,0.27,0.18,1.19,0.09
270,Rafael Márquez\Rafael-Marquez,mx MEX,DFMF,New York Red Bulls,32,15,13,2,984,66,0,3,0,0,15,3,0,1,0.00,0.27,0.00,0.27,0.09,1.37,0.27
271,Bobby Convey\Bobby-Convey,us USA,FWMF,Sporting KC,28,16,14,2,979,61,1,1,0,0,5,1,0,3,0.09,0.18,0.09,0.18,0.28,0.46,0.09
272,Lionard Pajoy\Lionard-Pajoy,co COL,FW,D.C. United,30,12,12,0,979,82,3,1,0,0,14,1,0,9,0.28,0.37,0.28,0.37,0.83,1.29,0.09
273,Christian Tiffert\Christian-Tiffert,de GER,MF,Seattle Sounders FC,29,12,11,1,975,81,0,3,0,0,19,4,0,1,0.00,0.28,0.00,0.28,0.09,1.75,0.37
274,Joe Willis\Joe-Willis,us USA,GK,D.C. United,23,11,10,1,973,89,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
275,Matt Watson\Matt-Watson,eng ENG,MF,Vancouver Whitecaps FC,27,15,10,5,972,65,0,0,0,0,9,1,0,1,0.00,0.00,0.00,0.00,0.09,0.83,0.09
276,Edson Buddle\Edson-Buddle,us USA,FW,LA Galaxy,30,19,10,9,971,51,3,1,0,0,37,0,0,9,0.28,0.37,0.28,0.37,0.83,3.43,0.00
277,Danny Cruz\Danny-Cruz,us USA,MFFW,D.C. United,22,16,12,4,967,60,1,2,0,0,20,2,0,4,0.09,0.28,0.09,0.28,0.37,1.86,0.19
278,Justin Meram\Justin-Meram,iq IRQ,FWMF,Columbus Crew,23,22,11,11,960,44,4,1,0,0,22,3,0,10,0.37,0.47,0.37,0.47,0.94,2.06,0.28
279,Aaron Maund\Aaron-Maund,us USA,DF,Toronto FC,21,15,9,6,953,64,0,0,0,0,13,2,0,1,0.00,0.00,0.00,0.00,0.09,1.23,0.19
280,Hamdi Salihi\Hamdi-Salihi,al ALB,FW,D.C. United,28,22,10,12,949,43,6,0,0,0,9,3,0,17,0.57,0.57,0.57,0.57,1.61,0.85,0.28
281,Jacob Peterson\Jacob-Peterson,us USA,FWMF,Sporting KC,26,22,9,13,949,43,4,1,0,0,7,0,0,11,0.38,0.47,0.38,0.47,1.04,0.66,0.00
282,Chris Schuler\Chris-Schuler,us USA,DF,Real Salt Lake,24,13,9,4,947,73,0,1,0,0,12,2,0,1,0.00,0.10,0.00,0.10,0.10,1.14,0.19
283,Carlos Mendes\Carlos-Mendes,us USA,DF,Columbus Crew,31,12,12,0,947,79,0,0,0,0,21,2,0,0,0.00,0.00,0.00,0.00,0.00,2.00,0.19
284,Jerry Bengtson\Jerry-Bengtson,hn HON,FW,New England Revolution,24,13,10,3,942,73,2,0,0,0,15,1,0,8,0.19,0.19,0.19,0.19,0.76,1.43,0.10
285,Álvaro Fernández\Alvaro-Fernandez,uy URU,MF,Chicago Fire,26,13,12,1,937,72,2,1,0,0,4,0,0,3,0.19,0.29,0.19,0.29,0.29,0.38,0.00
286,Julian de Guzman\Julian-de-Guzman,ca CAN,MF,FC Dallas,30,12,10,2,928,77,1,1,0,0,15,2,0,2,0.10,0.19,0.10,0.19,0.19,1.45,0.19
287,Eric Brunner\Eric-Brunner,us USA,DF,Portland Timbers,25,13,10,3,927,71,1,0,0,0,4,1,0,2,0.10,0.10,0.10,0.10,0.19,0.39,0.10
288,Kwame Watson-Siriboe\Kwame-Watson-Siriboe,us USA,DF,Real Salt Lake,25,12,10,2,919,77,0,0,0,0,15,3,0,1,0.00,0.00,0.00,0.00,0.10,1.47,0.29
289,Dane Richards\Dane-Richards,jm JAM,FWMF,Vancouver Whitecaps FC,28,12,9,3,919,77,3,1,0,0,21,2,0,5,0.29,0.39,0.29,0.39,0.49,2.06,0.20
290,Lawrence Olum\Lawrence-Olum,ke KEN,MFDF,Sporting KC,27,21,10,11,917,44,0,0,0,0,8,3,0,0,0.00,0.00,0.00,0.00,0.00,0.79,0.29
291,Álvaro Fernández\Alvaro-Fernandez,uy URU,MF,Seattle Sounders FC,26,14,11,3,915,65,2,1,0,0,12,1,1,4,0.20,0.30,0.20,0.30,0.39,1.18,0.20
292,Hector Jiménez\Hector-Jimenez,us USA,MF,LA Galaxy,23,15,13,2,910,61,1,1,0,0,9,0,1,3,0.10,0.20,0.10,0.20,0.30,0.89,0.10
