Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
148,Chris Albright\Chris-Albright,us USA,DF,LA Galaxy,23,15,9,6,814,54,0,1,0,0,14,2,0,12,0.00,0.11,0.00,0.11,1.33,1.55,0.22
149,Daniel Hernández\Daniel-Hernandez,us USA,DFMF,MetroStars,25,9,9,0,809,90,0,2,0,0,20,3,0,0,0.00,0.22,0.00,0.22,0.00,2.22,0.33
150,Orlando Perez\Orlando-Perez,us USA,DF,Chicago Fire,24,11,9,2,808,74,0,0,0,0,15,1,0,0,0.00,0.00,0.00,0.00,0.00,1.67,0.11
151,Ali Curtis\Ali-Curtis,us USA,FWDF,D.C. United,23,20,6,14,806,40,5,1,0,0,16,1,0,12,0.56,0.67,0.56,0.67,1.34,1.79,0.11
152,Billy Sleeth\Billy-Sleeth,us USA,DF,Chicago Fire,22,13,7,6,799,62,0,1,0,0,16,3,0,1,0.00,0.11,0.00,0.11,0.11,1.80,0.34
153,Gavin Glinton\Gavin-Glinton,tc TCA,FW,LA Galaxy,22,22,6,16,790,36,1,1,0,0,15,3,0,10,0.11,0.23,0.11,0.23,1.14,1.71,0.34
154,Billy Walsh\Billy-Walsh,us USA,MF,Chicago Fire,26,13,9,4,776,60,0,0,0,0,13,2,0,0,0.00,0.00,0.00,0.00,0.00,1.51,0.23
155,John Harkes\John-Harkes,us USA,MF,Columbus Crew,34,11,7,4,739,67,0,2,0,0,14,3,0,1,0.00,0.24,0.00,0.24,0.12,1.71,0.37
156,Daouda Kanté\Daouda-Kante,ml MLI,DF,New England Revolution,23,8,8,0,729,91,1,0,0,0,15,2,0,1,0.12,0.12,0.12,0.12,0.12,1.85,0.25
157,Eliseo Quintanilla\Eliseo-Quintanilla,sv SLV,FWMF,D.C. United,18,9,9,0,726,81,2,1,0,0,11,1,0,11,0.25,0.37,0.25,0.37,1.36,1.36,0.12
158,Ben Olsen\Ben-Olsen,us USA,MF,D.C. United,24,10,7,3,718,72,0,1,0,0,19,3,0,8,0.00,0.13,0.00,0.13,1.00,2.38,0.38
159,Diego Serna\Diego-Serna,co COL,FW,MetroStars,28,8,8,0,696,87,1,3,0,0,16,0,1,8,0.13,0.52,0.13,0.52,1.03,2.07,0.13
160,Hristo Stoichkov\Hristo-Stoichkov,bg BUL,MFFW,Chicago Fire,35,16,6,10,693,43,2,2,0,1,11,4,0,18,0.26,0.52,0.26,0.52,2.34,1.43,0.52
161,Nick Downing\Nick-Downing,us USA,DF,New England Revolution,22,12,5,7,667,56,0,0,0,0,5,0,0,1,0.00,0.00,0.00,0.00,0.13,0.67,0.00
162,Carlos Semedo\Carlos-Semedo,pt POR,DF,New England Revolution,22,9,8,1,631,70,0,1,0,0,16,1,0,0,0.00,0.14,0.00,0.14,0.00,2.28,0.14
163,Mark Lisi\Mark-Lisi,us USA,MF,MetroStars,24,17,4,13,609,36,2,1,0,0,4,1,0,5,0.30,0.44,0.30,0.44,0.74,0.59,0.15
164,Braeden Cloutier\Braeden-Cloutier,us USA,MFFW,New England Revolution,27,11,7,4,608,55,0,1,0,0,16,1,0,3,0.00,0.15,0.00,0.15,0.44,2.37,0.15
165,Petter Villegas\Petter-Villegas,pr PUR,MFFW,MetroStars,26,7,7,0,607,87,0,3,0,0,15,1,0,3,0.00,0.44,0.00,0.44,0.44,2.22,0.15
166,Brian Kamler\Brian-Kamler,us USA,MF,MetroStars,29,8,7,1,581,73,1,1,0,0,10,2,0,1,0.15,0.31,0.15,0.31,0.15,1.55,0.31
167,Alejandro Moreno\Alejandro-Moreno,ve VEN,FW,LA Galaxy,22,12,7,5,561,47,0,2,0,0,18,0,0,7,0.00,0.32,0.00,0.32,1.12,2.89,0.00
168,Richard Farrer\Richard-Farrer,za RSA,FWDF,Dallas Burn,30,8,7,1,508,64,0,0,0,0,2,1,0,1,0.00,0.00,0.00,0.00,0.18,0.35,0.18
169,Ronnie O'Brien\Ronnie-OBrien,ie IRL,MF,Dallas Burn,23,11,4,7,506,46,2,2,0,0,13,2,0,10,0.36,0.71,0.36,0.71,1.78,2.31,0.36
170,Robert Warzycha\Robert-Warzycha,pl POL,MF,Columbus Crew,38,15,3,12,495,33,0,1,0,0,4,1,0,1,0.00,0.18,0.00,0.18,0.18,0.73,0.18
171,Mamadou Diallo\Mamadou-Diallo,sn SEN,FW,New England Revolution,30,7,7,0,488,70,1,1,0,0,9,0,0,19,0.18,0.37,0.18,0.37,3.50,1.66,0.00
172,Sergi Daniv\Sergi-Daniv,ua UKR,MF,Chicago Fire,26,8,5,3,480,60,1,0,0,0,13,1,0,3,0.19,0.19,0.19,0.19,0.56,2.44,0.19
173,Kyle Beckerman\Kyle-Beckerman,us USA,MF,Colorado Rapids,19,14,5,9,477,34,0,0,0,0,16,2,0,4,0.00,0.00,0.00,0.00,0.75,3.02,0.38
174,Ian Fuller\Ian-Fuller,us USA,FW,New England Revolution,22,11,5,6,446,41,0,1,0,0,16,0,0,2,0.00,0.20,0.00,0.20,0.40,3.23,0.00
175,Imad Baba\Imad-Baba,us USA,MF,Colorado Rapids,27,10,4,6,443,44,0,0,0,0,10,3,0,3,0.00,0.00,0.00,0.00,0.61,2.03,0.61
176,Bryan Namoff\Bryan-Namoff,us USA,MFDF,D.C. United,22,11,5,6,442,40,0,0,0,0,12,1,0,0,0.00,0.00,0.00,0.00,0.00,2.44,0.20
177,Roy Lassiter\Roy-Lassiter,us USA,MFFW,D.C. United,32,12,3,9,440,37,0,0,0,0,9,1,0,2,0.00,0.00,0.00,0.00,0.41,1.84,0.20
178,Winston Griffiths\Winston-Griffiths,jm JAM,MF,New England Revolution,23,8,6,2,428,54,0,2,0,0,13,0,0,2,0.00,0.42,0.00,0.42,0.42,2.73,0.00
179,Ted Chronopoulos\Ted-Chronopoulos,us USA,MFDF,New England Revolution,29,5,5,0,415,83,0,2,0,0,5,2,0,1,0.00,0.43,0.00,0.43,0.22,1.08,0.43
180,Sam Forko\Sam-Forko,lr LBR,DF,MetroStars,23,9,3,6,356,40,0,0,0,0,12,3,0,1,0.00,0.00,0.00,0.00,0.25,3.03,0.76
181,Jesús Ochoa\Jesus-Ochoa,mx MEX,MF,LA Galaxy,20,9,4,5,352,39,0,1,0,0,6,0,0,2,0.00,0.26,0.00,0.26,0.51,1.53,0.00
182,Chris Armas\Chris-Armas,pr PURus USA,MF,Chicago Fire,29,4,4,0,347,87,0,1,0,0,14,3,0,1,0.00,0.26,0.00,0.26,0.26,3.63,0.78
183,Eddie Johnson\Eddie-Johnson,us USA,FW,Dallas Burn,17,11,2,9,326,30,2,1,0,0,7,0,0,4,0.55,0.83,0.55,0.83,1.10,1.93,0.00
184,Nelson Akwari\Nelson-Akwari,us USA,DF,MetroStars,19,7,3,4,325,46,0,0,0,0,2,1,0,0,0.00,0.00,0.00,0.00,0.00,0.55,0.28
185,Devin Barclay\Devin-Barclay,us USA,FW,San Jose Earthquakes,18,12,2,10,321,27,0,0,0,0,2,0,0,1,0.00,0.00,0.00,0.00,0.28,0.56,0.00
186,Jason Moore\Jason-Moore,us USA,MF,Chicago Fire,23,10,2,8,314,31,1,0,0,0,3,2,0,2,0.29,0.29,0.29,0.29,0.57,0.86,0.57
187,Winston Griffiths\Winston-Griffiths,jm JAM,MF,LA Galaxy,23,6,4,2,310,52,1,0,0,0,7,0,0,4,0.29,0.29,0.29,0.29,1.16,2.03,0.00
188,Abdul Thompson Conteh\Abdul-Thompson-Conteh,sl SLE,FW,D.C. United,31,5,5,0,286,57,1,0,0,0,10,1,0,4,0.31,0.31,0.31,0.31,1.26,3.15,0.31
189,Andy Williams\Andy-Williams,jm JAM,MF,New England Revolution,24,5,2,3,275,55,0,2,0,0,7,1,0,3,0.00,0.65,0.00,0.65,0.98,2.29,0.33
190,Orlando Perez\Orlando-Perez,us USA,DF,D.C. United,24,8,1,7,268,34,0,0,0,0,2,0,0,2,0.00,0.00,0.00,0.00,0.67,0.67,0.00
191,Mark Lisi\Mark-Lisi,us USA,MF,D.C. United,24,6,2,4,265,44,0,0,0,0,7,1,0,0,0.00,0.00,0.00,0.00,0.00,2.38,0.34
192,Percy Olivares\Percy-Olivares,pe PER,DFMF,Dallas Burn,33,6,2,4,251,42,0,0,0,0,4,1,0,0,0.00,0.00,0.00,0.00,0.00,1.43,0.36
193,Diego Serna\Diego-Serna,co COL,FW,New England Revolution,28,5,2,3,248,50,1,1,0,0,7,1,0,6,0.36,0.73,0.36,0.73,2.18,2.54,0.36
194,Henry Zambrano\Henry-Zambrano,co COL,FW,D.C. United,28,5,3,2,240,48,1,0,0,0,4,0,0,4,0.37,0.37,0.37,0.37,1.50,1.50,0.00
195,Birahim Diop\Birahim-Diop,sn SEN,MFFW,MetroStars,22,4,3,1,228,57,0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.00,0.00,1.58,0.00
196,Freddy García\Freddy-Garcia,gt GUA,MF,Columbus Crew,25,5,1,4,215,43,0,1,0,0,9,2,0,2,0.00,0.42,0.00,0.42,0.84,3.77,0.84
197,Amos Magee\Amos-Magee,us USA,FW,Chicago Fire,30,5,3,2,197,39,2,0,0,0,2,0,0,2,0.91,0.91,0.91,0.91,0.91,0.91,0.00
198,Matt Behncke\Matt-Behncke,us USA,DF,Dallas Burn,21,3,2,1,190,63,0,0,0,0,7,1,0,1,0.00,0.00,0.00,0.00,0.47,3.32,0.47
199,Carl Bussey\Carl-Bussey,us USA,MF,Dallas Burn,23,9,1,8,184,20,0,0,0,0,5,0,0,1,0.00,0.00,0.00,0.00,0.49,2.45,0.00
200,Jon Conway\Jon-Conway,us USA,GK,San Jose Earthquakes,24,3,2,1,181,60,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
201,John Wolyniec\John-Wolyniec,us USA,FW,Chicago Fire,25,2,2,0,180,90,1,0,0,0,4,0,0,3,0.50,0.50,0.50,0.50,1.50,2.00,0.00
202,Gary Glasgow\Gary-Glasgow,tt TRI,FW,Kansas City Wizards,25,3,2,1,174,58,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,1.55,0.00
203,Chris Brunt\Chris-Brunt,us USA,DF,Kansas City Wizards,22,5,2,3,158,32,0,0,0,0,4,1,0,1,0.00,0.00,0.00,0.00,0.57,2.28,0.57
204,Mike Lapper\Mike-Lapper,us USA,DF,Columbus Crew,31,4,1,3,141,35,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.64,0.00
205,Shaker Asad\Shaker-Asad,ps PLE,MF,New England Revolution,22,6,1,5,140,23,0,0,0,0,2,1,0,2,0.00,0.00,0.00,0.00,1.29,1.29,0.64
206,Evan Whitfield\Evan-Whitfield,us USA,DF,Chicago Fire,24,2,2,0,138,69,0,0,0,0,5,1,0,0,0.00,0.00,0.00,0.00,0.00,3.26,0.65
207,Byron Alvarez\Byron-Alvarez,mx MEX,FW,MetroStars,23,8,0,8,119,15,0,0,0,0,6,1,0,1,0.00,0.00,0.00,0.00,0.76,4.54,0.76
208,Lee Morrison\Lee-Morrison,us USA,GK,Dallas Burn,22,3,1,2,103,34,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,2.62,0.00
209,Hamisi Amani-Dove\Hamisi-Amani-Dove,us USA,FW,Dallas Burn,27,6,0,6,101,17,0,0,0,0,4,1,0,1,0.00,0.00,0.00,0.00,0.89,3.56,0.89
210,D. J. Countess\D-J-Countess,us USA,GK,Dallas Burn,20,1,1,0,100,100,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
211,Orlando Perez\Orlando-Perez,us USA,DF,MetroStars,24,2,1,1,98,49,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.92,0.00
212,Craig Capano\Craig-Capano,us USA,MF,Chicago Fire,16,4,1,3,92,23,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,2.93,0.00
213,Paul Grafer\Paul-Grafer,us USA,GK,MetroStars,27,2,1,1,91,46,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
214,Jordan Stone\Jordan-Stone,us USA,MF,Dallas Burn,17,4,1,3,91,23,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.99,0.00
215,Henry Ring\Henry-Ring,us USA,GK,Chicago Fire,24,1,1,0,90,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
216,Marvin Quijano\Marvin-Quijano,sv SLV,MF,Colorado Rapids,22,6,0,6,77,13,0,1,0,0,2,0,0,1,0.00,1.17,0.00,1.17,1.17,2.34,0.00
217,Todd Yeagley\Todd-Yeagley,us USA,DFMF,Columbus Crew,29,3,1,2,74,25,0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.00,0.00,4.86,0.00
218,Johnny Torres\Johnny-Torres,us USA,MF,Chicago Fire,25,2,0,2,73,37,0,0,0,0,2,1,0,0,0.00,0.00,0.00,0.00,0.00,2.47,1.23
219,Dustin Sheppard\Dustin-Sheppard,us USA,FW,MetroStars,21,2,0,2,64,32,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,0.00,2.81,0.00
220,Roy Lassiter\Roy-Lassiter,us USA,FWMF,Kansas City Wizards,32,2,1,1,61,31,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
221,Mike Nugent\Mike-Nugent,us USA,FW,Chicago Fire,21,4,0,4,54,14,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,1.67,0.00,0.00
222,Darin Lewis\Darin-Lewis,tt TRI,FW,MetroStars,25,3,1,2,48,16,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223,Luchi Gonzalez\Luchi-Gonzalez,us USA,FW,San Jose Earthquakes,21,8,0,8,47,6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224,Seth Trembly\Seth-Trembly,us USA,DFMF,Colorado Rapids,19,4,0,4,43,11,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,6.28,0.00
225,Davy Arnaud\Davy-Arnaud,us USA,FWMF,Kansas City Wizards,21,3,0,3,43,14,0,0,0,0,3,0,0,1,0.00,0.00,0.00,0.00,2.09,6.28,0.00
226,Dennis Ludwig\Dennis-Ludwig,us USA,FW,D.C. United,21,2,0,2,30,15,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,3.00,0.00,0.00
227,Musa Shannon\Musa-Shannon,lr LBR,FW,Colorado Rapids,26,1,0,1,30,30,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.00,0.00,9.00,0.00
228,Chris Roner\Chris-Roner,us USA,MFDF,San Jose Earthquakes,21,4,0,4,29,7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
229,Justin Mapp\Justin-Mapp,us USA,MF,D.C. United,17,3,0,3,28,9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230,Craig Ziadie\Craig-Ziadie,jm JAM,DF,D.C. United,23,1,0,1,27,27,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,3.33,0.00
231,Alex Bengard\Alex-Bengard,us USA,MF,LA Galaxy,22,4,0,4,26,7,0,0,0,0,3,1,0,1,0.00,0.00,0.00,0.00,3.46,10.38,3.46
232,Aleksey Korol\Aleksey-Korol,us USA,FW,Chicago Fire,24,1,0,1,22,22,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
233,Winston Griffiths\Winston-Griffiths,jm JAM,MF,MetroStars,23,3,0,3,17,6,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,5.29,0.00
234,John Wilson\John-Wilson,us USA,MFDF,New England Revolution,24,1,0,1,16,16,1,0,0,0,1,1,0,1,5.63,5.63,5.63,5.63,5.63,5.63,5.63
235,Danny Jackson\Danny-Jackson,eng ENG,DF,Colorado Rapids,22,1,0,1,15,15,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,6.00,0.00
236,Jeff Matteo\Jeff-Matteo,us USA,MF,Columbus Crew,21,1,0,1,14,14,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
237,Marcelo Balboa\Marcelo-Balboa,us USA,DF,MetroStars,34,1,0,1,5,5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
238,Dipsy Selolwane\Dipsy-Selolwane,bw BOT,FWMF,Chicago Fire,24,1,0,1,1,1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
239,Steve Shak\Steve-Shak,us USA,MF,Colorado Rapids,23,1,0,1,1,1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
240,Brian Piesner\Brian-Piesner,us USA,MF,MetroStars,27,1,0,1,1,1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
