Rk,Player,Nation,Pos,Squad,Age,Apps,Starts,Subs,Min,Mn/Ap,Gls,Ast,PK,PKatt,Fls,CrdY,CrdR,SoT,Gls,G+A,G-PK,G+A-PK,SoT,Fls,Crd
147,Fabián Espíndola\Fabian-Espindola,ar ARG,FW,Real Salt Lake,24,22,19,3,1514,69,6,2,0,0,26,5,0,15,0.36,0.48,0.36,0.48,0.89,1.55,0.30
148,Clyde Simms\Clyde-Simms,us USA,MF,D.C. United,27,20,18,2,1508,75,0,0,0,0,13,0,0,6,0.00,0.00,0.00,0.00,0.36,0.78,0.00
149,Baggio Husidić\Baggio-Husidic,us USA,MF,Chicago Fire,22,22,18,4,1498,68,5,3,0,0,25,2,0,10,0.30,0.48,0.30,0.48,0.60,1.50,0.12
150,Tony Beltran\Tony-Beltran,us USA,DF,Real Salt Lake,22,18,17,1,1493,83,0,0,0,0,12,1,0,1,0.00,0.00,0.00,0.00,0.06,0.72,0.06
151,Nathan Sturgis\Nathan-Sturgis,us USA,MFDF,Seattle Sounders FC,22,20,16,4,1483,74,1,3,1,1,11,1,0,4,0.06,0.24,0.00,0.18,0.24,0.67,0.06
152,Craig Rocastle\Craig-Rocastle,gd GRN,MF,Kansas City Wizards,28,23,18,5,1470,64,0,2,0,0,27,4,1,1,0.00,0.12,0.00,0.12,0.06,1.65,0.31
153,Jeff Cunningham\Jeff-Cunningham,us USA,FW,FC Dallas,33,27,13,14,1464,54,11,0,4,4,8,0,0,25,0.68,0.68,0.43,0.43,1.54,0.49,0.00
154,Danny Mwanga\Danny-Mwanga,cd COD,FW,Philadelphia Union,18,24,17,7,1461,61,7,4,0,0,16,0,0,14,0.43,0.68,0.43,0.68,0.86,0.99,0.00
155,Danny Allsopp\Danny-Allsopp,au AUS,FW,D.C. United,31,23,18,5,1456,63,5,0,0,0,10,2,0,19,0.31,0.31,0.31,0.31,1.17,0.62,0.12
156,Seth Stammler\Seth-Stammler,us USA,MFDF,New York Red Bulls,28,21,17,4,1441,69,2,1,0,0,18,4,0,6,0.12,0.19,0.12,0.19,0.37,1.12,0.25
157,Teal Bunbury\Teal-Bunbury,us USA,FW,Kansas City Wizards,19,26,13,13,1441,55,5,1,0,0,23,3,0,23,0.31,0.37,0.31,0.37,1.44,1.44,0.19
158,Brian Ching\Brian-Ching,us USA,FW,Houston Dynamo,31,20,16,4,1425,71,7,1,0,0,21,2,0,11,0.44,0.51,0.44,0.51,0.69,1.33,0.13
159,Tyrone Marshall\Tyrone-Marshall,jm JAM,DF,Seattle Sounders FC,35,20,14,6,1419,71,1,0,0,0,16,5,0,3,0.06,0.06,0.06,0.06,0.19,1.01,0.32
160,Stephen King\Stephen-King,us USA,MF,D.C. United,23,20,16,4,1415,71,0,1,0,0,7,1,0,7,0.00,0.06,0.00,0.06,0.45,0.45,0.06
161,Danny Earls\Danny-Earls,ie IRL,MFDF,Colorado Rapids,20,18,15,3,1413,79,0,0,0,0,8,2,0,2,0.00,0.00,0.00,0.00,0.13,0.51,0.13
162,Bobby Burling\Bobby-Burling,us USA,DF,San Jose Earthquakes,25,18,16,2,1410,78,1,1,0,0,18,5,0,3,0.06,0.13,0.06,0.13,0.19,1.15,0.32
163,Devon McTavish\Devon-McTavish,us USA,DFMF,D.C. United,25,19,16,3,1405,74,0,0,0,0,17,1,0,1,0.00,0.00,0.00,0.00,0.06,1.09,0.06
164,Sam Cronin\Sam-Cronin,us USA,MF,San Jose Earthquakes,23,17,16,1,1401,82,0,0,0,0,17,2,1,1,0.00,0.00,0.00,0.00,0.06,1.09,0.19
165,Gregg Berhalter\Gregg-Berhalter,us USA,DF,LA Galaxy,36,16,16,0,1399,87,0,0,0,0,22,1,0,0,0.00,0.00,0.00,0.00,0.00,1.42,0.06
166,Shavar Thomas\Shavar-Thomas,jm JAM,DF,Kansas City Wizards,29,16,16,0,1397,87,0,0,0,0,9,0,0,2,0.00,0.00,0.00,0.00,0.13,0.58,0.00
167,Jesús Padilla\Jesus-Padilla,mx MEX,MFFW,Chivas USA,22,26,14,12,1378,53,6,0,0,0,14,3,0,15,0.39,0.39,0.39,0.39,0.98,0.91,0.20
168,Dasan Robinson\Dasan-Robinson,us USA,DF,Chicago Fire,25,17,17,0,1369,81,0,1,0,0,16,2,0,0,0.00,0.07,0.00,0.07,0.00,1.05,0.13
169,Blair Gavin\Blair-Gavin,us USA,MF,Chivas USA,21,16,16,0,1369,86,3,1,0,0,7,0,0,5,0.20,0.26,0.20,0.26,0.33,0.46,0.00
170,Danny Cruz\Danny-Cruz,us USA,FWMF,Houston Dynamo,20,25,14,11,1362,55,2,1,0,0,18,3,1,9,0.13,0.20,0.13,0.20,0.59,1.19,0.26
171,Jamie Smith\Jamie-Smith,sco SCO,MF,Colorado Rapids,29,22,16,6,1357,62,1,6,0,0,19,3,0,10,0.07,0.46,0.07,0.46,0.66,1.26,0.20
172,Robbie Findley\Robbie-Findley,us USA,FW,Real Salt Lake,24,24,15,9,1355,57,5,1,1,2,5,0,0,14,0.33,0.40,0.27,0.33,0.93,0.33,0.00
173,Cristian Arrieta\Cristian-Arrieta,pr PUR,DF,Philadelphia Union,30,16,15,1,1343,84,0,0,0,0,16,5,0,3,0.00,0.00,0.00,0.00,0.20,1.07,0.34
174,Paulo Nagamura\Paulo-Nagamura,br BRA,MF,Chivas USA,26,15,15,0,1327,89,1,0,0,0,22,3,0,8,0.07,0.07,0.07,0.07,0.54,1.49,0.20
175,Geoff Cameron\Geoff-Cameron,us USA,MFDF,Houston Dynamo,24,16,15,1,1321,83,3,0,0,0,15,3,1,13,0.20,0.20,0.20,0.20,0.89,1.02,0.27
176,A.J. DeLaGarza\AJ-DeLaGarza,gu GUM,DF,LA Galaxy,22,17,14,3,1307,77,1,0,0,0,14,3,0,1,0.07,0.07,0.07,0.07,0.07,0.96,0.21
177,Andrew Jacobson\Andrew-Jacobson,us USA,MF,Philadelphia Union,24,25,13,12,1294,52,0,0,0,0,29,3,0,8,0.00,0.00,0.00,0.00,0.56,2.02,0.21
178,Wells Thompson\Wells-Thompson,us USA,MF,Colorado Rapids,26,27,13,14,1287,48,2,0,0,0,20,5,0,8,0.14,0.14,0.14,0.14,0.56,1.40,0.35
179,Danny O'Rourke\Danny-ORourke,us USA,DF,Columbus Crew,26,17,14,3,1276,75,0,1,0,0,18,2,2,0,0.00,0.07,0.00,0.07,0.00,1.27,0.28
180,Jacob Peterson\Jacob-Peterson,us USA,FWMF,Toronto FC,24,24,15,9,1267,53,1,0,0,0,6,0,0,4,0.07,0.07,0.07,0.07,0.28,0.43,0.00
181,Zack Schilawski\Zack-Schilawski,us USA,FW,New England Revolution,22,25,15,10,1261,50,5,0,0,0,13,0,0,9,0.36,0.36,0.36,0.36,0.64,0.93,0.00
182,Matt Reis\Matt-Reis,us USA,GK,New England Revolution,34,14,14,0,1260,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
183,Sanna Nyassi\Sanna-Nyassi,gm GAM,MF,Seattle Sounders FC,21,24,14,10,1241,52,2,2,0,0,25,2,0,12,0.15,0.29,0.15,0.29,0.87,1.81,0.15
184,Freddie Ljungberg\Freddie-Ljungberg,se SWE,FWMF,Seattle Sounders FC,32,15,14,1,1232,82,0,2,0,0,18,3,0,6,0.00,0.15,0.00,0.15,0.44,1.31,0.22
185,Chris Leitch\Chris-Leitch,us USA,DF,San Jose Earthquakes,30,15,15,0,1225,82,0,0,0,0,10,1,1,0,0.00,0.00,0.00,0.00,0.00,0.73,0.15
186,Joey Gjertsen\Joey-Gjertsen,us USA,MFFW,San Jose Earthquakes,27,18,16,2,1220,68,1,0,0,0,6,0,0,5,0.07,0.07,0.07,0.07,0.37,0.44,0.00
187,Arturo Alvarez\Arturo-Alvarez,sv SLV,FWMF,San Jose Earthquakes,24,19,11,8,1210,64,3,1,0,0,16,3,0,12,0.22,0.30,0.22,0.30,0.89,1.19,0.22
188,Freddie Ljungberg\Freddie-Ljungberg,se SWE,FWMF,Chicago Fire,32,15,13,2,1200,80,2,5,0,0,13,4,0,5,0.15,0.52,0.15,0.52,0.37,0.97,0.30
189,Chris Pontius\Chris-Pontius,us USA,MFFW,D.C. United,22,17,13,4,1189,70,2,1,0,0,12,1,0,6,0.15,0.23,0.15,0.23,0.45,0.91,0.08
190,Danleigh Borman\Danleigh-Borman,za RSA,MFDF,New York Red Bulls,25,18,13,5,1179,66,1,1,0,0,13,4,0,2,0.08,0.15,0.08,0.15,0.15,0.99,0.31
191,Emmanuel Ekpo\Emmanuel-Ekpo,ng NGA,MF,Columbus Crew,22,24,13,11,1178,49,0,0,0,0,15,1,0,3,0.00,0.00,0.00,0.00,0.23,1.15,0.08
192,Sean Johnson\Sean-Johnson,us USA,GK,Chicago Fire,20,13,13,0,1170,90,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.08
193,Rodolfo Espinoza\Rodolfo-Espinoza,mx MEX,MF,Chivas USA,28,15,14,1,1156,77,1,3,0,0,13,3,0,3,0.08,0.31,0.08,0.31,0.23,1.01,0.23
194,Julien Baudet\Julien-Baudet,fr FRA,DF,Colorado Rapids,31,18,14,4,1154,64,0,0,0,0,11,2,1,0,0.00,0.00,0.00,0.00,0.00,0.86,0.23
195,Martin Šarić\Martin-Saric,ar ARG,MF,Toronto FC,30,17,15,2,1153,68,0,0,0,0,32,6,1,3,0.00,0.00,0.00,0.00,0.23,2.50,0.55
196,Pablo Hernández\Pablo-Hernandez,cl CHI,FWMF,D.C. United,23,14,13,1,1149,82,0,1,0,0,29,2,0,16,0.00,0.08,0.00,0.08,1.25,2.27,0.16
197,Eric Brunner\Eric-Brunner,us USA,DF,Columbus Crew,23,14,13,1,1145,82,1,0,0,0,6,2,0,2,0.08,0.08,0.08,0.08,0.16,0.47,0.16
198,Carey Talley\Carey-Talley,us USA,DF,D.C. United,33,15,13,2,1141,76,1,0,1,1,14,3,0,2,0.08,0.08,0.00,0.00,0.16,1.10,0.24
199,Tim Ward\Tim-Ward,us USA,DFMF,San Jose Earthquakes,22,13,12,1,1103,85,0,1,0,0,5,0,0,0,0.00,0.08,0.00,0.08,0.00,0.41,0.00
200,Joe Cannon\Joe-Cannon,us USA,GK,San Jose Earthquakes,35,12,12,0,1080,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
201,Joseph Niouky\Joseph-Niouky,sn SEN,MF,New England Revolution,23,13,11,2,1068,82,0,0,0,0,32,5,1,0,0.00,0.00,0.00,0.00,0.00,2.70,0.51
202,O'Brian White\OBrian-White,jm JAM,FW,Toronto FC,24,24,9,15,1065,44,2,3,0,0,14,1,0,8,0.17,0.42,0.17,0.42,0.68,1.18,0.08
203,Eric Alexander\Eric-Alexander,us USA,MF,FC Dallas,21,17,12,5,1054,62,2,1,0,0,6,1,0,6,0.17,0.26,0.17,0.26,0.51,0.51,0.09
204,Ilija Stolica\Ilija-Stolica,rs SRB,FW,New England Revolution,30,14,13,1,1049,75,3,2,0,0,10,0,0,9,0.26,0.43,0.26,0.43,0.77,0.86,0.00
205,Mike Petke\Mike-Petke,us USA,DF,New York Red Bulls,34,16,11,5,1047,65,0,0,0,0,11,5,0,0,0.00,0.00,0.00,0.00,0.00,0.95,0.43
206,Maxim Usanov\Maxim-Usanov,ru RUS,DF,Toronto FC,24,14,13,1,1045,75,0,0,0,0,27,5,1,0,0.00,0.00,0.00,0.00,0.00,2.33,0.52
207,Kheli Dube\Kheli-Dube,zw ZIM,FW,New England Revolution,26,20,12,8,1023,51,2,3,0,0,17,0,1,17,0.18,0.44,0.18,0.44,1.50,1.50,0.09
208,Mike Banner\Mike-Banner,us USA,DFMF,Chicago Fire,25,18,9,9,1019,57,1,0,0,0,4,1,0,6,0.09,0.09,0.09,0.09,0.53,0.35,0.09
209,Matt Besler\Matt-Besler,us USA,DF,Kansas City Wizards,22,12,10,2,1016,85,0,0,0,0,13,2,0,3,0.00,0.00,0.00,0.00,0.27,1.15,0.18
210,Peter Lowry\Peter-Lowry,us USA,FWMF,Chicago Fire,24,15,12,3,1004,67,2,0,0,0,9,2,0,4,0.18,0.18,0.18,0.18,0.36,0.81,0.18
211,Gino Padula\Gino-Padula,ar ARG,DF,Columbus Crew,33,15,13,2,1001,67,0,0,0,0,9,2,0,0,0.00,0.00,0.00,0.00,0.00,0.81,0.18
212,Shaun Francis\Shaun-Francis,jm JAM,DF,Columbus Crew,23,12,10,2,993,83,0,0,0,0,19,3,0,0,0.00,0.00,0.00,0.00,0.00,1.72,0.27
213,Ty Harden\Ty-Harden,us USA,DF,Toronto FC,25,12,10,2,975,81,0,0,0,0,10,0,0,1,0.00,0.00,0.00,0.00,0.09,0.92,0.00
214,Brad Evans\Brad-Evans,us USA,MFFW,Seattle Sounders FC,24,12,11,1,965,80,1,3,0,0,7,1,0,8,0.09,0.37,0.09,0.37,0.75,0.65,0.09
215,Steven Kinney\Steven-Kinney,us USA,DF,Chicago Fire,22,13,10,3,963,74,1,0,0,0,8,2,0,3,0.09,0.09,0.09,0.09,0.28,0.75,0.19
216,Róger Torres\Roger-Torres,co COL,MF,Philadelphia Union,18,21,10,11,958,46,0,3,0,0,16,4,0,11,0.00,0.28,0.00,0.28,1.03,1.50,0.38
217,Cornell Glen\Cornell-Glen,tt TRI,FW,San Jose Earthquakes,28,21,10,11,947,45,1,0,0,0,17,1,0,10,0.10,0.10,0.10,0.10,0.95,1.62,0.10
218,Darío Sala\Dario-Sala,ar ARG,GK,FC Dallas,35,11,10,1,945,86,0,0,0,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.19
219,Preston Burpo\Preston-Burpo,us USA,GK,New England Revolution,37,11,11,0,939,85,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.10
220,Jovan Kirovski\Jovan-Kirovski,us USA,FW,LA Galaxy,33,21,11,10,932,44,4,0,0,0,20,2,0,6,0.39,0.39,0.39,0.39,0.58,1.93,0.19
221,Siniša Ubiparipović\Sinisa-Ubiparipovic,ba BIH,MF,New York Red Bulls,26,18,11,7,932,52,1,1,0,0,14,0,0,4,0.10,0.19,0.10,0.19,0.39,1.35,0.00
222,Blaise Nkufo\Blaise-Nkufo,ch SUI,FW,Seattle Sounders FC,34,11,11,0,931,85,5,0,0,0,9,2,0,11,0.48,0.48,0.48,0.48,1.06,0.87,0.19
223,Abdoulie Mansally\Abdoulie-Mansally,gm GAM,FWMFDF,New England Revolution,21,21,8,13,928,44,3,0,0,0,20,2,0,9,0.29,0.29,0.29,0.29,0.87,1.94,0.19
224,Maicon Santos\Maicon-Santos,br BRA,FW,Toronto FC,25,13,10,3,927,71,4,2,0,0,17,2,0,12,0.39,0.58,0.39,0.58,1.17,1.65,0.19
225,Rodney Wallace\Rodney-Wallace,cr CRC,DFMF,D.C. United,21,11,11,0,924,84,0,2,0,0,11,2,0,1,0.00,0.19,0.00,0.19,0.10,1.07,0.19
226,Ike Opara\Ike-Opara,us USA,DF,San Jose Earthquakes,20,11,10,1,914,83,3,0,0,0,8,1,0,5,0.30,0.30,0.30,0.30,0.49,0.79,0.10
227,Jaime Moreno\Jaime-Moreno,bo BOL,FW,D.C. United,36,21,8,13,905,43,2,0,1,1,7,1,1,8,0.20,0.20,0.10,0.10,0.80,0.70,0.20
228,Collins John\Collins-John,nl NED,FW,Chicago Fire,24,17,10,7,901,53,3,1,0,0,17,2,0,14,0.30,0.40,0.30,0.40,1.40,1.70,0.20
229,Sacha Kljestan\Sacha-Kljestan,us USA,MF,Chivas USA,24,10,10,0,900,90,1,2,0,0,13,0,0,8,0.10,0.30,0.10,0.30,0.80,1.30,0.00
230,Amadou Sanyang\Amadou-Sanyang,gm GAM,DFMF,Toronto FC,18,13,12,1,898,69,0,0,0,0,14,2,1,0,0.00,0.00,0.00,0.00,0.00,1.40,0.30
231,Jeremy Hall\Jeremy-Hall,pr PUR,MFDF,New York Red Bulls,21,13,9,4,895,69,0,1,0,0,17,3,0,1,0.00,0.10,0.00,0.10,0.10,1.71,0.30
232,Tristan Bowen\Tristan-Bowen,us USA,FW,LA Galaxy,19,17,10,7,878,52,2,1,0,0,10,3,0,11,0.21,0.31,0.21,0.31,1.13,1.03,0.31
233,Colin Clark\Colin-Clark,us USA,MF,Colorado Rapids,25,16,9,7,866,54,0,0,0,0,7,2,0,3,0.00,0.00,0.00,0.00,0.31,0.73,0.21
234,Thierry Henry\Thierry-Henry,fr FRA,FW,New York Red Bulls,32,11,11,0,859,78,2,2,0,0,11,1,0,13,0.21,0.42,0.21,0.42,1.36,1.15,0.10
235,Emilio Rentería\Emilio-Renteria,ve VEN,FW,Columbus Crew,25,19,9,10,857,45,5,1,0,0,18,2,0,15,0.53,0.63,0.53,0.63,1.58,1.89,0.21
236,Leonardo\Leonardo,br BRA,DF,LA Galaxy,21,10,10,0,855,86,0,0,0,0,11,0,0,1,0.00,0.00,0.00,0.00,0.11,1.16,0.00
237,Justin Mapp\Justin-Mapp,us USA,MF,Philadelphia Union,25,15,10,5,855,57,1,3,0,0,7,1,0,5,0.11,0.42,0.11,0.42,0.53,0.74,0.11
238,Milton Rodríguez\Milton-Rodriguez,co COL,FW,FC Dallas,33,13,13,0,835,64,5,2,0,0,7,1,0,10,0.54,0.75,0.54,0.75,1.08,0.75,0.11
239,Alex Cazumba\Alex-Cazumba,br BRA,DF,LA Galaxy,21,18,8,10,830,46,1,1,0,0,10,1,0,3,0.11,0.22,0.11,0.22,0.33,1.08,0.11
240,Marcelo Saragosa\Marcelo-Saragosa,br BRA,MF,Chivas USA,28,14,9,5,823,59,0,1,0,0,17,2,0,2,0.00,0.11,0.00,0.11,0.22,1.86,0.22
241,Marvin Chávez\Marvin-Chavez,hn HON,MFFW,FC Dallas,26,16,10,6,818,51,2,2,0,0,16,4,0,4,0.22,0.44,0.22,0.44,0.44,1.76,0.44
242,Jhon Kennedy Hurtado\Jhon-Kennedy-Hurtado,co COLve VEN,DF,Seattle Sounders FC,25,9,9,0,810,90,0,0,0,0,10,1,0,0,0.00,0.00,0.00,0.00,0.00,1.11,0.11
243,Cam Weaver\Cam-Weaver,us USA,FW,Houston Dynamo,26,14,9,5,807,58,3,1,0,0,16,2,0,6,0.33,0.45,0.33,0.45,0.67,1.78,0.22
244,Jackson\Jackson,br BRA,MFDF,FC Dallas,21,12,9,3,805,67,0,0,0,0,10,0,0,3,0.00,0.00,0.00,0.00,0.34,1.12,0.00
245,Kyle Nakazawa\Kyle-Nakazawa,us USA,MF,Philadelphia Union,21,14,8,6,798,57,0,0,0,0,11,2,0,8,0.00,0.00,0.00,0.00,0.90,1.24,0.23
246,Jed Zayner\Jed-Zayner,us USA,DF,D.C. United,25,9,9,0,798,89,0,0,0,0,15,2,0,0,0.00,0.00,0.00,0.00,0.00,1.69,0.23
247,Shea Salinas\Shea-Salinas,us USA,DFMF,Philadelphia Union,23,17,7,10,795,47,1,0,0,0,8,0,0,7,0.11,0.11,0.11,0.11,0.79,0.91,0.00
248,Macoumba Kandji\Macoumba-Kandji,sn SEN,FWMF,New York Red Bulls,24,13,8,5,792,61,1,0,0,0,29,1,0,4,0.11,0.11,0.11,0.11,0.45,3.30,0.11
249,Mike Magee\Mike-Magee,us USA,FWMF,LA Galaxy,25,16,9,7,789,49,1,0,0,0,10,2,0,8,0.11,0.11,0.11,0.11,0.91,1.14,0.23
250,Jason Garey\Jason-Garey,us USA,FW,Columbus Crew,25,22,9,13,784,36,2,2,0,0,9,0,0,5,0.23,0.46,0.23,0.46,0.57,1.03,0.00
251,Rafael Márquez\Rafael-Marquez,mx MEX,MFDF,New York Red Bulls,30,10,10,0,783,78,1,0,0,0,11,2,0,5,0.11,0.11,0.11,0.11,0.57,1.26,0.23
252,Geovanni\Geovanni,br BRA,FWMF,San Jose Earthquakes,30,12,8,4,777,65,1,1,0,0,12,1,0,13,0.12,0.23,0.12,0.23,1.51,1.39,0.12
253,Khari Stephenson\Khari-Stephenson,jm JAM,MF,San Jose Earthquakes,29,11,11,0,776,71,1,1,0,0,12,1,0,6,0.12,0.23,0.12,0.23,0.70,1.39,0.12
254,Khano Smith\Khano-Smith,bm BER,MFFW,New England Revolution,29,16,6,10,772,48,0,1,0,0,12,1,0,5,0.00,0.12,0.00,0.12,0.58,1.40,0.12
255,Branko Bošković\Branko-Boskovic,me MNE,MF,D.C. United,29,13,8,5,771,59,0,0,0,0,7,1,0,7,0.00,0.00,0.00,0.00,0.82,0.82,0.12
256,Raivis Hščanovičs\Raivis-Hscanovics,lv LVA,DF,Toronto FC,22,11,10,1,753,69,0,0,0,0,10,2,0,0,0.00,0.00,0.00,0.00,0.00,1.20,0.24
257,Salou Ibrahim\Salou-Ibrahim,gh GHA,FW,New York Red Bulls,30,19,8,11,747,39,3,0,0,0,26,2,0,7,0.36,0.36,0.36,0.36,0.84,3.13,0.24
258,Alan Gordon\Alan-Gordon,us USA,FW,Chivas USA,28,9,8,1,732,81,1,3,0,0,20,2,0,8,0.12,0.49,0.12,0.49,0.98,2.46,0.25
259,Bill Hamid\Bill-Hamid,us USA,GK,D.C. United,19,8,8,0,720,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
260,Sheanon Williams\Sheanon-Williams,us USA,DF,Philadelphia Union,19,8,8,0,720,90,0,0,0,0,12,0,0,3,0.00,0.00,0.00,0.00,0.37,1.50,0.00
261,Dema Kovalenko\Dema-Kovalenko,ua UKR,MF,LA Galaxy,32,9,8,1,712,79,1,0,0,0,18,1,0,6,0.13,0.13,0.13,0.13,0.76,2.28,0.13
262,Adrian Serioux\Adrian-Serioux,ca CAN,DF,Houston Dynamo,30,13,7,6,708,55,2,0,0,0,13,1,0,4,0.25,0.25,0.25,0.25,0.51,1.65,0.13
263,Adam Cristman\Adam-Cristman,us USA,FW,D.C. United,25,17,8,9,708,42,2,1,0,0,17,2,0,4,0.25,0.38,0.25,0.38,0.51,2.16,0.25
264,André Luiz Moreira\Andre-Luiz-Moreira,br BRA,DFMF,San Jose Earthquakes,35,9,9,0,701,78,0,1,0,0,9,1,0,2,0.00,0.13,0.00,0.13,0.26,1.16,0.13
265,Juan Manuel Peña\Juan-Manuel-Pena,bo BOL,DF,D.C. United,37,10,9,1,700,70,0,0,0,0,12,2,0,0,0.00,0.00,0.00,0.00,0.00,1.54,0.26
266,Bratislav Ristić\Bratislav-Ristic,rs SRB,MFFW,Chicago Fire,30,8,8,0,692,87,0,0,0,0,17,0,0,1,0.00,0.00,0.00,0.00,0.13,2.21,0.00
267,Christian Castillo\Christian-Castillo,sv SLV,MF,D.C. United,25,10,8,2,691,69,0,0,0,0,9,2,0,4,0.00,0.00,0.00,0.00,0.52,1.17,0.26
268,Pat Noonan\Pat-Noonan,us USA,FW,Seattle Sounders FC,29,12,8,4,682,57,1,1,0,1,4,0,0,3,0.13,0.26,0.13,0.26,0.40,0.53,0.00
269,Kwame Watson-Siriboe\Kwame-Watson-Siriboe,us USA,DF,Chicago Fire,23,10,7,3,681,68,0,0,0,0,6,0,0,3,0.00,0.00,0.00,0.00,0.40,0.79,0.00
270,Brad Knighton\Brad-Knighton,us USA,GK,Philadelphia Union,24,8,8,0,652,82,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.14
271,Steven Beitashour\Steven-Beitashour,ir IRN,MFDF,San Jose Earthquakes,22,8,7,1,640,80,1,0,0,0,9,0,0,3,0.14,0.14,0.14,0.14,0.42,1.27,0.00
272,Eduardo Coudet\Eduardo-Coudet,ar ARG,MF,Philadelphia Union,35,9,9,0,631,70,0,0,0,0,6,0,0,0,0.00,0.00,0.00,0.00,0.00,0.86,0.00
273,Juan Diego González\Juan-Diego-Gonzalez,co COL,DF,Philadelphia Union,29,7,7,0,630,90,0,0,0,0,7,0,0,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00
274,Joseph Nane\Joseph-Nane,cm CMR,MF,Toronto FC,22,11,8,3,614,56,0,0,0,0,8,0,0,1,0.00,0.00,0.00,0.00,0.15,1.17,0.00
275,Giancarlo Maldonado\Giancarlo-Maldonado,ve VEN,FW,Chivas USA,27,10,7,3,612,61,2,1,1,1,3,1,0,4,0.29,0.44,0.15,0.29,0.59,0.44,0.15
276,Dan Kennedy\Dan-Kennedy,us USA,GK,Chivas USA,27,7,6,1,595,85,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.15
277,Joseph Ngwenya\Joseph-Ngwenya,zw ZIM,FW,Houston Dynamo,28,12,6,6,589,49,1,0,0,0,14,1,2,2,0.15,0.15,0.15,0.15,0.31,2.14,0.46
278,Ryan Cochrane\Ryan-Cochrane,us USA,DF,Houston Dynamo,26,12,5,7,569,47,0,0,0,0,7,2,0,0,0.00,0.00,0.00,0.00,0.00,1.11,0.32
279,Chance Myers\Chance-Myers,us USA,DFMF,Kansas City Wizards,22,15,6,9,568,38,0,0,0,0,9,0,0,4,0.00,0.00,0.00,0.00,0.63,1.43,0.00
280,Scott Palguta\Scott-Palguta,us USA,DF,Colorado Rapids,27,16,5,11,560,35,0,0,0,0,2,2,0,0,0.00,0.00,0.00,0.00,0.00,0.32,0.32
281,Anthony Wallace\Anthony-Wallace,us USA,DFMF,Colorado Rapids,21,7,7,0,555,79,0,1,0,0,5,3,0,1,0.00,0.16,0.00,0.16,0.16,0.81,0.49
282,Justin Mapp\Justin-Mapp,us USA,MF,Chicago Fire,25,10,6,4,552,55,0,1,0,0,9,0,0,2,0.00,0.16,0.00,0.16,0.33,1.47,0.00
283,Mista\Mista,es ESP,FW,Toronto FC,31,9,5,4,544,60,0,1,0,0,5,1,0,3,0.00,0.17,0.00,0.17,0.50,0.83,0.17
284,Peter Vagenas\Peter-Vagenas,us USA,MF,Seattle Sounders FC,31,7,7,0,542,77,0,0,0,0,7,0,0,1,0.00,0.00,0.00,0.00,0.17,1.16,0.00
285,Mehdi Ballouchy\Mehdi-Ballouchy,ma MAR,MF,New York Red Bulls,26,6,6,0,540,90,1,1,0,0,7,2,0,5,0.17,0.33,0.17,0.33,0.83,1.17,0.33
286,Graham Zusi\Graham-Zusi,us USA,MFFW,Kansas City Wizards,23,19,4,15,540,28,1,0,0,0,11,2,0,5,0.17,0.17,0.17,0.17,0.83,1.83,0.33
287,Calen Carr\Calen-Carr,us USA,MFFW,Chicago Fire,27,14,4,10,538,38,3,0,0,0,7,0,0,6,0.50,0.50,0.50,0.50,1.00,1.17,0.00
288,Tim Ward\Tim-Ward,us USA,DFMF,Chicago Fire,22,6,6,0,535,89,0,0,0,0,5,1,0,3,0.00,0.00,0.00,0.00,0.50,0.84,0.17
289,Pablo Andrés Escobar\Pablo-Andres-Escobar,co COL,DF,Kansas City Wizards,22,7,7,0,529,76,0,0,0,0,4,1,0,2,0.00,0.00,0.00,0.00,0.34,0.68,0.17
290,Scott Sealy\Scott-Sealy,tt TRI,MFFW,San Jose Earthquakes,28,15,5,10,520,35,0,0,0,0,7,0,0,2,0.00,0.00,0.00,0.00,0.35,1.21,0.00
291,Roger Levesque\Roger-Levesque,us USA,MFFW,Seattle Sounders FC,29,16,5,11,510,32,1,0,0,0,8,0,0,5,0.18,0.18,0.18,0.18,0.88,1.41,0.00
292,Deris Umanzor\Deris-Umanzor,sv SLV,DF,Chicago Fire,30,10,5,5,502,50,0,0,0,0,6,0,0,2,0.00,0.00,0.00,0.00,0.36,1.08,0.00
293,Bobby Shuttleworth\Bobby-Shuttleworth,us USA,GK,New England Revolution,22,6,5,1,501,84,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
