name,startDate,endDate,league,hyphen
Eric Kronberg,2010,2016,mls,false
David Estrada,2010,2014,mls,false
Barry Rice,2010,2010,mls,false
David Myrie,2010,2010,mls,false
Ross LaBauex,2010,2012,mls,false
Omar Jasseh,2010,2011,mls,false
Paulo Jr.,2010,2012,mls,false
José Macotelo,2010,2010,mls,false
Javier Robles,2010,2010,mls,false
Justin Morrow,2010,2019,mls,false
Rubén Luna,2010,2012,mls,false
Mike Fucito,2010,2015,mls,false
Terry Boss,2010,2010,mls,false
Léandre Griffit,2010,2011,mls,false
Júnior Carreiro,2010,2010,mls,false
Toni Ståhl,2010,2010,mls,false
Jason Yeisley,2010,2010,mls,false
Samuel Appiah,2010,2010,mls,false
Conor Chinn,2010,2010,mls,false
Roberto Linck,2010,2010,mls,false
Juan Agudelo,2010,2019,mls,false
Bryan Leyva,2010,2012,mls,false
Andre Akpan,2010,2014,mls,false
J. P. Rodrigues,2010,2010,mls,false
Bryan de la Fuente,2010,2013,mls,false
Eddie Edward,2010,2010,mls,false
Francisco Navas,2010,2010,mls,false
Doneil Henry,2010,2019,mls,false
Sergio Herrera,2010,2010,mls,false
Sebastián Miranda,2011,2012,mls,false
Carlos Valdés,2011,2014,mls,false
Perry Kitchen,2011,2018,mls,false
Jan Gunnar Solli,2011,2012,mls,false
Jalil Anibaba,2011,2019,mls,false
Gershon Koffie,2011,2017,mls,false
Camilo Sanvezzo,2011,2013,mls,false
A. J. Soares,2011,2014,mls,false
Alain Rochat,2011,2013,mls,false
Teemu Tainio,2011,2012,mls,false
Diego Chará,2011,2019,mls,false
Faryd Mondragón,2011,2011,mls,false
Kalif Alhassan,2011,2014,mls,false
Júlio César,2011,2014,mls,false
Omar Bravo,2011,2011,mls,false
Jorge Perlaza,2011,2012,mls,false
Zarek Valentin,2011,2019,mls,false
C. J. Sapong,2011,2019,mls,false
Benny Feilhaber,2011,2019,mls,false
Mamadou Danso,2011,2014,mls,false
Richard Eckersley,2011,2014,mls,false
Ethan White,2011,2017,mls,false
Aurélien Collin,2011,2018,mls,false
Erik Friberg,2011,2016,mls,false
Mauro Rosales,2011,2017,mls,false
Eric Hassli,2011,2013,mls,false
Rajko Lekić,2011,2011,mls,false
Simon Dawkins,2011,2017,mls,false
Joao Plata,2011,2019,mls,false
Diego Cháves,2011,2011,mls,false
Will Bruin,2011,2018,mls,false
Davide Chiumiento,2011,2012,mls,false
Jay DeMerit,2011,2014,mls,false
Darlington Nagbe,2011,2019,mls,false
Michael Boxall,2011,2019,mls,false
Gabriel Farfan,2011,2013,mls,false
Rich Balchan,2011,2014,mls,false
Nick Soolsma,2011,2012,mls,false
Luke Rodgers,2011,2011,mls,false
Charlie Davies,2011,2017,mls,false
Caleb Folan,2011,2011,mls,false
Jeb Brovsky,2011,2015,mls,false
Marcos Mondaini,2011,2011,mls,false
Michael Farfan,2011,2016,mls,false
Stephen McCarthy,2011,2014,mls,false
Javier Martina,2011,2011,mls,false
Fabián Castillo,2011,2016,mls,false
Tom Heinemann,2011,2013,mls,false
Ricardo Villar,2011,2012,mls,false
Mikael Yourassowsky,2011,2011,mls,false
Luis Gil,2011,2018,mls,false
Franco Coria,2011,2011,mls,false
Veljko Paunović,2011,2011,mls,false
Je-Vaughn Watson,2011,2017,mls,false
Miguel Pedro López,2011,2011,mls,false
James Marcelin,2011,2012,mls,false
Torsten Frings,2011,2012,mls,false
Nizar Khalfan,2011,2011,mls,false
Pável Pardo,2011,2012,mls,false
Rafael Baca,2011,2013,mls,false
Josip Mikulić,2011,2011,mls,false
Lamar Neagle,2011,2018,mls,false
Chris Korb,2011,2017,mls,false
Dejan Rusmir,2011,2011,mls,false
Milton Caraglio,2011,2011,mls,false
Frank Rost,2011,2011,mls,false
Jermaine Taylor,2011,2017,mls,false
Terry Dunfield,2011,2013,mls,false
Ashtone Morgan,2011,2018,mls,false
Keon Daniel,2011,2013,mls,false
Paolo Cardozo,2011,2012,mls,false
Gastón Puerari,2011,2011,mls,false
Wes Knight,2011,2011,mls,false
Blake Brettschneider,2011,2012,mls,false
Miloš Stojčev,2011,2011,mls,false
Sebastián Grazzini,2011,2012,mls,false
Alen Stevanović,2011,2011,mls,false
Danny Koevermans,2011,2013,mls,false
Servando Carrasco,2011,2019,mls,false
Matt Stinson,2011,2012,mls,false
Didier Domi,2011,2011,mls,false
Zac MacMath,2011,2018,mls,false
Dicoy Williams,2011,2012,mls,false
Orr Barouch,2011,2012,mls,false
Bernardo Añor,2011,2015,mls,false
Cristian Nazarit,2011,2011,mls,false
Mouloud Akloul,2011,2011,mls,false
Austin da Luz,2011,2011,mls,false
Ryan Guy,2011,2013,mls,false
David Lopes,2011,2012,mls,false
Kofi Sarkodie,2011,2017,mls,false
Carlo Costly,2011,2011,mls,false
Gianluca Zavarise,2011,2011,mls,false
Jéferson,2011,2011,mls,false
Anthony Ampaipitakwong,2011,2011,mls,false
Daniel Cruz,2011,2011,mls,false
Justin Meram,2011,2019,mls,false
Luiz Camargo,2011,2013,mls,false
Omar Salgado,2011,2014,mls,false
Monsef Zerka,2011,2011,mls,false
Russell Teibert,2011,2018,mls,false
Eric Gehrig,2011,2016,mls,false
Bobby Warshaw,2011,2013,mls,false
Laurent Courtois,2011,2013,mls,false
Mustapha Jarju,2011,2011,mls,false
Tan Long,2011,2012,mls,false
Yordany Álvarez,2011,2013,mls,false
Víctor Estupiñán,2011,2011,mls,false
Miguel Comminges,2011,2011,mls,false
Diego Fagúndez,2011,2019,mls,false
Jake Gleeson,2011,2018,mls,false
Robbie Keane,2011,2016,mls,false
Joe Willis,2011,2019,mls,false
Carlyle Mitchell,2011,2014,mls,false
Koke,2011,2011,mls,false
Bilal Duckett,2011,2013,mls,false
Chris Cortez,2011,2011,mls,false
Eddy Viator,2011,2011,mls,false
Bright Dike,2011,2015,mls,false
Ellis McLoughlin,2011,2011,mls,false
Rodrigo Brasesco,2011,2011,mls,false
Oscar Cordon,2011,2011,mls,false
Ousmane Dabo,2011,2011,mls,false
Michael Nanchoff,2011,2015,mls,false
Brian Umony,2011,2011,mls,false
Alexandre Morfaw,2011,2011,mls,false
Zach Pfeffer,2011,2015,mls,false
Dan Keat,2011,2012,mls,false
Hector Jiménez,2011,2019,mls,false
Daneil Cyrus,2011,2015,mls,false
Sammy Ochoa,2011,2013,mls,false
Artur Aghasyan,2011,2011,mls,false
Alex Dixon,2011,2013,mls,false
Chris Konopka,2011,2015,mls,false
Alex Horwath,2011,2011,mls,false
Jack McBean,2011,2018,mls,false
David Bingham,2011,2019,mls,false
Brian Perk,2011,2014,mls,false
Matt Kassel,2011,2013,mls,false
Scott Lorenz,2011,2011,mls,false
Cody Arnoux,2011,2011,mls,false
Matt Luzunaris,2011,2011,mls,false
Andrew Wiedeman,2011,2014,mls,false
John Rooney,2011,2011,mls,false
Matt Gold,2011,2011,mls,false
Davis Paul,2011,2011,mls,false
Keith Makubuya,2011,2012,mls,false
Maxwell Griffin,2011,2011,mls,false
Soony Saad,2011,2017,mls,false
Corey Hertzog,2011,2013,mls,false
Edmundo Zura,2011,2011,mls,false
Gabriel Ferrari,2011,2011,mls,false
Marko Marić,2011,2011,mls,false
Cole Grossman,2011,2014,mls,false
Ryan Thomas,2011,2011,mls,false
Lawrence Olum,2011,2018,mls,false
Chris Agorsor,2011,2011,mls,false
Morgan Langley,2011,2011,mls,false
Victor Ulloa,2011,2019,mls,false
Peterson Joseph,2011,2013,mls,false
Aaron Horton,2011,2011,mls,false
Demitrius Omphroy,2011,2011,mls,false
Mike Jones,2011,2011,mls,false
Ryan Kinne,2011,2011,mls,false
Lee Young-pyo,2012,2013,mls,true
Markus Holgersson,2012,2013,mls,false
Felipe,2012,2019,mls,false
Martín Rivero,2012,2014,mls,false
Austin Berry,2012,2014,mls,false
Josh Williams,2012,2018,mls,false
Jaime Castrillón,2012,2013,mls,false
Martín Bonjour,2012,2012,mls,false
Lee Nguyen,2012,2019,mls,false
Luis Eduardo Zapata,2012,2012,mls,false
Patrice Bernier,2012,2017,mls,false
Nick DeLeon,2012,2019,mls,false
Milovan Mirošević,2012,2012,mls,false
Hernán Pertúz,2012,2012,mls,false
Jun Marques Davidson,2012,2013,mls,false
Connor Lade,2012,2018,mls,false
Hanyer Mosquera,2012,2012,mls,false
Víctor Bernárdez,2012,2017,mls,false
Matt Hedges,2012,2019,mls,false
Luis Silva,2012,2018,mls,false
Matteo Ferrari,2012,2014,mls,false
Marcelo Sarvas,2012,2017,mls,false
Saër Sène,2012,2014,mls,false
Kelyn Rowe,2012,2019,mls,false
Kris Boyd,2012,2012,mls,false
Steven Smith,2012,2012,mls,false
Reggie Lambe,2012,2013,mls,false
Miller Bolaños,2012,2013,mls,false
Michael Gspurning,2012,2013,mls,false
Arne Friedrich,2012,2012,mls,false
Adam Johansson,2012,2012,mls,false
Oswaldo Minda,2012,2014,mls,false
Franck Songo'o,2012,2012,mls,false
Blas Pérez,2012,2016,mls,false
Tony Cascio,2012,2014,mls,false
Hassoun Camara,2012,2017,mls,false
Ryan Meara,2012,2018,mls,false
Logan Emory,2012,2013,mls,false
Gabriel Gómez,2012,2012,mls,false
Boniek García,2012,2019,mls,false
Jairo Arrieta,2012,2015,mls,false
Lionard Pajoy,2012,2013,mls,false
Ray Gaddis,2012,2019,mls,false
Barry Robson,2012,2012,mls,false
Marco Di Vaio,2012,2014,mls,false
Carlos Rodríguez,2012,2012,mls,false
Darren Mattocks,2012,2019,mls,false
John Alexander Valencia,2012,2012,mls,false
Jonny Steele,2012,2014,mls,false
Andy Rose,2012,2019,mls,false
Nemanja Vuković,2012,2012,mls,false
Alex Caskey,2012,2014,mls,false
Tim Cahill,2012,2014,mls,false
Sherjill MacDonald,2012,2013,mls,false
Fernando Cárdenas,2012,2012,mls,false
Federico Higuaín,2012,2019,mls,false
Bryan Meredith,2012,2018,mls,false
Christian Tiffert,2012,2012,mls,false
Matt Watson,2012,2015,mls,false
Aaron Maund,2012,2018,mls,false
Hamdi Salihi,2012,2012,mls,false
Jerry Bengtson,2012,2014,mls,false
Casey Townsend,2012,2013,mls,false
Emiliano Dudar,2012,2012,mls,false
Nelson Rivas,2012,2012,mls,false
Antoine Hoppenot,2012,2015,mls,false
Andrew Wenger,2012,2018,mls,false
Darren O'Dea,2012,2013,mls,false
Bryan Gaul,2012,2012,mls,false
Lewis Neal,2012,2015,mls,false
Kenny Miller,2012,2014,mls,false
José Erick Correa,2012,2013,mls,false
Hendry Thomas,2012,2014,mls,false
Alex,2012,2017,mls,false
Olman Vargas,2012,2012,mls,false
Andy O'Brien,2012,2014,mls,false
Tommy Meyer,2012,2015,mls,false
Alessandro Nesta,2012,2013,mls,false
Freddy Hall,2012,2012,mls,false
Bernardo Corradi,2012,2012,mls,false
Josué Martínez,2012,2013,mls,false
Florian Lechner,2012,2012,mls,false
Kamani Hill,2012,2014,mls,false
Tressor Moreno,2012,2012,mls,false
Warren Creavalle,2012,2019,mls,false
Victor Pálsson,2012,2012,mls,false
Kirk Urso,2012,2012,mls,false
Rafael Robayo,2012,2012,mls,false
Dennis Iapichino,2012,2013,mls,false
Ethan Finlay,2012,2019,mls,false
Kevan George,2012,2015,mls,false
Andrew Jean-Baptiste,2012,2014,mls,true
Miguel Aceval,2012,2012,mls,false
Sebastián Velásquez,2012,2015,mls,false
Cesar Romero,2012,2012,mls,false
Dimitry Imbongo,2012,2014,mls,false
Tyler Ruthven,2012,2012,mls,false
José Moreno Mora,2012,2012,mls,false
Luis Robles,2012,2019,mls,false
Michael Thomas,2012,2013,mls,false
Edu,2012,2012,mls,false
Joe Bendik,2012,2018,mls,false
Porfirio López,2012,2012,mls,false
Terukazu Tanaka,2012,2012,mls,false
Aaron Schoenfeld,2012,2015,mls,false
Christian Wilhelmsson,2012,2012,mls,false
Emiliano Bonfigli,2012,2012,mls,false
Calum Mallace,2012,2018,mls,false
Paolo Tornaghi,2012,2017,mls,false
Federico Puppo,2012,2012,mls,false
Kai Herdling,2012,2012,mls,false
Chandler Hoffman,2012,2015,mls,false
Brent Richards,2012,2012,mls,false
Steward Ceus,2012,2013,mls,false
Tim Melia,2012,2019,mls,false
Lloyd Sam,2012,2017,mls,false
John Jairo Lozano,2012,2012,mls,false
Giles Barnes,2012,2018,mls,false
Matt Lampson,2012,2018,mls,false
Jose Villarreal,2012,2018,mls,false
Oriol Rosell,2012,2018,mls,false
Alec Purdie,2012,2012,mls,false
Cordell Cato,2012,2017,mls,false
Eduardo Sebrango,2012,2012,mls,false
Brian Ownby,2012,2014,mls,false
Sam Garza,2012,2014,mls,false
Jonathan Top,2012,2012,mls,false
Neven Marković,2012,2012,mls,false
Chris Klute,2012,2016,mls,false
Evan Bush,2012,2019,mls,false
Sercan Güvenışık,2012,2012,mls,false
Chase Harrison,2012,2012,mls,false
Christian Sivebæk,2012,2012,mls,false
Freddie Braun,2012,2012,mls,false
Jonathan Borrajo,2012,2012,mls,false
Scott Gordon,2012,2012,mls,false
Karl Ouimette,2012,2016,mls,false
Ben Speas,2012,2015,mls,false
Hunter Jumper,2012,2013,mls,false
Guillermo Franco,2012,2012,mls,false
Kenney Walker,2012,2015,mls,false
Mario Martínez,2012,2013,mls,false
Björn Runström,2012,2012,mls,false
Jeremiah White,2012,2012,mls,false
Tyler Polak,2012,2012,mls,false
César Díaz Pizarro,2012,2012,mls,false
David Viana,2012,2012,mls,false
Cristhian Hernández,2012,2012,mls,false
Hárrison Henao,2012,2012,mls,false
Jhonny Arteaga,2012,2012,mls,false
Marky Delgado,2012,2019,mls,false
Jimmy McLaughlin,2012,2015,mls,false
Caleb Clarke,2012,2012,mls,false
Luis Alberto Perea,2012,2012,mls,false
Etienne Barbara,2012,2012,mls,false
Junior Burgos,2012,2012,mls,false
Rafael Garcia,2012,2017,mls,false
Davy Armstrong,2012,2014,mls,false
Shane O'Neill,2012,2019,mls,false
Dom Dwyer,2012,2019,mls,false
Konrad Warzycha,2012,2013,mls,false
José Gonçalves,2013,2016,mls,false
Clint Irwin,2013,2018,mls,false
Nigel Reo-Coker,2013,2015,mls,true
Andrew Farrell,2013,2018,mls,false
DeAndre Yedlin,2013,2014,mls,false
Mario de Luna,2013,2013,mls,false
Dillon Powers,2013,2018,mls,false
Raúl Fernández,2013,2014,mls,false
Michel,2013,2015,mls,false
Diego Valeri,2013,2019,mls,false
Édgar Mejía,2013,2013,mls,false
Djimi Traoré,2013,2014,mls,false
Scott Caldwell,2013,2019,mls,false
Carlos Alvarez,2013,2015,mls,false
Gyasi Zardes,2013,2019,mls,false
Deshorn Brown,2013,2017,mls,false
Claudio Bieler,2013,2014,mls,false
Steven Caldwell,2013,2015,mls,false
Carlo Cudicini,2013,2013,mls,false
Robert Earnshaw,2013,2015,mls,false
Pa-Modou Kah,2013,2016,mls,false
Jonathan Osorio,2013,2019,mls,false
Andrew Driver,2013,2014,mls,false
Andrés Romero,2013,2017,mls,false
Daigo Kobayashi,2013,2017,mls,false
Johnny Leverón,2013,2014,mls,false
Chad Barson,2013,2016,mls,false
Kyle Porter,2013,2014,mls,false
Agustín Viana,2013,2014,mls,false
Obafemi Martins,2013,2015,mls,false
Matías Laba,2013,2017,mls,false
Brad Rusin,2013,2013,mls,false
Wil Trapp,2013,2019,mls,false
Erick Torres,2013,2017,mls,false
David Ousted,2013,2019,mls,false
Gláuber,2013,2013,mls,false
Josue Soto,2013,2013,mls,false
Ryan Richter,2013,2013,mls,false
Gale Agbossoumonde,2013,2013,mls,false
Jordan Stewart,2013,2016,mls,false
Jeremy Brockie,2013,2013,mls,false
Carlos Salcedo,2013,2014,mls,false
Adam Jahn,2013,2018,mls,false
Olmes García,2013,2016,mls,false
Kellyn Acosta,2013,2019,mls,false
Juninho Pernambucano,2013,2013,mls,false
Joaquín Velázquez,2013,2013,mls,false
Fabinho,2013,2018,mls,false
Walter Vílchez,2013,2013,mls,false
Darel Russell,2013,2013,mls,false
Walter Martínez,2013,2013,mls,false
Devon Sandoval,2013,2016,mls,false
Péguy Luyindula,2013,2014,mls,false
Greg Cochrane,2013,2015,mls,false
Juan Luis Anangonó,2013,2014,mls,false
Matías Sánchez,2013,2013,mls,false
Jaime Penedo,2013,2015,mls,false
Conor Doyle,2013,2016,mls,false
Daniele Paponi,2013,2013,mls,false
Jared Jeffrey,2013,2018,mls,false
Frédéric Piquionne,2013,2014,mls,false
Egidio Arévalo,2013,2013,mls,false
Kekuta Manneh,2013,2019,mls,false
Hogan Ephraim,2013,2013,mls,false
Julio Morales,2013,2013,mls,false
Álvaro Rey,2013,2014,mls,false
Ibrahim Sekagya,2013,2014,mls,false
Mikaël Silvestre,2013,2013,mls,false
Mechack Jérôme,2013,2014,mls,false
Erick Neres da Cruz,2013,2013,mls,false
José Adolfo Valencia,2013,2013,mls,false
David Carney,2013,2013,mls,false
Andrea Pisanu,2013,2013,mls,false
Hernán Bernardello,2013,2017,mls,false
Vicente Sánchez,2013,2017,mls,false
Germán Mera,2013,2013,mls,false
Marvin Iraheta,2013,2013,mls,false
Mark Bloom,2013,2017,mls,false
Kofi Opare,2013,2018,mls,false
Taylor Kemp,2013,2017,mls,false
José Kléberson,2013,2013,mls,false
Marcos Sánchez,2013,2013,mls,false
Gabriel Torres,2013,2015,mls,false
Erik Hurtado,2013,2018,mls,false
Kalifa Cissé,2013,2013,mls,false
Ryan Finley,2013,2014,mls,false
Jason Johnson,2013,2015,mls,false
Mauro Díaz,2013,2018,mls,false
Walker Zimmerman,2013,2019,mls,false
Jeff Attinella,2013,2019,mls,false
Wandrille Lefèvre,2013,2017,mls,false
Raphael Augusto,2013,2013,mls,false
John Bostock,2013,2013,mls,false
Alvas Powell,2013,2019,mls,false
London Woodberry,2013,2017,mls,false
Brian Rowe,2013,2019,mls,false
Collin Martin,2013,2018,mls,false
Conor Shanosky,2013,2013,mls,false
Ryan Miller,2013,2013,mls,false
Kyle Bekker,2013,2016,mls,false
Bradley Wright-Phillips,2013,2018,mls,true
Rafael,2013,2013,mls,false
Maximiliano Urruti,2013,2019,mls,false
Maxim Tissot,2013,2017,mls,false
Diego Calderón,2013,2013,mls,false
Blake Smith,2013,2014,mls,false
Leo Fernandes,2013,2016,mls,false
José Manuel Rivera,2013,2013,mls,false
Kevin Harbottle,2013,2013,mls,false
Jaime Frías Jr.,2013,2013,mls,false
Matthew Fondy,2013,2014,mls,false
Peter Luccin,2013,2014,mls,false
Giovani Casillas,2013,2013,mls,false
Martín Ponce,2013,2013,mls,false
Carlo Chueca,2013,2013,mls,false
Charlie Rugg,2013,2013,mls,false
Aaron Wheeler,2013,2014,mls,false
Jonas Elmer,2013,2013,mls,false
Ruben Bover,2013,2014,mls,false
Patrick McLain,2013,2018,mls,false
Jaime Alas,2013,2013,mls,false
Michael Seaton,2013,2014,mls,false
Kevin Ellis,2013,2018,mls,false
Michael Bustamante,2013,2013,mls,false
Sam Adekugbe,2013,2016,mls,false
Alexander López,2013,2015,mls,false
Greg Klazura,2013,2013,mls,false
Daniel Antúnez,2013,2013,mls,false
Marius Obekop,2013,2015,mls,false
Anthony Arena,2013,2013,mls,false
Marcus Tracy,2013,2013,mls,false
Yazid Atouba,2013,2013,mls,false
Donnie Smith,2013,2017,mls,false
Eriq Zavaleta,2013,2018,mls,false
John Stertzer,2013,2017,mls,false
Don Anding,2013,2013,mls,false
Bradlee Baladez,2013,2013,mls,false
Dylan Remick,2013,2017,mls,false
Philip Lund,2013,2013,mls,false
Taylor Morgan,2013,2013,mls,false
Matt Miazga,2013,2015,mls,false
Dillon Serna,2013,2019,mls,false
Emery Welshman,2013,2013,mls,false
Amando Moreno,2013,2013,mls,false
Jimmy Medranda,2013,2018,mls,false
Brenton Griffiths,2013,2013,mls,false
Steve Clark,2014,2018,mls,false
Pedro Morales,2014,2016,mls,false
Vincent Nogueira,2014,2016,mls,false
Harry Shipp,2014,2019,mls,false
Donny Toia,2014,2018,mls,false
Gonzalo Pineda,2014,2015,mls,false
Waylon Francis,2014,2019,mls,false
Nick Hagglund,2014,2019,mls,false
Leandro Barrera,2014,2015,mls,false
Igor Julião,2014,2017,mls,false
Luke Mulholland,2014,2018,mls,false
Luke Moore,2014,2015,mls,false
Jean-Baptiste Pierazzi,2014,2015,mls,false
Sebastián Fernández,2014,2014,mls,false
Gilberto,2014,2016,mls,false
Stefan Ishizaki,2014,2015,mls,false
Steve Birnbaum,2014,2019,mls,false
Cristian Maidana,2014,2016,mls,false
Tesho Akindele,2014,2019,mls,false
José Mari,2014,2014,mls,false
Agustín Pelletieri,2014,2014,mls,false
Eric Miller,2014,2018,mls,false
Chris Duvall,2014,2018,mls,false
Andrés Escobar,2014,2014,mls,false
Gastón Fernández,2014,2015,mls,false
Fanendo Adi,2014,2019,mls,false
Giancarlo González,2014,2014,mls,false
Jermain Defoe,2014,2014,mls,false
A. J. Cochran,2014,2015,mls,false
Armando Lozano,2014,2014,mls,false
Liam Ridgewell,2014,2018,mls,false
Christian,2014,2014,mls,false
Akira Kaji,2014,2014,mls,false
Patrick Mullins,2014,2018,mls,false
Jared Watts,2014,2018,mls,false
Bradley Orr,2014,2014,mls,false
Thomas Piermayr,2014,2014,mls,false
Yannick Djaló,2014,2014,mls,false
Moises Hernandez,2014,2015,mls,false
Grant Ward,2014,2014,mls,false
Norberto Paparatto,2014,2015,mls,false
Ambroise Oyongo,2014,2017,mls,false
Jimenez Toni,2014,2014,mls,false
Félix Borja,2014,2014,mls,false
Marlon Hairston,2014,2019,mls,false
J. J. Koval,2014,2015,mls,false
Luis Garrido,2014,2015,mls,false
David Texeira,2014,2015,mls,false
Kendall Waston,2014,2019,mls,false
Răzvan Cociș,2014,2016,mls,false
Tommy Thompson,2014,2019,mls,false
Benji Joya,2014,2014,mls,false
Daniel Lovitz,2014,2019,mls,false
Chris Ritter,2014,2015,mls,false
Adam Bedell,2014,2014,mls,false
Jermaine Jones,2014,2017,mls,false
Micheal Azira,2014,2019,mls,false
Steve Neumann,2014,2016,mls,false
Issey Nakajima-Farran,2014,2014,mls,true
Mikey Lopez,2014,2017,mls,false
Pablo Pintos,2014,2014,mls,false
Thomas McNamara,2014,2019,mls,false
John Berner,2014,2014,mls,false
Ignacio Piatti,2014,2019,mls,false
Gorka Larrea,2014,2014,mls,false
Nicolás Mezquida,2014,2019,mls,false
Jorge Claros,2014,2014,mls,false
Charles Eloundou,2014,2015,mls,false
Alex Martinez,2014,2014,mls,false
Matt Dunn,2014,2015,mls,false
Florent Sinama Pongolle,2014,2014,mls,false
Matías Pérez García,2014,2017,mls,false
Rob Friend,2014,2014,mls,false
Raïs M'Bolhi,2014,2015,mls,false
Samuel,2014,2014,mls,false
Pedro Ribeiro,2014,2016,mls,false
Jon Kempin,2014,2018,mls,false
Zat Knight,2014,2014,mls,false
Ryan Hollingshead,2014,2019,mls,false
Danny Garcia,2014,2014,mls,false
John Neeskens,2014,2014,mls,false
Joe Nasco,2014,2014,mls,false
Jérémy Gagnon-Laparé,2014,2015,mls,true
Sebastián Jaime,2014,2015,mls,false
Brian Brown,2014,2014,mls,false
Erik Palmer-Brown,2014,2017,mls,true
Mark Sherrod,2014,2015,mls,false
Andreas Görlitz,2014,2014,mls,false
Kris Tyrpak,2014,2014,mls,false
Adolfo Bautista,2014,2014,mls,false
Ethen Sampson,2014,2015,mls,false
Billy Schuler,2014,2014,mls,false
Anthony Jackson-Hamel,2014,2019,mls,true
Christian Dean,2014,2018,mls,false
Andre Blake,2014,2019,mls,false
Santiago González,2014,2014,mls,false
Samuel Inkoom,2014,2014,mls,false
Martin Steuble,2014,2014,mls,false
Raúl Mendiola,2014,2017,mls,false
Luis Bolaños,2014,2014,mls,false
Emanuel Pogatetz,2014,2015,mls,false
Romain Gall,2014,2014,mls,false
Kianz Froese,2014,2016,mls,false
Victor Pineda,2014,2014,mls,false
Grant Van De Casteele,2014,2014,mls,false
Aaron Kovar,2014,2018,mls,false
Bradford Jamieson IV,2014,2018,mls,false
Trevor Spangenberg,2014,2014,mls,false
Sean Okoli,2014,2017,mls,false
Fifi Baiden,2014,2014,mls,false
Oscar Sorto,2014,2015,mls,false
Louis Béland-Goyette,2014,2018,mls,true
Geoffrey Castillion,2014,2014,mls,false
Daniel Fragoso,2014,2014,mls,false
Jordan Allen,2014,2017,mls,false
Ian Christianson,2014,2014,mls,false
Tony Taylor,2014,2016,mls,false
Damien Perrinelle,2014,2017,mls,false
Coy Craft,2014,2017,mls,false
Nick Walker,2014,2014,mls,false
Jordan Hamilton,2014,2019,mls,false
Eric Stevenson,2014,2014,mls,false
Adam Larsen Kwarasey,2015,2016,mls,false
Tyrone Mears,2015,2018,mls,false
Sebastian Giovinco,2015,2018,mls,false
Octavio Rivero,2015,2016,mls,false
David Villa,2015,2018,mls,false
Kaká,2015,2017,mls,false
Matt Polster,2015,2018,mls,false
Laurent Ciman,2015,2019,mls,false
Benoît Cheyrou,2015,2017,mls,false
Raúl Rodríguez,2015,2016,mls,false
Mike Grella,2015,2018,mls,false
Fatai Alashe,2015,2018,mls,false
Joevin Jones,2015,2017,mls,false
Darwin Cerén,2015,2019,mls,false
Lucas Pittinari,2015,2015,mls,false
Luke Boden,2015,2016,mls,false
Cristian Higuita,2015,2018,mls,false
Mix Diskerud,2015,2016,mls,false
Damien Perquis,2015,2016,mls,false
Krisztián Németh,2015,2019,mls,false
Matías García,2015,2016,mls,false
Rafael Ramos,2015,2018,mls,false
Kemar Lawrence,2015,2018,mls,false
Marco Donadel,2015,2018,mls,false
Seb Hines,2015,2017,mls,false
Cyle Larin,2015,2017,mls,false
Soni Mustivar,2015,2017,mls,false
David Accam,2015,2019,mls,false
Richie Marquez,2015,2017,mls,false
Shay Facey,2015,2015,mls,false
Kennedy Igboananike,2015,2016,mls,false
Michael Barrios,2015,2019,mls,false
Víctor Cabrera,2015,2019,mls,false
Mohammed Saeid,2015,2017,mls,false
Steven Vitória,2015,2015,mls,false
Cristian Techera,2015,2018,mls,false
Kevin Doyle,2015,2017,mls,false
Adaílton,2015,2015,mls,false
Juan Ramírez,2015,2015,mls,false
Sebastian Lletget,2015,2019,mls,false
Carlos Rivas,2015,2018,mls,false
Demar Phillips,2015,2018,mls,false
Eric Ayuk,2015,2016,mls,false
Amadou Dia,2015,2016,mls,false
Elías Vásquez,2015,2015,mls,false
Tim Parker,2015,2019,mls,false
Axel Sjöberg,2015,2019,mls,false
Fernando Aristeguieta,2015,2015,mls,false
Luis Solignac,2015,2018,mls,false
Shaun Maloney,2015,2015,mls,false
Sean St Ledger,2015,2015,mls,false
Steven Gerrard,2015,2016,mls,false
Cristian Roldan,2015,2019,mls,false
Saad Abdul-Salaam,2015,2018,mls,true
Brian Sylvestre,2015,2015,mls,false
Andrea Pirlo,2015,2017,mls,false
R. J. Allen,2015,2018,mls,false
Dairon Asprilla,2015,2019,mls,false
Leonel Miranda,2015,2016,mls,false
Kwadwo Poku,2015,2016,mls,false
Angeliño,2015,2015,mls,false
Jesse Gonzalez,2015,2019,mls,false
John McCarthy,2015,2018,mls,false
Ahmed Kantari,2015,2015,mls,false
Markus Halsti,2015,2015,mls,false
Maynor Figueroa,2015,2019,mls,false
Aníbal Godoy,2015,2019,mls,false
Didier Drogba,2015,2016,mls,false
Oniel Fisher,2015,2018,mls,false
Marcel de Jong,2015,2018,mls,false
Khiry Shelton,2015,2018,mls,false
Dominique Badji,2015,2019,mls,false
Giovani dos Santos,2015,2018,mls,false
Mika Väyrynen,2015,2015,mls,false
Tranquillo Barnetta,2015,2016,mls,false
Andoni Iraola,2015,2016,mls,false
Harrison Afful,2015,2019,mls,false
Johan Venegas,2015,2017,mls,false
Frank Lampard,2015,2016,mls,false
Lucas Melano,2015,2019,mls,false
Luis Marín,2015,2015,mls,false
Ronald Zubar,2015,2016,mls,false
George Fochive,2015,2015,mls,false
