name,season,hyphen
Luiz Camargo,2011,false
O'Brian White,2011,false
Omar Salgado,2011,false
Doneil Henry,2011,false
David Ferreira,2011,false
Monsef Zerka,2011,false
Russell Teibert,2011,false
Bruno Guarda,2011,false
Michael Videira,2011,false
Ike Opara,2011,false
Andre Akpan,2011,false
Chris Albright,2011,false
Eric Gehrig,2011,false
Paulo Jr.,2011,false
Danny O'Rourke,2011,false
Bobby Warshaw,2011,false
Frankie Hejduk,2011,false
Mariano Trujillo,2011,false
Laurent Courtois,2011,false
Steve Zakuani,2011,false
Mustapha Jarju,2011,false
Atiba Harris,2011,false
Tan Long,2011,false
Jacob Peterson,2011,false
Shaun Francis,2011,false
Rubén Luna,2011,false
Yordany Álvarez,2011,false
Scott Sealy,2011,false
Bratislav Ristić,2011,false
Peri Marošević,2011,false
Calen Carr,2011,false
Nana Attakora,2011,false
Nana Attakora,2011,false
Austin da Luz,2011,false
Víctor Estupiñán,2011,false
Stéphane Auvray,2011,false
Miguel Comminges,2011,false
Diego Fagúndez,2011,false
Jake Gleeson,2011,false
Ross LaBauex,2011,false
Jed Zayner,2011,false
Joseph Nane,2011,false
Craig Rocastle,2011,false
Ryan Smith,2011,false
Eric Kronberg,2011,false
Jeremy Hall,2011,false
Francisco Mendoza,2011,false
Robbie Keane,2011,false
Mike Chabala,2011,false
Joe Willis,2011,false
Pat Onstad,2011,false
Eddie Johnson,2011,false
Terry Dunfield,2011,false
Pat Noonan,2011,false
Marko Perović,2011,false
Eric Alexander,2011,false
Dasan Robinson,2011,false
Jovan Kirovski,2011,false
Carlyle Mitchell,2011,false
Koke,2011,false
Bilal Duckett,2011,false
Danny Earls,2011,false
Tim Ward,2011,false
Chris Cortez,2011,false
Ryan Pore,2011,false
Kevin Goldthwaite,2011,false
Eddy Viator,2011,false
Andy Gruenebaum,2011,false
Jimmy Conrad,2011,false
Andy Iro,2011,false
Dwayne De Rosario,2011,false
Rauwshan McKenzie,2011,false
Zach Thornton,2011,false
Bright Dike,2011,false
Nelson González,2011,false
Ellis McLoughlin,2011,false
Jason Garey,2011,false
Rodrigo Brasesco,2011,false
Kurt Morsink,2011,false
Maykel Galindo,2011,false
Peter Lowry,2011,false
Oscar Cordon,2011,false
Eddie Robinson,2011,false
Ousmane Dabo,2011,false
Michael Nanchoff,2011,false
Brian Umony,2011,false
Alexandre Morfaw,2011,false
Zach Pfeffer,2011,false
Adin Brown,2011,false
Macoumba Kandji,2011,false
Stéphane Auvray,2011,false
Kevin Harmse,2011,false
Steve Cronin,2011,false
Branko Bošković,2011,false
Dan Keat,2011,false
Kheli Dube,2011,false
Hector Jiménez,2011,false
Tony Tchani,2011,false
Jack Stewart,2011,false
David Estrada,2011,false
Gerson Mayen,2011,false
Daneil Cyrus,2011,false
Alan Gordon,2011,false
Sammy Ochoa,2011,false
Adam Moffat,2011,false
Artur Aghasyan,2011,false
Korede Aiyegbusi,2011,false
Alex Dixon,2011,false
Danleigh Borman,2011,false
Chris Konopka,2011,false
Alex Horwath,2011,false
Jack McBean,2011,false
David Bingham,2011,false
Brian Perk,2011,false
Chris Seitz,2011,false
Dasan Robinson,2011,false
Kyle Reynish,2011,false
Matt Kassel,2011,false
Scott Lorenz,2011,false
Ilija Stolica,2011,false
Cody Arnoux,2011,false
Matt Luzunaris,2011,false
Tristan Bowen,2011,false
Blake Wagner,2011,false
Andrew Wiedeman,2011,false
Carl Robinson,2011,false
John Rooney,2011,false
Matt Gold,2011,false
Davis Paul,2011,false
Keith Makubuya,2011,false
Maxwell Griffin,2011,false
Soony Saad,2011,false
Brandon Barklage,2011,false
Corey Hertzog,2011,false
Shavar Thomas,2011,false
Miguel Montaño,2011,false
Dominic Oduro,2011,false
Kyle Davies,2011,false
Edmundo Zura,2011,false
Gabriel Ferrari,2011,false
Marko Marić,2011,false
Cole Grossman,2011,false
Ryan Thomas,2011,false
Lawrence Olum,2011,false
Omar Jasseh,2011,false
Chris Agorsor,2011,false
Morgan Langley,2011,false
Victor Ulloa,2011,false
Amadou Sanyang,2011,false
Peterson Joseph,2011,false
Brian Nielsen,2011,false
Léandre Griffit,2011,false
Aaron Horton,2011,false
Demitrius Omphroy,2011,false
Mike Jones,2011,false
Ryan Kinne,2011,false
Drew Moor,2012,false
Jimmy Nielsen,2012,false
Eddie Gaven,2012,false
Justin Morrow,2012,false
Lee Young-pyo,2012,true
Brandon McDonald,2012,false
Steven Beitashour,2012,false
Tally Hall,2012,false
Sean Franklin,2012,false
Bobby Boswell,2012,false
Carlos Valdés,2012,false
Andy Gruenebaum,2012,false
Dax McCarty,2012,false
Brian Carroll,2012,false
Zac MacMath,2012,false
Dan Kennedy,2012,false
James Riley,2012,false
Sebastián Miranda,2012,false
Kei Kamara,2012,false
Jalil Anibaba,2012,false
Matt Pickens,2012,false
Tony Beltran,2012,false
Jon Busch,2012,false
Chris Wondolowski,2012,false
Perry Kitchen,2012,false
Richard Eckersley,2012,false
Michael Farfan,2012,false
Markus Holgersson,2012,false
Nick Rimando,2012,false
Graham Zusi,2012,false
Jeff Larentowicz,2012,false
Darlington Nagbe,2012,false
Matt Besler,2012,false
Ryan Johnson,2012,false
Sean Johnson,2012,false
Jack Jewsbury,2012,false
Davy Arnaud,2012,false
Patrick Nyarko,2012,false
Jay DeMerit,2012,false
Kevin Hartman,2012,false
Zach Loyd,2012,false
Osvaldo Alonso,2012,false
Gonzalo Segares,2012,false
Vitor Junior,2012,false
Felipe,2012,false
A.J. DeLaGarza,2012,false
Kyle Beckerman,2012,false
Corey Ashe,2012,false
Kevin Alston,2012,false
Seth Sinovic,2012,false
A. J. Soares,2012,false
Chris Wingert,2012,false
Martín Rivero,2012,false
Andrew Jacobson,2012,false
Fredy Montero,2012,false
Sam Cronin,2012,false
Jeff Parke,2012,false
Todd Dunivant,2012,false
Rafael Baca,2012,false
Chance Myers,2012,false
Ashtone Morgan,2012,false
Marvell Wynne,2012,false
Austin Berry,2012,false
Brad Davis,2012,false
Robbie Keane,2012,false
Kenny Cooper,2012,false
Gershon Koffie,2012,false
Will Bruin,2012,false
Aurélien Collin,2012,false
Terry Dunfield,2012,false
Sheanon Williams,2012,false
Diego Chará,2012,false
Josh Williams,2012,false
Miloš Kocić,2012,false
Josh Saunders,2012,false
Matt Reis,2012,false
Collen Warner,2012,false
Jaime Castrillón,2012,false
Logan Pause,2012,false
Martín Bonjour,2012,false
Jair Benítez,2012,false
Álvaro Saborío,2012,false
Lee Nguyen,2012,false
Pável Pardo,2012,false
Chris Tierney,2012,false
Joel Lindpere,2012,false
Ante Jazić,2012,false
Brad Evans,2012,false
Nat Borchers,2012,false
Luis Eduardo Zapata,2012,false
Jermaine Taylor,2012,false
Chris Pontius,2012,false
Alain Rochat,2012,false
Stephen McCarthy,2012,false
Clyde Simms,2012,false
Nick LaBrocca,2012,false
Fabián Espíndola,2012,false
Joe Cannon,2012,false
Roger Espinoza,2012,false
Landon Donovan,2012,false
Jeb Brovsky,2012,false
Amobi Okugo,2012,false
C. J. Sapong,2012,false
Patrice Bernier,2012,false
Dwayne De Rosario,2012,false
Nick DeLeon,2012,false
Benny Feilhaber,2012,false
Chad Marshall,2012,false
Milovan Mirošević,2012,false
Donovan Ricketts,2012,false
Javier Morales,2012,false
Eddie Johnson,2012,false
Hernán Pertúz,2012,false
Brian Mullan,2012,false
Jun Marques Davidson,2012,false
Thierry Henry,2012,false
Jason Hernandez,2012,false
Connor Lade,2012,false
Hanyer Mosquera,2012,false
Will Johnson,2012,false
Bill Hamid,2012,false
Víctor Bernárdez,2012,false
Matt Hedges,2012,false
Mike Magee,2012,false
Luis Silva,2012,false
Júlio César,2012,false
Chris Korb,2012,false
Andy Najar,2012,false
André Hainault,2012,false
Matteo Ferrari,2012,false
Mauro Rosales,2012,false
Omar Cummings,2012,false
David Beckham,2012,false
Gabriel Farfan,2012,false
Troy Perkins,2012,false
Marcelo Sarvas,2012,false
Ned Grabavoy,2012,false
Daniel Hernández,2012,false
Adam Moffat,2012,false
Saër Sène,2012,false
Marvin Chávez,2012,false
Kelyn Rowe,2012,false
Kris Boyd,2012,false
Fabián Castillo,2012,false
Steven Smith,2012,false
Reggie Lambe,2012,false
Jan Gunnar Solli,2012,false
Dejan Jakovic,2012,false
Miller Bolaños,2012,false
David Horst,2012,false
Michael Gspurning,2012,false
Simon Dawkins,2012,false
Marc Burch,2012,false
Ryan Guy,2012,false
Arne Friedrich,2012,false
Adam Johansson,2012,false
Dominic Oduro,2012,false
Jhon Kennedy Hurtado,2012,false
Chris Rolfe,2012,false
Paulo Nagamura,2012,false
George John,2012,false
Dan Gargan,2012,false
Daniel Woolard,2012,false
Oswaldo Minda,2012,false
Jordan Harvey,2012,false
Brek Shea,2012,false
Jackson,2012,false
Rauwshan McKenzie,2012,false
Jámison Olave,2012,false
Franck Songo'o,2012,false
Sanna Nyassi,2012,false
Camilo Sanvezzo,2012,false
Jeremy Hall,2012,false
Blas Pérez,2012,false
Tony Cascio,2012,false
Danny Califf,2012,false
Ramiro Corrales,2012,false
Torsten Frings,2012,false
Hassoun Camara,2012,false
Roy Miller,2012,false
Jack McInerney,2012,false
Ben Zemanski,2012,false
Sébastien Le Toux,2012,false
Justin Mapp,2012,false
Steven Lenhart,2012,false
Macoumba Kandji,2012,false
Ryan Meara,2012,false
Logan Emory,2012,false
Marco Pappa,2012,false
Danny O'Rourke,2012,false
Luis Gil,2012,false
Heath Pearce,2012,false
Gabriel Gómez,2012,false
Emilio Rentería,2012,false
Michael Lahoud,2012,false
Hunter Freeman,2012,false
Boniek García,2012,false
Jairo Arrieta,2012,false
Alejandro Moreno,2012,false
Keon Daniel,2012,false
Calen Carr,2012,false
Chris Birchall,2012,false
Lionard Pajoy,2012,false
Shalrie Joseph,2012,false
Dane Richards,2012,false
Ray Gaddis,2012,false
Maicon Santos,2012,false
Freddy Adu,2012,false
Zach Scott,2012,false
Wilman Conde,2012,false
David Ferreira,2012,false
Luiz Camargo,2012,false
Barry Robson,2012,false
David Lopes,2012,false
Brian Ching,2012,false
Juan Agudelo,2012,false
Leonardo González,2012,false
Eric Avila,2012,false
Kosuke Kimura,2012,false
Brandon Barklage,2012,false
Marco Di Vaio,2012,false
Patrick Ianni,2012,false
Robbie Russell,2012,false
Tony Tchani,2012,false
Lovel Palmer,2012,false
Geoff Cameron,2012,false
Carlos Rodríguez,2012,false
Eric Alexander,2012,false
Alan Gordon,2012,false
Darren Mattocks,2012,false
Davide Chiumiento,2012,false
Shavar Thomas,2012,false
Teal Bunbury,2012,false
Rodney Wallace,2012,false
John Alexander Valencia,2012,false
Jonny Steele,2012,false
Danny Koevermans,2012,false
Sal Zizzo,2012,false
Ryan Smith,2012,false
Andy Rose,2012,false
Zarek Valentin,2012,false
Conor Casey,2012,false
Omar Gonzalez,2012,false
Doneil Henry,2012,false
Tyrone Marshall,2012,false
Marcelo Saragosa,2012,false
Nemanja Vuković,2012,false
Shea Salinas,2012,false
John Thorrington,2012,false
Je-Vaughn Watson,2012,false
Sebastián Grazzini,2012,false
Alex Caskey,2012,false
Lamar Neagle,2012,false
Branko Bošković,2012,false
Shalrie Joseph,2012,false
Bill Gaudette,2012,false
Tim Cahill,2012,false
Dilly Duka,2012,false
Khari Stephenson,2012,false
Sherjill MacDonald,2012,false
Fernando Cárdenas,2012,false
David Estrada,2012,false
Darrius Barnes,2012,false
Julian de Guzman,2012,false
Juan Pablo Ángel,2012,false
Federico Higuaín,2012,false
Bryan Meredith,2012,false
Tyson Wahl,2012,false
Kosuke Kimura,2012,false
Rafael Márquez,2012,false
Bobby Convey,2012,false
Lionard Pajoy,2012,false
Christian Tiffert,2012,false
Joe Willis,2012,false
Matt Watson,2012,false
Edson Buddle,2012,false
Danny Cruz,2012,false
Justin Meram,2012,false
Aaron Maund,2012,false
Hamdi Salihi,2012,false
Jacob Peterson,2012,false
Chris Schuler,2012,false
Carlos Mendes,2012,false
Jerry Bengtson,2012,false
Álvaro Fernández,2012,false
Julian de Guzman,2012,false
Eric Brunner,2012,false
Kwame Watson-Siriboe,2012,true
Dane Richards,2012,false
Lawrence Olum,2012,false
Álvaro Fernández,2012,false
Hector Jiménez,2012,false
Jorge Villafaña,2012,false
Casey Townsend,2012,false
Eric Hassli,2012,false
Ugo Ihemelu,2012,false
Emiliano Dudar,2012,false
Heath Pearce,2012,false
Bright Dike,2012,false
Danny Cruz,2012,false
Blake Brettschneider,2012,false
Sébastien Le Toux,2012,false
Michael Harrington,2012,false
Nelson Rivas,2012,false
Mamadou Danso,2012,false
Mehdi Ballouchy,2012,false
Paulo Jr.,2012,false
Peter Vagenas,2012,false
Antoine Hoppenot,2012,false
Andrew Wenger,2012,false
Kalif Alhassan,2012,false
Eric Gehrig,2012,false
Troy Perkins,2012,false
Darren O'Dea,2012,false
Bryan Gaul,2012,false
Andrew Wiedeman,2012,false
Brad Knighton,2012,false
Teemu Tainio,2012,false
Laurent Courtois,2012,false
Donovan Ricketts,2012,false
Diego Fagúndez,2012,false
Ike Opara,2012,false
Ricardo Clark,2012,false
Danny Mwanga,2012,false
Michael Stephens,2012,false
Adrian Cann,2012,false
Lewis Neal,2012,false
Julius James,2012,false
Kenny Miller,2012,false
José Erick Correa,2012,false
Kofi Sarkodie,2012,false
Daniel Paladini,2012,false
Hendry Thomas,2012,false
Alex,2012,false
Chad Barrett,2012,false
Olman Vargas,2012,false
Andy O'Brien,2012,false
Mike Chabala,2012,false
Colin Clark,2012,false
Tommy Meyer,2012,false
James Marcelin,2012,false
Scott Sealy,2012,false
Joao Plata,2012,false
Alessandro Nesta,2012,false
Bobby Shuttleworth,2012,false
Freddy Hall,2012,false
Bernardo Corradi,2012,false
Paolo Cardozo,2012,false
Wells Thompson,2012,false
Ricardo Villar,2012,false
Josué Martínez,2012,false
Florian Lechner,2012,false
Kamani Hill,2012,false
Eric Hassli,2012,false
Tressor Moreno,2012,false
Quincy Amarikwa,2012,false
Shaun Francis,2012,false
Yordany Álvarez,2012,false
Cole Grossman,2012,false
Stephen Keel,2012,false
Justin Braun,2012,false
Bernardo Añor,2012,false
Jorge Perlaza,2012,false
Warren Creavalle,2012,false
Victor Pálsson,2012,false
Danny Mwanga,2012,false
Kirk Urso,2012,false
Josh Gardner,2012,false
Rafael Robayo,2012,false
Joseph Nane,2012,false
Andre Akpan,2012,false
Dennis Iapichino,2012,false
Ethan Finlay,2012,false
Bryan Leyva,2012,false
Kevan George,2012,false
Andrew Jean-Baptiste,2012,true
Miguel Aceval,2012,false
Bryan Jordan,2012,false
Mike Fucito,2012,false
Sebastián Velásquez,2012,false
Cesar Romero,2012,false
Omar Salgado,2012,false
Dimitry Imbongo,2012,false
Tyler Ruthven,2012,false
Ty Harden,2012,false
José Moreno Mora,2012,false
Abdoulie Mansally,2012,false
Luis Robles,2012,false
Tyson Wahl,2012,false
Danny Califf,2012,false
Brian Perk,2012,false
Chris Seitz,2012,false
Michael Thomas,2012,false
Edu,2012,false
Nathan Sturgis,2012,false
Siniša Ubiparipović,2012,false
Joe Bendik,2012,false
Sammy Ochoa,2012,false
Porfirio López,2012,false
Terukazu Tanaka,2012,false
Steve Zakuani,2012,false
Peterson Joseph,2012,false
Blair Gavin,2012,false
Soony Saad,2012,false
Nick Soolsma,2012,false
Aaron Schoenfeld,2012,false
Christian Wilhelmsson,2012,false
Bobby Warshaw,2012,false
Emiliano Bonfigli,2012,false
Calum Mallace,2012,false
Bobby Burling,2012,false
Bill Gaudette,2012,false
Kyle Reynish,2012,false
Cory Gibbs,2012,false
Paolo Tornaghi,2012,false
Mehdi Ballouchy,2012,false
Cam Weaver,2012,false
Atiba Harris,2012,false
Chris Albright,2012,false
Tristan Bowen,2012,false
Rubén Luna,2012,false
Servando Carrasco,2012,false
Jamie Smith,2012,false
Josh Wolff,2012,false
Tan Long,2012,false
Orr Barouch,2012,false
David Bingham,2012,false
Federico Puppo,2012,false
Andrew Weber,2012,false
Kai Herdling,2012,false
Stephen King,2012,false
Chandler Hoffman,2012,false
Brent Richards,2012,false
Steward Ceus,2012,false
Kyle Nakazawa,2012,false
Róger Torres,2012,false
Steve Purdy,2012,false
Roger Levesque,2012,false
Pat Noonan,2012,false
Juan Agudelo,2012,false
Carlyle Mitchell,2012,false
Tim Melia,2012,false
Andrew Boyens,2012,false
Bruno Guarda,2012,false
Lloyd Sam,2012,false
John Jairo Lozano,2012,false
Michael Nanchoff,2012,false
Juan Toja,2012,false
Giles Barnes,2012,false
Pablo Mastroeni,2012,false
Matt Lampson,2012,false
Mike Chabala,2012,false
Jose Villarreal,2012,false
Oriol Rosell,2012,false
Alec Purdie,2012,false
Cordell Cato,2012,false
Eduardo Sebrango,2012,false
Brian Ownby,2012,false
Russell Teibert,2012,false
Scott Palguta,2012,false
Andrew Wiedeman,2012,false
Miguel Montaño,2012,false
Alex Dixon,2012,false
Sam Garza,2012,false
Jonathan Top,2012,false
Neven Marković,2012,false
Matt Stinson,2012,false
Bakary Soumaré,2012,false
Chris Konopka,2012,false
Chris Klute,2012,false
Evan Bush,2012,false
Tyler Deric,2012,false
Sercan Güvenışık,2012,false
Dan Keat,2012,false
Chase Harrison,2012,false
Christian Sivebæk,2012,false
Freddie Braun,2012,false
Blair Gavin,2012,false
Justin Braun,2012,false
Dicoy Williams,2012,false
Ross LaBauex,2012,false
Brad Ring,2012,false
Jonathan Borrajo,2012,false
Jorge Perlaza,2012,false
Scott Gordon,2012,false
Jed Zayner,2012,false
Paolo Cardozo,2012,false
Wells Thompson,2012,false
Adam Cristman,2012,false
Karl Ouimette,2012,false
Ben Speas,2012,false
Quincy Amarikwa,2012,false
Michael Lahoud,2012,false
Hunter Jumper,2012,false
Mike Seamon,2012,false
Guillermo Franco,2012,false
Kenney Walker,2012,false
Michael Videira,2012,false
Mario Martínez,2012,false
James Marcelin,2012,false
Björn Runström,2012,false
Jeremiah White,2012,false
Tan Long,2012,false
Tyler Polak,2012,false
César Díaz Pizarro,2012,false
David Viana,2012,false
Corben Bone,2012,false
Cristhian Hernández,2012,false
Mike Fucito,2012,false
Greg Sutton,2012,false
Hárrison Henao,2012,false
Jhonny Arteaga,2012,false
Korede Aiyegbusi,2012,false
Marky Delgado,2012,false
Jimmy McLaughlin,2012,false
Caleb Clarke,2012,false
Luis Alberto Perea,2012,false
Etienne Barbara,2012,false
Luke Sassano,2012,false
Junior Burgos,2012,false
Sainey Nyassi,2012,false
Keith Makubuya,2012,false
Floyd Franks,2012,false
Jean Alexandre,2012,false
Jack McBean,2012,false
Rafael Garcia,2012,false
Tom Heinemann,2012,false
Zach Pfeffer,2012,false
Davy Armstrong,2012,false
Shane O'Neill,2012,false
Dom Dwyer,2012,false
Konrad Warzycha,2012,false
Zac MacMath,2013,false
Luis Robles,2013,false
Austin Berry,2013,false
Jimmy Nielsen,2013,false
José Gonçalves,2013,false
Jalil Anibaba,2013,false
Tally Hall,2013,false
Jon Busch,2013,false
Troy Perkins,2013,false
Joe Bendik,2013,false
Brian Carroll,2013,false
Sam Cronin,2013,false
Michael Harrington,2013,false
Kofi Sarkodie,2013,false
Marcelo Sarvas,2013,false
Donovan Ricketts,2013,false
Amobi Okugo,2013,false
Clint Irwin,2013,false
Hassoun Camara,2013,false
Sheanon Williams,2013,false
Markus Holgersson,2013,false
Gonzalo Segares,2013,false
Dominic Oduro,2013,false
Lee Nguyen,2013,false
Darlington Nagbe,2013,false
Bobby Boswell,2013,false
Nigel Reo-Coker,2013,true
Andrew Farrell,2013,false
Jeff Larentowicz,2013,false
Drew Moor,2013,false
Matt Hedges,2013,false
Matteo Ferrari,2013,false
Perry Kitchen,2013,false
Seth Sinovic,2013,false
Vitor Junior,2013,false
Dan Kennedy,2013,false
Jeff Parke,2013,false
Lee Young-pyo,2013,true
Sean Franklin,2013,false
Diego Chará,2013,false
Marco Di Vaio,2013,false
DeAndre Yedlin,2013,false
Chris Korb,2013,false
Ray Gaddis,2013,false
Chris Klute,2013,false
Ned Grabavoy,2013,false
Oriol Rosell,2013,false
Jonny Steele,2013,false
Chad Marshall,2013,false
Mario de Luna,2013,false
Chris Wondolowski,2013,false
Jeb Brovsky,2013,false
Federico Higuaín,2013,false
Will Bruin,2013,false
Corey Ashe,2013,false
Dax McCarty,2013,false
Aurélien Collin,2013,false
Giles Barnes,2013,false
Kelyn Rowe,2013,false
Nat Borchers,2013,false
Will Johnson,2013,false
Sean Johnson,2013,false
Thierry Henry,2013,false
Ricardo Clark,2013,false
Eric Alexander,2013,false
Michael Gspurning,2013,false
Patrice Bernier,2013,false
Jair Benítez,2013,false
Dillon Powers,2013,false
Nick Rimando,2013,false
Steven Beitashour,2013,false
David Ferreira,2013,false
Diego Fagúndez,2013,false
Camilo Sanvezzo,2013,false
Lamar Neagle,2013,false
A.J. DeLaGarza,2013,false
Chance Myers,2013,false
Rafael Baca,2013,false
Jámison Olave,2013,false
Omar Gonzalez,2013,false
Jackson,2013,false
Graham Zusi,2013,false
Chris Tierney,2013,false
Javier Morales,2013,false
Raúl Fernández,2013,false
Felipe,2013,false
Leonardo González,2013,false
Marvell Wynne,2013,false
Hendry Thomas,2013,false
Andrew Jacobson,2013,false
Josh Williams,2013,false
Michel,2013,false
Kyle Beckerman,2013,false
Jeremy Hall,2013,false
Diego Valeri,2013,false
Édgar Mejía,2013,false
Bill Hamid,2013,false
Jhon Kennedy Hurtado,2013,false
Djimi Traoré,2013,false
Tim Cahill,2013,false
Víctor Bernárdez,2013,false
Jack Jewsbury,2013,false
Daniel Woolard,2013,false
Tony Beltran,2013,false
Todd Dunivant,2013,false
Jack McInerney,2013,false
Sébastien Le Toux,2013,false
Shane O'Neill,2013,false
Conor Casey,2013,false
Brad Davis,2013,false
Eric Avila,2013,false
Osvaldo Alonso,2013,false
Scott Caldwell,2013,false
Carlos Alvarez,2013,false
Fabián Castillo,2013,false
Gyasi Zardes,2013,false
Deshorn Brown,2013,false
Danny Cruz,2013,false
Mauro Rosales,2013,false
Tyson Wahl,2013,false
Patrick Nyarko,2013,false
Andrew Jean-Baptiste,2013,true
Jermaine Taylor,2013,false
Justin Mapp,2013,false
Zach Loyd,2013,false
Chris Rolfe,2013,false
Claudio Bieler,2013,false
Jordan Harvey,2013,false
Matt Besler,2013,false
George John,2013,false
Steven Caldwell,2013,false
Bobby Shuttleworth,2013,false
Atiba Harris,2013,false
Luis Gil,2013,false
Fabián Espíndola,2013,false
Nathan Sturgis,2013,false
Blas Pérez,2013,false
Carlos Borja,2013,false
Michael Farfan,2013,false
Robbie Keane,2013,false
Rodney Wallace,2013,false
Shea Salinas,2013,false
Jun Marques Davidson,2013,false
Justin Morrow,2013,false
Adam Moffat,2013,false
Alessandro Nesta,2013,false
Bakary Soumaré,2013,false
Gershon Koffie,2013,false
Nick DeLeon,2013,false
Boniek García,2013,false
Mike Magee,2013,false
Andy Gruenebaum,2013,false
Carlo Cudicini,2013,false
Landon Donovan,2013,false
Robert Earnshaw,2013,false
Jairo Arrieta,2013,false
Ashtone Morgan,2013,false
Reggie Lambe,2013,false
Russell Teibert,2013,false
Bobby Convey,2013,false
Dilly Duka,2013,false
Ryan Johnson,2013,false
Benny Feilhaber,2013,false
Davy Arnaud,2013,false
James Riley,2013,false
Brad Evans,2013,false
Chris Pontius,2013,false
Chris Wingert,2013,false
Kenny Cooper,2013,false
Brandon Barklage,2013,false
Pa-Modou Kah,2013,false
Keon Daniel,2013,false
Eddie Johnson,2013,false
Danny O'Rourke,2013,false
Jonathan Osorio,2013,false
Andrew Driver,2013,false
Jason Hernandez,2013,false
Andrés Romero,2013,false
Bernardo Añor,2013,false
Edson Buddle,2013,false
Bobby Burling,2013,false
Doneil Henry,2013,false
Daigo Kobayashi,2013,false
Kosuke Kimura,2013,false
Joao Plata,2013,false
Kenny Miller,2013,false
Warren Creavalle,2013,false
Alex,2013,false
Johnny Leverón,2013,false
Chad Barson,2013,false
Dwayne De Rosario,2013,false
Kyle Porter,2013,false
Dejan Jakovic,2013,false
Stephen McCarthy,2013,false
C. J. Sapong,2013,false
Darren O'Dea,2013,false
Agustín Viana,2013,false
A. J. Soares,2013,false
Zach Scott,2013,false
Paulo Nagamura,2013,false
Obafemi Martins,2013,false
Joel Lindpere,2013,false
Chris Schuler,2013,false
Richard Eckersley,2013,false
Alan Gordon,2013,false
Jorge Villafaña,2013,false
Matías Laba,2013,false
Ike Opara,2013,false
Andy O'Brien,2013,false
Brad Rusin,2013,false
Wil Trapp,2013,false
Je-Vaughn Watson,2013,false
Roy Miller,2013,false
Mamadou Danso,2013,false
Brian Mullan,2013,false
Soony Saad,2013,false
Erick Torres,2013,false
Álvaro Saborío,2013,false
Kalif Alhassan,2013,false
Tony Tchani,2013,false
Steven Lenhart,2013,false
Matt Watson,2013,false
Robbie Findley,2013,false
Marky Delgado,2013,false
Servando Carrasco,2013,false
Saër Sène,2013,false
Oswaldo Minda,2013,false
Nick LaBrocca,2013,false
Lovel Palmer,2013,false
Carlyle Mitchell,2013,false
Hector Jiménez,2013,false
Peterson Joseph,2013,false
Tristan Bowen,2013,false
David Ousted,2013,false
Matt Lampson,2013,false
Gláuber,2013,false
Sanna Nyassi,2013,false
Josue Soto,2013,false
Marc Burch,2013,false
Lionard Pajoy,2013,false
Ryan Richter,2013,false
Jose Villarreal,2013,false
Leonardo,2013,false
Ethan White,2013,false
Heath Pearce,2013,false
Gale Agbossoumonde,2013,false
Jordan Stewart,2013,false
Jeremy Brockie,2013,false
Carlos Salcedo,2013,false
Adam Jahn,2013,false
Jerry Bengtson,2013,false
José Erick Correa,2013,false
Carlos Bocanegra,2013,false
John Thorrington,2013,false
Marvin Chávez,2013,false
Luis Silva,2013,false
Cordell Cato,2013,false
Kei Kamara,2013,false
Juan Agudelo,2013,false
Dimitry Imbongo,2013,false
Lawrence Olum,2013,false
Olmes García,2013,false
Kellyn Acosta,2013,false
Ben Zemanski,2013,false
Matt Reis,2013,false
Brad Knighton,2013,false
Juninho Pernambucano,2013,false
Yordany Álvarez,2013,false
Joaquín Velázquez,2013,false
Fabinho,2013,false
Walter Vílchez,2013,false
Alain Rochat,2013,false
Brandon McDonald,2013,false
Ben Speas,2013,false
Luis Silva,2013,false
Darel Russell,2013,false
Darren Mattocks,2013,false
Walter Martínez,2013,false
Logan Pause,2013,false
Juan Toja,2013,false
Eddie Gaven,2013,false
Joe Cannon,2013,false
Sebastián Velásquez,2013,false
Andy Rose,2013,false
Mike Magee,2013,false
Eric Brunner,2013,false
Devon Sandoval,2013,false
Bryan de la Fuente,2013,false
Collen Warner,2013,false
Péguy Luyindula,2013,false
Andrew Wenger,2013,false
Ramiro Corrales,2013,false
Greg Cochrane,2013,false
Jacob Peterson,2013,false
Gabriel Farfan,2013,false
Juan Luis Anangonó,2013,false
Daniel Paladini,2013,false
Lloyd Sam,2013,false
Matías Sánchez,2013,false
Andrew Wiedeman,2013,false
Jaime Penedo,2013,false
Joe Willis,2013,false
Conor Doyle,2013,false
Daniele Paponi,2013,false
Jared Jeffrey,2013,false
Clarence Goodson,2013,false
Frédéric Piquionne,2013,false
Justin Braun,2013,false
Justin Meram,2013,false
Michael Stephens,2013,false
Egidio Arévalo,2013,false
Abdoulie Mansally,2013,false
Kekuta Manneh,2013,false
Hogan Ephraim,2013,false
Julio Morales,2013,false
Álvaro Rey,2013,false
Antoine Hoppenot,2013,false
Khari Stephenson,2013,false
Cam Weaver,2013,false
Chris Seitz,2013,false
Dennis Iapichino,2013,false
Martín Rivero,2013,false
Patrick Ianni,2013,false
Ibrahim Sekagya,2013,false
Mikaël Silvestre,2013,false
Sainey Nyassi,2013,false
Mechack Jérôme,2013,false
Dom Dwyer,2013,false
Clyde Simms,2013,false
Nana Attakora,2013,false
Clint Dempsey,2013,false
Erick Neres da Cruz,2013,false
José Adolfo Valencia,2013,false
