name,startDate,endDate,league,hyphen
Stephan Lebeau,1989,1995,nhl,false
Drew LeBlanc,2013,2013,nhl,false
Fern LeBlanc,1977,1979,nhl,false
J.P. LeBlanc,1969,1979,nhl,false
John LeBlanc,1987,1995,nhl,false
Louis Leblanc,2012,2014,nhl,false
Peter LeBlanc,2014,2014,nhl,false
Ray LeBlanc,1992,1992,nhl,false
Peter LeBoutillier,1997,1998,nhl,false
Al LeBrun,1961,1966,nhl,false
Bill Lecaine,1969,1969,nhl,false
Vincent Lecavalier,1999,2016,nhl,false
Jackie Leclair,1955,1957,nhl,false
John LeClair,1991,2007,nhl,false
Pascal Leclaire,2004,2011,nhl,false
Mike Leclerc,1997,2006,nhl,false
Rene Leclerc,1969,1971,nhl,false
Doug Lecuyer,1979,1983,nhl,false
Nick Leddy,2011,2019,nhl,false
Per Ledin,2009,2009,nhl,false
Walt Ledingham,1973,1977,nhl,false
Albert Leduc,1926,1935,nhl,false
Rich LeDuc,1973,1981,nhl,false
Grant Ledyard,1985,2002,nhl,false
Anders Lee,2013,2019,nhl,false
Bobby Lee,1943,1943,nhl,false
Brian Lee,2008,2013,nhl,false
Edward Lee,1985,1985,nhl,false
Peter Lee,1978,1983,nhl,false
Brad Leeb,2000,2004,nhl,false
Greg Leeb,2001,2001,nhl,false
Gary Leeman,1984,1997,nhl,false
Brian Leetch,1988,2006,nhl,false
Guillaume Lefebvre,2002,2010,nhl,false
Patrice Lefebvre,1999,1999,nhl,false
Sylvain Lefebvre,1990,2003,nhl,false
Bryan Lefley,1973,1978,nhl,false
Chuck Lefley,1971,1981,nhl,false
Manny Legace,1999,2010,nhl,false
Roger Leger,1944,1950,nhl,false
Barry Legge,1980,1982,nhl,false
Randy Legge,1973,1973,nhl,false
Claude Legris,1981,1982,nhl,false
David Legwand,1999,2016,nhl,false
Artturi Lehkonen,2017,2019,nhl,false
Hugh Lehman,1927,1928,nhl,false
Scott Lehman,2009,2009,nhl,false
Tommy Lehman,1988,1990,nhl,false
Robin Lehner,2011,2019,nhl,false
Yanick Lehoux,2006,2007,nhl,false
Jori Lehtera,2015,2019,nhl,false
Jere Lehtinen,1996,2010,nhl,false
Petteri Lehto,1985,1985,nhl,false
Antero Lehtonen,1980,1980,nhl,false
Kari Lehtonen,2004,2018,nhl,false
Mikko Lehtonen,2007,2007,nhl,false
Mikko Lehtonen,2009,2010,nhl,false
Henry Lehvonen,1975,1975,nhl,false
Edward Leier,1950,1951,nhl,false
Taylor Leier,2016,2018,nhl,false
Michael Leighton,2003,2017,nhl,false
Ville Leino,2009,2014,nhl,false
Mikko Leinonen,1982,1985,nhl,false
Brendan Leipsic,2016,2019,nhl,false
Bobby Leiter,1963,1976,nhl,false
Ken Leiter,1985,1990,nhl,false
Josh Leivo,2014,2019,nhl,false
Jacques Lemaire,1968,1979,nhl,false
Moe Lemay,1982,1989,nhl,false
Reggie Lemelin,1979,1993,nhl,false
Roger Lemelin,1975,1978,nhl,false
Alain Lemieux,1982,1987,nhl,false
Bob Lemieux,1968,1968,nhl,false
Brendan Lemieux,2018,2019,nhl,false
Claude Lemieux,1984,2009,nhl,false
Jacques Lemieux,1968,1970,nhl,false
Jean Lemieux,1974,1978,nhl,false
Jocelyn Lemieux,1987,1998,nhl,false
Mario Lemieux,1985,2006,nhl,false
Real Lemieux,1967,1974,nhl,false
Rich Lemieux,1972,1976,nhl,false
Tim Lenardon,1987,1990,nhl,false
Mike Lenarduzzi,1993,1994,nhl,false
David LeNeveu,2006,2011,nhl,false
Jordan Leopold,2003,2015,nhl,false
Hec Lepine,1926,1926,nhl,false
Pit Lepine,1926,1938,nhl,false
Sami Lepisto,2008,2012,nhl,false
Bryan Lerg,2015,2016,nhl,false
Brett Lernout,2016,2018,nhl,false
Francois Leroux,1989,1998,nhl,false
Gaston Leroux,1936,1936,nhl,false
Jean-Yves Leroux,1997,2001,nhl,false
Curtis Leschyshyn,1989,2004,nhl,false
Art Lesieur,1929,1936,nhl,false
Francis Lessard,2002,2011,nhl,false
Junior Lessard,2006,2008,nhl,false
Mario Lessard,1979,1984,nhl,false
Rick Lessard,1989,1992,nhl,false
Lucas Lessio,2014,2016,nhl,false
Bill Lesuk,1969,1980,nhl,false
Jack Leswick,1934,1934,nhl,false
Pete Leswick,1937,1945,nhl,false
Tony Leswick,1946,1958,nhl,false
Alan Letang,2000,2003,nhl,false
Kris Letang,2007,2019,nhl,false
Mark Letestu,2010,2019,nhl,false
Pierre-Luc Letourneau-Leblond,2009,2014,nhl,true
Trevor Letowski,1999,2008,nhl,false
Vinni Lettieri,2018,2019,nhl,false
Joe Levandoski,1947,1947,nhl,false
Jean-Louis Levasseur,1980,1980,nhl,false
Normand Leveille,1982,1983,nhl,false
Guy Leveque,1993,1994,nhl,false
Don Lever,1973,1987,nhl,false
Craig Levie,1982,1987,nhl,false
Scott Levins,1993,1998,nhl,false
Alex Levinsky,1931,1939,nhl,false
Tapio Levo,1982,1983,nhl,false
Danny Lewicki,1951,1959,nhl,false
Tyler Lewington,2019,2019,nhl,false
Dale Lewis,1976,1976,nhl,false
Dave Lewis,1974,1988,nhl,false
Doug Lewis,1947,1947,nhl,false
Grant Lewis,2009,2009,nhl,false
Herbie Lewis,1929,1939,nhl,false
Trevor Lewis,2009,2019,nhl,false
Rick Ley,1969,1981,nhl,false
Mike Liambas,2017,2018,nhl,false
Igor Liba,1989,1989,nhl,false
Jeff Libby,1998,1998,nhl,false
Nick Libett,1968,1981,nhl,false
Tony Licari,1947,1947,nhl,false
Bob Liddington,1971,1971,nhl,false
Doug Lidster,1984,1999,nhl,false
Nicklas Lidstrom,1992,2012,nhl,false
Nathan Lieuwen,2014,2014,nhl,false
David Liffiton,2006,2011,nhl,false
John-Michael Liles,2004,2017,nhl,false
Andreas Lilja,2001,2013,nhl,false
John Lilley,1994,1996,nhl,false
Juha Lind,1998,2001,nhl,false
Anders Lindback,2011,2016,nhl,false
Chris Lindberg,1992,1994,nhl,false
Oscar Lindberg,2015,2019,nhl,false
Tobias Lindberg,2016,2016,nhl,false
Pelle Lindbergh,1982,1986,nhl,false
Matt Lindblad,2014,2015,nhl,false
Oskar Lindblom,2018,2019,nhl,false
Petteri Lindbohm,2015,2017,nhl,false
Johan Lindbom,1998,1998,nhl,false
Esa Lindell,2016,2019,nhl,false
Jamie Linden,1995,1995,nhl,false
Trevor Linden,1989,2008,nhl,false
Charlie Lindgren,2016,2018,nhl,false
Lars Lindgren,1979,1984,nhl,false
Mats Lindgren,1997,2003,nhl,false
Perttu Lindgren,2010,2010,nhl,false
Ryan Lindgren,2019,2019,nhl,false
Anton Lindholm,2017,2019,nhl,false
Elias Lindholm,2014,2019,nhl,false
Hampus Lindholm,2014,2019,nhl,false
Mikael Lindholm,1990,1990,nhl,false
Par Lindholm,2019,2019,nhl,false
Brett Lindros,1995,1996,nhl,false
Eric Lindros,1993,2007,nhl,false
Bert Lindsay,1918,1919,nhl,false
Bill Lindsay,1992,2004,nhl,false
Ted Lindsay,1945,1965,nhl,false
Joakim Lindstrom,2006,2015,nhl,false
Willy Lindstrom,1980,1987,nhl,false
David Ling,1997,2004,nhl,false
Charles Linglet,2010,2010,nhl,false
Ken Linseman,1979,1992,nhl,false
Richard Lintner,2000,2003,nhl,false
J.C. Lipon,2016,2016,nhl,false
Chris Lipuma,1993,1997,nhl,false
Carl Liscombe,1938,1946,nhl,false
Enver Lisin,2007,2010,nhl,false
Bryan Little,2008,2019,nhl,false
Neil Little,2002,2004,nhl,false
David Littman,1991,1993,nhl,false
Ed Litzenberger,1953,1964,nhl,false
Mike Liut,1980,1992,nhl,false
Lonnie Loach,1993,1994,nhl,false
Jacques Locas,1948,1949,nhl,false
Bill Lochead,1975,1980,nhl,false
Corey Locke,2008,2011,nhl,false
Ken Lockett,1975,1976,nhl,false
Howard Lockhart,1920,1925,nhl,false
Norm Locking,1935,1936,nhl,false
Darcy Loewen,1990,1994,nhl,false
Mark Lofthouse,1978,1983,nhl,false
Dave Logan,1976,1981,nhl,false
Robert Logan,1987,1989,nhl,false
Claude Loiselle,1982,1994,nhl,false
Martin Lojek,2007,2008,nhl,false
Andrei Loktionov,2010,2014,nhl,false
Andrei Lomakin,1992,1995,nhl,false
Matthew Lombardi,2004,2013,nhl,false
Ryan Lomberg,2018,2019,nhl,false
Brian Loney,1996,1996,nhl,false
Troy Loney,1984,1995,nhl,false
Barry Long,1973,1982,nhl,false
Ross Lonsberry,1967,1981,nhl,false
Hakan Loob,1984,1989,nhl,false
Peter Loob,1985,1985,nhl,false
Viktor Loov,2016,2016,nhl,false
Pete LoPresti,1975,1981,nhl,false
Sam LoPresti,1941,1942,nhl,false
Jim Lorentz,1969,1978,nhl,false
Danny Lorenz,1991,1993,nhl,false
Bob Lorimer,1977,1986,nhl,false
Matthew Lorito,2017,2017,nhl,false
Rod Lorrain,1936,1942,nhl,false
Clem Loughlin,1927,1929,nhl,false
Wilf Loughlin,1924,1924,nhl,false
Ron Loustel,1981,1981,nhl,false
Ben Lovejoy,2009,2019,nhl,false
Ken Lovsin,1991,1991,nhl,false
Reed Low,2001,2007,nhl,false
Ron Low,1973,1985,nhl,false
Dwayne Lowdermilk,1981,1981,nhl,false
Darren Lowe,1984,1984,nhl,false
Keegan Lowe,2015,2018,nhl,false
Kevin Lowe,1980,1998,nhl,false
Odie Lowe,1950,1950,nhl,false
Ross Lowe,1950,1952,nhl,false
Ed Lowrey,1918,1921,nhl,false
Fred Lowrey,1925,1926,nhl,false
Gerry Lowrey,1928,1933,nhl,false
Adam Lowry,2015,2019,nhl,false
Dave Lowry,1986,2004,nhl,false
Lynn Loyns,2003,2006,nhl,false
Larry Lozinski,1981,1981,nhl,false
Danny Lucas,1979,1979,nhl,false
Dave Lucas,1963,1963,nhl,false
Don Luce,1970,1982,nhl,false
Milan Lucic,2008,2019,nhl,false
Jan Ludvig,1983,1989,nhl,false
Craig Ludwig,1983,1999,nhl,false
Steve Ludzik,1982,1990,nhl,false
Matt Luff,2019,2019,nhl,false
Warren Luhning,1998,2000,nhl,false
Bernie Lukowich,1974,1975,nhl,false
Brad Lukowich,1998,2011,nhl,false
Morris Lukowich,1980,1987,nhl,false
Charlie Luksa,1980,1980,nhl,false
Dave Lumley,1979,1987,nhl,false
Harry Lumley,1944,1960,nhl,false
Jyrki Lumme,1989,2003,nhl,false
Pentti Lund,1949,1953,nhl,false
Brian Lundberg,1983,1983,nhl,false
Len Lunde,1959,1971,nhl,false
Isac Lundestrom,2019,2019,nhl,false
Bengt Lundholm,1982,1986,nhl,false
Mike Lundin,2008,2013,nhl,false
Jamie Lundmark,2003,2010,nhl,false
Henrik Lundqvist,2006,2019,nhl,false
Joel Lundqvist,2007,2009,nhl,false
Joe Lundrigan,1973,1975,nhl,false
Tord Lundstrom,1974,1974,nhl,false
Pat Lundy,1946,1951,nhl,false
Mikko Luoma,2004,2004,nhl,false
Chris Luongo,1991,1996,nhl,false
Roberto Luongo,2000,2019,nhl,false
Ross Lupaschuk,2003,2003,nhl,false
Gilles Lupien,1978,1982,nhl,false
Gary Lupul,1980,1986,nhl,false
Joffrey Lupul,2004,2016,nhl,false
Roman Lyashenko,2000,2003,nhl,false
Toni Lydman,2001,2013,nhl,false
George Lyle,1980,1983,nhl,false
Doug Lynch,2004,2004,nhl,false
Jack Lynch,1973,1979,nhl,false
Vic Lynn,1943,1954,nhl,false
Alex Lyon,2018,2019,nhl,false
Steve Lyon,1977,1977,nhl,false
Ron Lyons,1931,1931,nhl,false
Brett Lysak,2004,2004,nhl,false
Tom Lysiak,1974,1986,nhl,false
Roman Lyubimov,2017,2017,nhl,false
Ilya Lyubushkin,2019,2019,nhl,false
Olli Maatta,2014,2019,nhl,false
Al MacAdam,1974,1985,nhl,false
Clarke MacArthur,2007,2017,nhl,false
Kurtis MacDermid,2018,2019,nhl,false
Lane MacDermid,2012,2014,nhl,false
Paul MacDermid,1982,1995,nhl,false
Andrew MacDonald,2009,2019,nhl,false
Blair MacDonald,1980,1983,nhl,false
Brett MacDonald,1988,1988,nhl,false
Craig MacDonald,1999,2009,nhl,false
Doug MacDonald,1993,1995,nhl,false
Jacob MacDonald,2019,2019,nhl,false
Jason MacDonald,2004,2004,nhl,false
Joey MacDonald,2007,2014,nhl,false
Kevin MacDonald,1994,1994,nhl,false
Kilby MacDonald,1940,1945,nhl,false
Lowell MacDonald,1962,1978,nhl,false
Parker MacDonald,1953,1969,nhl,false
Kim MacDougall,1975,1975,nhl,false
Mackenzie MacEachern,2019,2019,nhl,false
Shane MacEachern,1988,1988,nhl,false
Maxime Macenauer,2012,2012,nhl,false
Zack MacEwen,2019,2019,nhl,false
Hub Macey,1942,1947,nhl,false
Bruce MacGregor,1961,1974,nhl,false
Randy MacGregor,1982,1982,nhl,false
Garth MacGuigan,1980,1984,nhl,false
Spencer Machacek,2009,2012,nhl,false
Ray Macias,2009,2011,nhl,false
Al MacInnis,1982,2004,nhl,false
Ian MacIntosh,1953,1953,nhl,false
Drew MacIntyre,2008,2014,nhl,false
Steve MacIntyre,2009,2013,nhl,false
Don MacIver,1980,1980,nhl,false
Norm Maciver,1987,1998,nhl,false
Blair MacKasey,1977,1977,nhl,false
Calum MacKay,1947,1955,nhl,false
Dave MacKay,1941,1941,nhl,false
Mickey MacKay,1927,1930,nhl,false
Murdo MacKay,1946,1948,nhl,false
Fleming MacKell,1948,1960,nhl,false
Jack MacKell,1920,1921,nhl,false
Aaron MacKenzie,2009,2009,nhl,false
Barry MacKenzie,1969,1969,nhl,false
Bill MacKenzie,1934,1940,nhl,false
Clarence MacKenzie,1933,1933,nhl,false
Derek MacKenzie,2002,2019,nhl,false
Shawn MacKenzie,1983,1983,nhl,false
David Mackey,1988,1994,nhl,false
Reg Mackey,1927,1927,nhl,false
Howie Mackie,1937,1938,nhl,false
Nathan MacKinnon,2014,2019,nhl,false
Paul MacKinnon,1980,1984,nhl,false
Brett Maclean,2011,2012,nhl,false
Don MacLean,1998,2007,nhl,false
John MacLean,1984,2002,nhl,false
Paul MacLean,1981,1991,nhl,false
Rick MacLeish,1971,1984,nhl,false
Brian MacLellan,1983,1992,nhl,false
Pat MacLeod,1991,1996,nhl,false
Billy MacMillan,1971,1977,nhl,false
Bob MacMillan,1975,1985,nhl,false
Jeff MacMillan,2004,2004,nhl,false
John MacMillan,1961,1965,nhl,false
Al MacNeil,1956,1968,nhl,false
Bernie MacNeil,1974,1974,nhl,false
Ian MacNeil,2003,2003,nhl,false
Jamie Macoun,1983,1999,nhl,false
Bud MacPherson,1949,1957,nhl,false
Ralph MacSweyn,1968,1972,nhl,false
Craig MacTavish,1980,1997,nhl,false
Andrew MacWilliam,2015,2015,nhl,false
Mike MacWilliam,1996,1996,nhl,false
John Madden,1999,2012,nhl,false
Darrin Madeley,1993,1995,nhl,false
Connie Madigan,1973,1973,nhl,false
Jeff Madill,1991,1991,nhl,false
Saku Maenalanen,2019,2019,nhl,false
Dean Magee,1978,1978,nhl,false
Darryl Maggs,1972,1980,nhl,false
Marc Magnan,1983,1983,nhl,false
Olivier Magnan,2011,2011,nhl,false
Keith Magnuson,1970,1980,nhl,false
Kevin Maguire,1987,1992,nhl,false
John Mahaffy,1943,1944,nhl,false
Frank Mahovlich,1957,1974,nhl,false
Pete Mahovlich,1966,1981,nhl,false
Josh Mahura,2019,2019,nhl,false
Jacques Mailhot,1989,1989,nhl,false
Frank Mailley,1943,1943,nhl,false
Adam Mair,2000,2011,nhl,false
Jim Mair,1971,1975,nhl,false
Fern Majeau,1944,1945,nhl,false
Ivan Majesky,2003,2006,nhl,false
Bruce Major,1991,1991,nhl,false
Mark Major,1997,1997,nhl,false
Andrey Makarov,2015,2015,nhl,false
Sergei Makarov,1990,1997,nhl,false
Mikko Makela,1986,1995,nhl,false
Chico Maki,1962,1976,nhl,false
Tomi Maki,2007,2007,nhl,false
Wayne Maki,1968,1973,nhl,false
Kari Makkonen,1980,1980,nhl,false
Vladimir Malakhov,1993,2006,nhl,false
Clint Malarchuk,1982,1992,nhl,false
Tomas Malec,2003,2007,nhl,false
David Maley,1986,1994,nhl,false
Denis Malgin,2017,2019,nhl,false
Stewart Malgunas,1994,2000,nhl,false
Manny Malhotra,1999,2015,nhl,false
Marek Malik,1995,2009,nhl,false
Merlin Malinowski,1979,1983,nhl,false
Evgeni Malkin,2007,2019,nhl,false
Dean Malkoc,1996,1999,nhl,false
Troy Mallette,1990,1998,nhl,false
Olli Malmivaara,2008,2008,nhl,false
Brad Malone,2012,2019,nhl,false
Cliff Malone,1952,1952,nhl,false
Greg Malone,1977,1987,nhl,false
Joe Malone,1918,1924,nhl,false
Ryan Malone,2004,2015,nhl,false
Sean Malone,2017,2017,nhl,false
Dan Maloney,1971,1982,nhl,false
Dave Maloney,1975,1985,nhl,false
Don Maloney,1979,1991,nhl,false
Phil Maloney,1950,1960,nhl,false
Steve Maltais,1990,2001,nhl,false
Kirk Maltby,1994,2010,nhl,false
Ray Maluta,1976,1977,nhl,false
Maxim Mamin,2018,2019,nhl,false
Tom Manastersky,1951,1951,nhl,false
Mark Mancari,2007,2012,nhl,false
Gus Mancuso,1938,1943,nhl,false
Kent Manderville,1992,2003,nhl,false
Dan Mandich,1983,1986,nhl,false
George Maneluk,1991,1991,nhl,false
Mike Maneluk,1999,2001,nhl,false
Kris Manery,1978,1981,nhl,false
Randy Manery,1971,1980,nhl,false
Andrew Mangiapane,2018,2019,nhl,false
Cesare Maniago,1961,1978,nhl,false
Eric Manlow,2001,2004,nhl,false
Cameron Mann,1998,2003,nhl,false
Jack Mann,1944,1945,nhl,false
Jimmy Mann,1980,1988,nhl,false
Ken Mann,1976,1976,nhl,false
Norm Mann,1939,1941,nhl,false
Rennison Manners,1930,1931,nhl,false
Brandon Manning,2012,2019,nhl,false
Paul Manning,2003,2003,nhl,false
Peter Mannino,2009,2012,nhl,false
Bob Manno,1977,1985,nhl,false
Dave Manson,1987,2002,nhl,false
Josh Manson,2015,2019,nhl,false
Ray Manson,1948,1949,nhl,false
Anthony Mantha,2016,2019,nhl,false
Georges Mantha,1929,1941,nhl,false
Moe Mantha,1981,1992,nhl,false
Sylvio Mantha,1924,1937,nhl,false
Justin Mapletoft,2003,2004,nhl,false
Paul Mara,1999,2011,nhl,false
Bud Maracle,1931,1931,nhl,false
Norm Maracle,1998,2002,nhl,false
Milan Marcetta,1968,1969,nhl,false
Mush March,1929,1945,nhl,false
Brad Marchand,2010,2019,nhl,false
Todd Marchant,1994,2011,nhl,false
Alexey Marchenko,2014,2017,nhl,false
Jon Marchessault,2013,2019,nhl,false
Brian Marchinko,1971,1974,nhl,false
Bryan Marchment,1989,2006,nhl,false
Dave Marcinyshyn,1991,1993,nhl,false
Lou Marcon,1959,1963,nhl,false
Don Marcotte,1966,1982,nhl,false
Josef Marha,1996,2001,nhl,false
Martin Marincin,2014,2019,nhl,false
Hector Marini,1979,1984,nhl,false
Chris Marinucci,1995,1997,nhl,false
Frank Mario,1942,1945,nhl,false
John Mariucci,1941,1948,nhl,false
Masi Marjamaki,2006,2006,nhl,false
Gordon Mark,1987,1995,nhl,false
John Markell,1980,1985,nhl,false
Gus Marker,1933,1942,nhl,false
Ray Markham,1980,1980,nhl,false
Jussi Markkanen,2002,2007,nhl,false
Jack Markle,1936,1936,nhl,false
Andrei Markov,2001,2017,nhl,false
Danny Markov,1998,2007,nhl,false
Jack Marks,1918,1920,nhl,false
John Marks,1973,1982,nhl,false
Jacob Markstrom,2011,2019,nhl,false
Nevin Markwart,1984,1992,nhl,false
Patrick Marleau,1998,2019,nhl,false
Mitch Marner,2017,2019,nhl,false
Cooper Marody,2019,2019,nhl,false
Daniel Marois,1989,1996,nhl,false
Jean Marois,1944,1954,nhl,false
Mario Marois,1978,1992,nhl,false
Pat Maroon,2012,2019,nhl,false
Gilles Marotte,1966,1977,nhl,false
Mark Marquess,1947,1947,nhl,false
Brad Marsh,1979,1993,nhl,false
Gary Marsh,1968,1969,nhl,false
Peter Marsh,1980,1984,nhl,false
Bert Marshall,1966,1979,nhl,false
Don Marshall,1952,1972,nhl,false
Grant Marshall,1995,2006,nhl,false
Jason Marshall,1992,2006,nhl,false
Kevin Marshall,2012,2012,nhl,false
Paul Marshall,1980,1983,nhl,false
Willie Marshall,1953,1959,nhl,false
Mike Marson,1975,1980,nhl,false
Danick Martel,2018,2019,nhl,false
Tony Martensson,2004,2004,nhl,false
Clare Martin,1942,1952,nhl,false
Craig Martin,1995,1997,nhl,false
Frank Martin,1953,1958,nhl,false
Grant Martin,1984,1987,nhl,false
Jack Martin,1961,1961,nhl,false
Matt Martin,1994,1997,nhl,false
Matt Martin,2010,2019,nhl,false
Paul Martin,2004,2018,nhl,false
Pit Martin,1962,1979,nhl,false
Rick Martin,1972,1982,nhl,false
Ron Martin,1933,1934,nhl,false
Seth Martin,1968,1968,nhl,false
Spencer Martin,2017,2017,nhl,false
Terry Martin,1976,1985,nhl,false
Tom Martin,1968,1968,nhl,false
Tom Martin,1985,1990,nhl,false
Don Martineau,1974,1977,nhl,false
Radek Martinek,2002,2014,nhl,false
Alec Martinez,2010,2019,nhl,false
Darcy Martini,1994,1994,nhl,false
Jordan Martinook,2015,2019,nhl,false
Steve Martins,1996,2006,nhl,false
Andreas Martinsen,2016,2019,nhl,false
Steve Martinson,1988,1992,nhl,false
Dennis Maruk,1976,1989,nhl,false
Brandon Mashinter,2011,2016,nhl,false
Paul Masnick,1951,1958,nhl,false
Bob Mason,1984,1991,nhl,false
Charley Mason,1935,1939,nhl,false
Chris Mason,1999,2013,nhl,false
Steve Mason,2009,2018,nhl,false
George Massecar,1930,1932,nhl,false
Jamie Masters,1976,1979,nhl,false
Bill Masterton,1968,1968,nhl,false
Frank Mathers,1949,1952,nhl,false
Mike Matheson,2016,2019,nhl,false
Dwight Mathiasen,1986,1988,nhl,false
Jim Mathieson,1990,1990,nhl,false
Marquis Mathieu,1999,2001,nhl,false
Jon Matsumoto,2011,2012,nhl,false
Christian Matte,1997,2001,nhl,false
Joe Matte,1920,1926,nhl,false
Joe Matte,1930,1943,nhl,false
Stefan Matteau,2013,2018,nhl,false
Stephane Matteau,1991,2003,nhl,false
Mike Matteucci,2001,2002,nhl,false
Auston Matthews,2017,2019,nhl,false
Shawn Matthias,2008,2018,nhl,false
Dick Mattiussi,1968,1971,nhl,false
Markus Mattsson,1980,1984,nhl,false
Richard Matvichuk,1993,2007,nhl,false
Johnny Matz,1925,1925,nhl,false
Greg Mauldin,2004,2011,nhl,false
Wayne Maxner,1965,1966,nhl,false
Ben Maxwell,2009,2012,nhl,false
Brad Maxwell,1978,1987,nhl,false
Bryan Maxwell,1978,1985,nhl,false
Kevin Maxwell,1981,1984,nhl,false
Wally Maxwell,1953,1953,nhl,false
Alan May,1988,1995,nhl,false
Brad May,1992,2010,nhl,false
Darrell May,1986,1988,nhl,false
Derek Mayer,1994,1994,nhl,false
Gilles Mayer,1950,1956,nhl,false
Jim Mayer,1980,1980,nhl,false
Pat Mayer,1988,1988,nhl,false
Shep Mayer,1943,1943,nhl,false
Jamal Mayers,1997,2013,nhl,false
Scott Mayfield,2014,2019,nhl,false
Maksim Mayorov,2009,2012,nhl,false
Marek Mazanec,2014,2017,nhl,false
Eddie Mazur,1954,1957,nhl,false
Jay Mazur,1989,1992,nhl,false
Gary McAdam,1976,1986,nhl,false
Sam McAdam,1931,1931,nhl,false
Chris McAllister,1998,2004,nhl,false
Chris McAlpine,1995,2003,nhl,false
Dean McAmmond,1992,2010,nhl,false
Hazen McAndrew,1942,1942,nhl,false
Ted McAneeley,1973,1975,nhl,false
Kenndal McArdle,2009,2012,nhl,false
Jud McAtee,1943,1945,nhl,false
Norm McAtee,1947,1947,nhl,false
Ken McAuley,1944,1945,nhl,false
Charlie McAvoy,2018,2019,nhl,false
Andrew McBain,1984,1994,nhl,false
Jamie McBain,2010,2017,nhl,false
Jason McBain,1996,1997,nhl,false
Mike McBain,1998,1999,nhl,false
Wayne McBean,1988,1994,nhl,false
Cliff McBride,1929,1930,nhl,false
Jim McBurney,1953,1953,nhl,false
Bryan McCabe,1996,2011,nhl,false
Jake McCabe,2014,2019,nhl,false
Stan McCabe,1930,1934,nhl,false
Bert McCaffrey,1925,1931,nhl,false
John McCahill,1978,1978,nhl,false
Doug McCaig,1942,1951,nhl,false
Dunc McCallum,1966,1971,nhl,false
Eddie McCalmon,1928,1931,nhl,false
Jared McCann,2016,2019,nhl,false
Rick McCann,1968,1975,nhl,false
Michael McCarron,2016,2018,nhl,false
Jack McCartan,1960,1961,nhl,false
Dan McCarthy,1981,1981,nhl,false
John McCarthy,2010,2016,nhl,false
Kevin McCarthy,1978,1987,nhl,false
Sandy McCarthy,1994,2004,nhl,false
Steve McCarthy,2000,2008,nhl,false
Thomas McCarthy,1920,1921,nhl,false
Tom McCarthy,1957,1961,nhl,false
Tom McCarthy,1980,1988,nhl,false
Walt McCartney,1933,1933,nhl,false
Darren McCarty,1994,2009,nhl,false
Ted McCaskill,1968,1968,nhl,false
Alyn McCauley,1998,2007,nhl,false
Rob McClanahan,1980,1984,nhl,false
Trent McCleary,1996,2000,nhl,false
Kevin McClelland,1982,1994,nhl,false
Jay McClement,2006,2017,nhl,false
Thomas McCollum,2011,2015,nhl,false
Frank McCool,1945,1946,nhl,false
Bob McCord,1964,1973,nhl,false
Dennis McCord,1974,1974,nhl,false
John McCormack,1948,1955,nhl,false
Cody McCormick,2004,2015,nhl,false
Max McCormick,2016,2019,nhl,false
Shawn McCosh,1992,1995,nhl,false
Ian McCoshen,2017,2019,nhl,false
Dale McCourt,1978,1984,nhl,false
Bill McCreary,1954,1971,nhl,false
Bill McCreary,1981,1981,nhl,false
Keith McCreary,1965,1975,nhl,false
John McCreedy,1942,1945,nhl,false
Brad McCrimmon,1980,1997,nhl,false
Jim McCrimmon,1975,1975,nhl,false
Bob McCulley,1935,1935,nhl,false
Duke McCurry,1926,1929,nhl,false
Brian McCutcheon,1975,1977,nhl,false
Darwin McCutcheon,1982,1982,nhl,false
Connor McDavid,2016,2019,nhl,false
Jeff McDill,1977,1977,nhl,false
Bill McDonagh,1950,1950,nhl,false
Ryan McDonagh,2011,2019,nhl,false
Ab McDonald,1959,1972,nhl,false
Andy McDonald,2001,2013,nhl,false
Brian McDonald,1971,1971,nhl,false
Bucko McDonald,1935,1945,nhl,false
Butch McDonald,1940,1945,nhl,false
Colin McDonald,2010,2017,nhl,false
Gerry McDonald,1982,1984,nhl,false
Jack McDonald,1918,1922,nhl,false
Jack McDonald,1944,1944,nhl,false
Lanny McDonald,1974,1989,nhl,false
Robert McDonald,1944,1944,nhl,false
Terry McDonald,1976,1976,nhl,false
Kent McDonell,2003,2004,nhl,false
Joe McDonnell,1982,1986,nhl,false
Moylan McDonnell,1921,1921,nhl,false
Al McDonough,1971,1978,nhl,false
Hubie McDonough,1989,1993,nhl,false
Mike McDougal,1979,1983,nhl,false
Bill McDougall,1991,1994,nhl,false
Peter McDuffe,1972,1976,nhl,false
Shawn McEachern,1992,2006,nhl,false
Curtis McElhinney,2008,2019,nhl,false
Jim McElmury,1973,1978,nhl,false
Evan McEneny,2017,2017,nhl,false
Mike McEwen,1977,1988,nhl,false
Jim McFadden,1948,1954,nhl,false
Don McFadyen,1933,1936,nhl,false
Dan McFall,1985,1986,nhl,false
John McFarland,2016,2016,nhl,false
Gord McFarlane,1927,1927,nhl,false
Jim McGeough,1982,1987,nhl,false
Irv McGibbon,1943,1943,nhl,false
Bob McGill,1982,1994,nhl,false
Jack McGill,1935,1937,nhl,false
Jack McGill,1942,1947,nhl,false
Ryan McGill,1992,1995,nhl,false
Dan McGillis,1997,2006,nhl,false
Brock McGinn,2016,2019,nhl,false
Jamie McGinn,2009,2019,nhl,false
