name,startDate,endDate,league,hyphen
David S. Monson,1985,1987,congress,false
G. V. (Sonny) Montgomery,1967,1997,congress,false
Joseph M. Montoya,1957,1977,congress,false
Jim Moody,1983,1993,congress,false
John R. Moolenaar,2015,2019,congress,false
Alexander X. Mooney,2015,2019,congress,false
Dennis Moore,1999,2011,congress,false
Gwen Moore,2005,2019,congress,false
W. Henson Moore,1975,1987,congress,false
Carlos J. Moorhead,1973,1997,congress,false
William S. Moorhead,1959,1981,congress,false
James P. Moran,1991,2015,congress,false
Jerry Moran,1997,2019,congress,false
Constance A. Morella,1987,2003,congress,false
Robert B. Morgan,1975,1981,congress,false
Thomas E. Morgan,1945,1977,congress,false
Bruce A. Morrison,1983,1991,congress,false
Sid Morrison,1981,1993,congress,false
Carol Moseley-Braun,1993,1999,congress,true
Charles A. Mosher,1961,1977,congress,false
Frank E. Moss,1959,1977,congress,false
John E. Moss,1953,1979,congress,false
Ronald M. Mottl,1975,1983,congress,false
Seth Moulton,2015,2019,congress,false
Daniel Patrick Moynihan,1977,2001,congress,false
Robert J. Mrazek,1983,1993,congress,false
Markwayne Mullin,2013,2019,congress,false
Mick Mulvaney,2011,2017,congress,false
Frank H. Murkowski,1981,2002,congress,false
Lisa Murkowski,2003,2019,congress,false
Austin J. Murphy,1977,1995,congress,false
Christopher Murphy,2007,2019,congress,false
Morgan F. Murphy,1971,1981,congress,false
Patrick Murphy,2013,2017,congress,false
Patrick J. Murphy,2007,2011,congress,false
Scott Murphy,2009,2011,congress,false
Stephanie N. Murphy,2017,2019,congress,false
Tim Murphy,2003,2017,congress,false
Patty Murray,1993,2019,congress,false
John P. Murtha,1973,2010,congress,false
Marilyn N. Musgrave,2003,2009,congress,false
Edmund S. Muskie,1959,1981,congress,false
Gary A. Myers,1975,1979,congress,false
John T. Myers,1967,1997,congress,false
Sue Wilkins Myrick,1995,2013,congress,false
Jerrold Nadler,1991,2019,congress,false
Dave R Nagle,1987,1993,congress,false
John L. Napier,1981,1983,congress,false
Grace F. Napolitano,1999,2019,congress,false
William H. Natcher,1953,1995,congress,false
Richard E. Neal,1989,2019,congress,false
Stephen L. Neal,1975,1995,congress,false
Lucien N. Nedzi,1961,1981,congress,false
Gloria Negrete McLeod,2013,2015,congress,false
Ancher Nelsen,1959,1975,congress,false
Ben Nelson,2001,2013,congress,false
Bill Nelson,1979,2019,congress,false
Gaylord Nelson,1973,1981,congress,false
George R. Nethercutt,1995,2005,congress,false
Randy Neugebauer,2003,2017,congress,false
Mark W. Neumann,1995,1999,congress,false
Dan Newhouse,2015,2019,congress,false
Robert W. Ney,1995,2007,congress,false
Bill Nichols,1967,1989,congress,false
Dick Nichols,1991,1993,congress,false
Don Nickles,1981,2005,congress,false
Howard C. Nielson,1983,1991,congress,false
Robert N. C. Nix,1957,1979,congress,false
Kristi L. Noem,2011,2019,congress,false
Richard M. Nolan,1975,2019,congress,false
Donald Norcross,2014,2019,congress,false
Anne M. Northup,1997,2007,congress,false
Eleanor Holmes Norton,1991,2019,congress,false
Charles W. Norwood,1995,2007,congress,false
Henry Nowak,1975,1993,congress,false
Richard B. Nugent,2011,2017,congress,false
Devin Nunes,2003,2019,congress,false
Sam Nunn,1973,1997,congress,false
Alan Nunnelee,2011,2015,congress,false
Jim Nussle,1991,2007,congress,false
Glenn C. Nye,2009,2011,congress,false
James G. O'Hara,1959,1977,congress,false
Thomas P. O'Neill,1953,1987,congress,false
Beto O'Rourke,2013,2019,congress,false
Mary Rose Oakar,1977,1993,congress,false
Barack Obama,2005,2008,congress,false
James L. Oberstar,1975,2011,congress,false
David R. Obey,1969,2011,congress,false
James R. Olin,1983,1993,congress,false
Pete Olson,2009,2019,congress,false
John W. Olver,1991,2013,congress,false
Solomon P. Ortiz,1983,2011,congress,false
Bill Orton,1991,1997,congress,false
Tom Osborne,2001,2007,congress,false
Doug Ose,1999,2005,congress,false
C. L. (Butch) Otter,2001,2007,congress,false
Richard L. Ottinger,1965,1985,congress,false
Major R. Owens,1983,2007,congress,false
Wayne Owens,1973,1993,congress,false
William L. Owens,2009,2015,congress,false
Michael G. Oxley,1981,2007,congress,false
Ron Packard,1983,2001,congress,false
Bob Packwood,1973,1997,congress,false
Steven M. Palazzo,2011,2019,congress,false
Frank Pallone,1987,2019,congress,false
Gary J. Palmer,2015,2019,congress,false
Leon Panetta,1977,1995,congress,false
Michael Pappas,1997,1999,congress,false
Mike Parker,1989,1999,congress,false
Stanford E. (Stan) Parris,1973,1991,congress,false
Bill Pascrell,1997,2019,congress,false
Charles Pashayan,1979,1991,congress,false
Otto E. Passman,1947,1977,congress,false
Ed Pastor,1991,2015,congress,false
John O. Pastore,1949,1977,congress,false
Wright Patman,1929,1977,congress,false
Elizabeth Patterson,1987,1993,congress,false
Jerry M. Patterson,1975,1985,congress,false
Edward W. Pattison,1975,1979,congress,false
Rand Paul,2011,2019,congress,false
Ron Paul,1975,2013,congress,false
Erik Paulsen,2009,2019,congress,false
Bill Paxon,1989,1999,congress,false
Donald M. Payne,1989,2012,congress,false
Donald M. Payne,2012,2019,congress,false
Lewis F. Payne,1987,1997,congress,false
Stevan Pearce,2003,2019,congress,false
James B. Pearson,1961,1979,congress,false
Donald J. Pease,1977,1993,congress,false
Edward A. Pease,1997,2001,congress,false
Claiborne Pell,1961,1997,congress,false
Nancy Pelosi,1987,2019,congress,false
Mike Pence,2001,2013,congress,false
Timothy J. Penny,1983,1995,congress,false
Claude Pepper,1935,1991,congress,false
Charles H. Percy,1973,1985,congress,false
David Perdue,2015,2019,congress,false
Carl C. Perkins,1984,1993,congress,false
Carl Dewey Perkins,1949,1985,congress,false
Ed Perlmutter,2007,2019,congress,false
Thomas S.P. Perriello,2009,2011,congress,false
Scott Perry,2013,2019,congress,false
Gary C. Peters,2009,2019,congress,false
Scott H. Peters,2013,2019,congress,false
Collin C. Peterson,1991,2019,congress,false
Douglas (Pete) Peterson,1991,1997,congress,false
John E. Peterson,1997,2009,congress,false
Thomas E. Petri,1979,2015,congress,false
Jerry L. Pettis,1967,1977,congress,false
Shirley N. Pettis,1975,1979,congress,false
Peter A. Peyser,1971,1983,congress,false
David D. Phelps,1999,2003,congress,false
"Charles W. ""Chip"" Pickering",1997,2009,congress,false
Owen B. Pickett,1987,2001,congress,false
J. J. Pickle,1963,1995,congress,false
Pedro R. Pierluisi,2009,2017,congress,false
Otis G. Pike,1961,1979,congress,false
Chellie Pingree,2009,2019,congress,false
Robert Pittenger,2013,2019,congress,false
Joseph R. Pitts,1997,2017,congress,false
Stacey E. Plaskett,2015,2019,congress,false
Todd Russell Platts,2001,2013,congress,false
W. R. Poage,1937,1979,congress,false
Mark Pocan,2013,2019,congress,false
Bertram L. Podell,1967,1975,congress,false
Ted Poe,2005,2019,congress,false
Bruce Poliquin,2015,2019,congress,false
Jared Polis,2009,2019,congress,false
Richard W. Pombo,1993,2007,congress,false
Earl Pomeroy,1993,2011,congress,false
Mike Pompeo,2011,2017,congress,false
John Edward Porter,1979,2001,congress,false
Jon C. Porter,2003,2009,congress,false
Rob Portman,1993,2019,congress,false
Bill Posey,2009,2019,congress,false
Glenn Poshard,1989,1999,congress,false
Walter E. Powell,1971,1975,congress,false
Larry Pressler,1975,1997,congress,false
Richardson Preyer,1969,1981,congress,false
David E. Price,1987,2019,congress,false
Melvin Price,1945,1989,congress,false
Robert D. Price,1967,1975,congress,false
Tom Price,2005,2017,congress,false
Joel Pritchard,1973,1985,congress,false
William Proxmire,1957,1989,congress,false
Deborah Pryce,1993,2009,congress,false
David H. Pryor,1965,1997,congress,false
Mark L. Pryor,2003,2015,congress,false
Carl D. Pursell,1977,1993,congress,false
Adam H. Putnam,2001,2011,congress,false
Benjamin Quayle,2011,2013,congress,false
Dan Quayle,1977,1991,congress,false
Albert H. Quie,1957,1979,congress,false
Mike Quigley,2009,2019,congress,false
James H. (Jimmy) Quillen,1963,1997,congress,false
Jack Quinn,1993,2005,congress,false
George Radanovich,1995,2011,congress,false
Aumua Amata Coleman Radewagen,2015,2019,congress,false
Nick J. Rahall,1977,2015,congress,false
Thomas F. Railsback,1967,1983,congress,false
Jim Ramstad,1991,2009,congress,false
Jennings Randolph,1933,1985,congress,false
Charles B. Rangel,1971,2017,congress,false
John R. Rarick,1967,1975,congress,false
John Ratcliffe,2015,2019,congress,false
Arthur Ravenel,1987,1995,congress,false
Richard B. Ray,1983,1993,congress,false
Jack Reed,1991,2019,congress,false
Tom Reed,2010,2019,congress,false
Thomas N. Rees,1965,1977,congress,false
Ralph Regula,1973,2009,congress,false
Denny Rehberg,2001,2013,congress,false
David G. Reichert,2005,2019,congress,false
Harry Reid,1983,2017,congress,false
Ogden R. Reid,1963,1975,congress,false
James B. Renacci,2011,2019,congress,false
Rick Renzi,2003,2009,congress,false
Henry S. Reuss,1955,1983,congress,false
Silvestre Reyes,1997,2013,congress,false
Mel Reynolds,1993,1997,congress,false
Thomas M. Reynolds,1999,2009,congress,false
John J. Rhodes,1953,1983,congress,false
John J. Rhodes,1987,1993,congress,false
Reid J. Ribble,2011,2017,congress,false
Abraham A. Ribicoff,1949,1981,congress,false
Kathleen M. Rice,2015,2019,congress,false
Tom Rice,2013,2019,congress,false
Bill Richardson,1983,1999,congress,false
Laura Richardson,2007,2013,congress,false
Cedric L. Richmond,2011,2019,congress,false
Frederick W. Richmond,1975,1983,congress,false
Thomas J. Ridge,1983,1995,congress,false
Donald W. Riegle,1967,1995,congress,false
E. Scott Rigell,2011,2017,congress,false
Frank Riggs,1991,1999,congress,false
Bob Riley,1997,2003,congress,false
Matthew J. Rinaldo,1973,1993,congress,false
James E. Risch,2009,2019,congress,false
Theodore M. Risenhoover,1975,1979,congress,false
Don Ritter,1979,1993,congress,false
David Rivera,2011,2013,congress,false
Lynn N. Rivers,1995,2003,congress,false
Charles S. Robb,1989,2001,congress,false
Pat Roberts,1981,2019,congress,false
Ray Roberts,1961,1981,congress,false
J. Kenneth Robinson,1971,1985,congress,false
Tommy F. Robinson,1985,1991,congress,false
Howard W. Robison,1957,1975,congress,false
Martha Roby,2011,2019,congress,false
John D. Rockefeller,1985,2015,congress,false
Cathy McMorris Rodgers,2005,2019,congress,false
Peter W. Rodino,1949,1989,congress,false
Ciro D. Rodriguez,1997,2011,congress,false
David P. Roe,2009,2019,congress,false
Robert A. Roe,1969,1993,congress,false
Buddy Roemer,1981,1989,congress,false
Tim Roemer,1991,2003,congress,false
James E. Rogan,1997,2001,congress,false
Harold Rogers,1981,2019,congress,false
Mike D. Rogers,2003,2019,congress,false
Mike J. Rogers,2001,2015,congress,false
Paul G. Rogers,1955,1979,congress,false
Dana Rohrabacher,1989,2019,congress,false
Todd Rokita,2011,2019,congress,false
Carlos A. Romero-Barcelo,1993,2001,congress,true
Mitt Romney,2019,2019,congress,false
Teno Roncalio,1965,1979,congress,false
Angelo D. Roncallo,1973,1975,congress,false
Fred B. Rooney,1963,1979,congress,false
John J. Rooney,1943,1975,congress,false
Thomas J. Rooney,2009,2019,congress,false
Ileana Ros-Lehtinen,1989,2019,congress,true
Charlie Rose,1973,1997,congress,false
Jacky Rosen,2017,2019,congress,false
Benjamin S. Rosenthal,1961,1983,congress,false
Peter J. Roskam,2007,2019,congress,false
Dennis A. Ross,2011,2019,congress,false
Mike Ross,2001,2013,congress,false
Dan Rostenkowski,1959,1995,congress,false
William V. Roth Jr.,1967,2001,congress,false
Toby Roth,1979,1997,congress,false
Keith J. Rothfus,2013,2019,congress,false
Steven R. Rothman,1997,2013,congress,false
Marge Roukema,1981,2003,congress,false
Mike Rounds,2015,2019,congress,false
J. Edward Roush,1959,1977,congress,false
John H. Rousselot,1961,1983,congress,false
David Rouzer,2015,2019,congress,false
J. Roy Rowland,1983,1995,congress,false
William R. Roy,1971,1975,congress,false
Edward R. Roybal,1963,1993,congress,false
Lucille Roybal-Allard,1993,2019,congress,true
Edward R. Royce,1993,2019,congress,false
Marco Rubio,2011,2019,congress,false
Eldon D. Rudd,1977,1987,congress,false
Warren Rudman,1981,1993,congress,false
Raul Ruiz,2013,2019,congress,false
Harold L. Runnels,1971,1981,congress,false
Jon Runyan,2011,2015,congress,false
Philip E. Ruppe,1967,1979,congress,false
C. A. Dutch Ruppersberger,2003,2019,congress,false
Bobby L. Rush,1993,2019,congress,false
Steve Russell,2015,2019,congress,false
Martin A. Russo,1975,1993,congress,false
Earl B. Ruth,1969,1975,congress,false
Leo J. Ryan,1973,1979,congress,false
Paul D. Ryan,1999,2019,congress,false
Tim Ryan,2003,2019,congress,false
Jim Ryun,1997,2007,congress,false
Gregorio Kilili Camacho Sablan,2009,2019,congress,false
Martin Olav Sabo,1979,2007,congress,false
Patricia Saiki,1987,1991,congress,false
John T. Salazar,2005,2011,congress,false
Ken Salazar,2005,2009,congress,false
Bill Sali,2007,2009,congress,false
Matt Salmon,1995,2017,congress,false
Linda T. Sanchez,2003,2019,congress,false
Loretta Sanchez,1997,2017,congress,false
Bernard Sanders,1991,2019,congress,false
Max Sandlin,1997,2005,congress,false
Charles W. Sandman,1967,1975,congress,false
Mark Sanford,1995,2019,congress,false
Terry Sanford,1985,1993,congress,false
George E. Sangmeister,1989,1995,congress,false
James D. Santini,1975,1983,congress,false
Rick Santorum,1991,2007,congress,false
Ronald A. Sarasin,1973,1979,congress,false
John P. Sarbanes,2007,2019,congress,false
Paul S. Sarbanes,1971,2007,congress,false
Bill Sarpalius,1989,1995,congress,false
Ben Sasse,2015,2019,congress,false
Jim Sasser,1977,1995,congress,false
David E. Satterfield,1965,1981,congress,false
Gus Savage,1981,1993,congress,false
Harold S. Sawyer,1977,1985,congress,false
Tom Sawyer,1987,2003,congress,false
William B. Saxbe,1973,1975,congress,false
Jim Saxton,1985,2009,congress,false
John P. Saylor,1949,1975,congress,false
Steve Scalise,2008,2019,congress,false
Joe Scarborough,1995,2001,congress,false
Dan Schaefer,1983,1999,congress,false
Bob Schaffer,1997,2003,congress,false
Janice D. Schakowsky,1999,2019,congress,false
Brian Schatz,2012,2019,congress,false
Mark H. Schauer,2009,2011,congress,false
Lynn Schenk,1993,1995,congress,false
William J. Scherle,1967,1975,congress,false
James H. Scheuer,1965,1993,congress,false
Adam B. Schiff,2001,2019,congress,false
Steven Schiff,1989,1999,congress,false
Robert T. Schilling,2011,2013,congress,false
Jean Schmidt,2005,2013,congress,false
Harrison H. Schmitt,1977,1983,congress,false
Herman T. Schneebeli,1959,1977,congress,false
Bradley Scott Schneider,2013,2019,congress,false
Claudine Schneider,1981,1991,congress,false
Aaron Schock,2009,2015,congress,false
Kurt Schrader,2009,2019,congress,false
Edward L. Schrock,2001,2005,congress,false
Patricia Schroeder,1973,1997,congress,false
Bill Schuette,1985,1991,congress,false
Richard T. Schulze,1975,1993,congress,false
Charles E. Schumer,1981,2019,congress,false
Allyson Y. Schwartz,2005,2015,congress,false
"John J.H. ""Joe"" Schwarz",2005,2007,congress,false
Richard S. Schweiker,1961,1981,congress,false
David Schweikert,2011,2019,congress,false
Austin Scott,2011,2019,congress,false
David Scott,2003,2019,congress,false
Hugh Scott,1941,1977,congress,false
Rick Scott,2019,2019,congress,false
"Robert C. ""Bobby"" Scott",1993,2019,congress,false
Tim Scott,2011,2019,congress,false
William Lloyd Scott,1967,1979,congress,false
Andrea H. Seastrand,1995,1997,congress,false
Keith G. Sebelius,1969,1981,congress,false
John F. Seiberling,1971,1987,congress,false
Shelley Sekula Gibbs,2005,2007,congress,false
F. James Sensenbrenner,1979,2019,congress,false
Jose E. Serrano,1989,2019,congress,false
Jeff Sessions,1997,2017,congress,false
Pete Sessions,1997,2019,congress,false
Joe Sestak,2007,2011,congress,false
Terri A. Sewell,2011,2019,congress,false
John Seymour,1991,1993,congress,false
John B. Shadegg,1995,2011,congress,false
Jeanne Shaheen,2009,2019,congress,false
Bob Shamansky,1981,1983,congress,false
Philip R. Sharp,1975,1995,congress,false
E. Clay Shaw,1981,2007,congress,false
Christopher Shays,1987,2009,congress,false
Carol Shea-Porter,2007,2019,congress,true
Richard C. Shelby,1979,2019,congress,false
Karen Shepherd,1993,1995,congress,false
Brad Sherman,1997,2019,congress,false
Don Sherwood,1999,2007,congress,false
John Shimkus,1997,2019,congress,false
George E. Shipley,1959,1979,congress,false
Dick Shoup,1971,1975,congress,false
Ronnie Shows,1999,2003,congress,false
Garner E. Shriver,1961,1977,congress,false
Heath Shuler,2007,2013,congress,false
Norman D. Shumway,1979,1991,congress,false
Bill Shuster,2001,2019,congress,false
Bud Shuster,1973,2001,congress,false
Robert L. F. Sikes,1941,1979,congress,false
Gerry E. Sikorski,1983,1993,congress,false
Mark D. Siljander,1981,1987,congress,false
Rob Simmons,2001,2007,congress,false
Paul Simon,1975,1997,congress,false
Alan K. Simpson,1979,1997,congress,false
Michael K. Simpson,1999,2019,congress,false
Kyrsten Sinema,2013,2019,congress,false
Albio Sires,2005,2019,congress,false
Norman Sisisky,1983,2001,congress,false
B. F. Sisk,1955,1979,congress,false
David E. Skaggs,1987,1999,congress,false
Joe Skeen,1981,2003,congress,false
Ike Skelton,1977,2011,congress,false
Joe Skubitz,1963,1979,congress,false
John Slack,1959,1981,congress,false
Jim Slattery,1983,1995,congress,false
D. French Slaughter,1985,1993,congress,false
Louise McIntosh Slaughter,1987,2018,congress,false
Adam Smith,1997,2019,congress,false
Adrian Smith,2007,2019,congress,false
Bob Smith,1985,2003,congress,false
Christopher H. Smith,1981,2019,congress,false
Denny Smith,1981,1991,congress,false
Gordon H. Smith,1997,2009,congress,false
Jason Smith,2013,2019,congress,false
Lamar Smith,1987,2019,congress,false
Larkin Smith,1989,1991,congress,false
Lawrence Smith,1983,1993,congress,false
Linda Smith,1995,1999,congress,false
Neal Edward Smith,1959,1995,congress,false
Nick Smith,1993,2005,congress,false
Peter Smith,1989,1991,congress,false
Robert Smith,1983,1999,congress,false
Virginia Smith,1975,1991,congress,false
Vince Snowbarger,1997,1999,congress,false
Olympia J. Snowe,1979,2013,congress,false
M. G. (Gene) Snyder,1963,1987,congress,false
Vic Snyder,1997,2011,congress,false
Michael E. Sodrel,2005,2007,congress,false
Stephen J. Solarz,1975,1993,congress,false
Hilda L. Solis,2001,2009,congress,false
Gerald B. H. Solomon,1979,1999,congress,false
Mark E. Souder,1995,2010,congress,false
Steve II Southerland,2011,2015,congress,false
Zachary T. Space,2007,2011,congress,false
John J. Sparkman,1937,1979,congress,false
Arlen Specter,1981,2011,congress,false
Jackie Speier,2008,2019,congress,false
Gladys Noon Spellman,1975,1983,congress,false
Floyd Spence,1971,2001,congress,false
John M. Spratt,1983,2011,congress,false
Fernand J. St Germain,1961,1989,congress,false
Debbie Stabenow,1997,2019,congress,false
Edward J. Stack,1979,1981,congress,false
Robert T. Stafford,1961,1989,congress,false
Harley O. Staggers,1949,1981,congress,false
Harley O. Staggers,1983,1993,congress,false
Richard H. Stallings,1985,1993,congress,false
Arlan Stangeland,1977,1991,congress,false
J. William Stanton,1965,1983,congress,false
James V. Stanton,1971,1977,congress,false
Fortney Pete Stark,1973,2013,congress,false
David Michael Staton,1981,1983,congress,false
Cliff Stearns,1989,2013,congress,false
Tom Steed,1949,1981,congress,false
Robert H. Steele,1969,1975,congress,false
Alan Steelman,1973,1977,congress,false
Newton I. Steers,1977,1979,congress,false
Elise M. Stefanik,2015,2019,congress,false
Sam Steiger,1967,1977,congress,false
William A. Steiger,1967,1981,congress,false
Charles W. Stenholm,1979,2005,congress,false
John C. Stennis,1947,1989,congress,false
Ted Stevens,1967,2009,congress,false
Adlai E. Stevenson,1969,1981,congress,false
Chris Stewart,2013,2019,congress,false
Donald Stewart,1977,1981,congress,false
Steve Stivers,2011,2019,congress,false
David A. Stockman,1977,1983,congress,false
Steve Stockman,1995,2015,congress,false
Louis Stokes,1969,1999,congress,false
Richard (Dick) Stone,1975,1981,congress,false
Michael L. Strang,1985,1987,congress,false
Luther Strange,2017,2018,congress,false
Samuel S. Stratton,1959,1989,congress,false
Ted Strickland,1993,2007,congress,false
Frank A. Stubblefield,1959,1975,congress,false
W. S. (Bill) Stuckey,1967,1977,congress,false
Gerry E. Studds,1973,1997,congress,false
Bob Stump,1977,2003,congress,false
Bart Stupak,1993,2011,congress,false
Marlin A. Stutzman,2010,2017,congress,false
Dan Sullivan,2015,2019,congress,false
John Sullivan,2002,2013,congress,false
Leonor K. (Mrs. John B.) Sullivan,1953,1977,congress,false
Don Sundquist,1983,1995,congress,false
Foto I. F. Sunia,1981,1989,congress,false
John E. Sununu,1997,2009,congress,false
Betty Sutton,2007,2013,congress,false
Eric Swalwell,2013,2019,congress,false
John E. Sweeney,1999,2007,congress,false
Dick Swett,1991,1995,congress,false
Al Swift,1979,1995,congress,false
Patrick L. Swindall,1985,1989,congress,false
James W. Symington,1969,1977,congress,false
Stuart Symington,1953,1977,congress,false
Steven D. Symms,1973,1993,congress,false
Mike Synar,1979,1995,congress,false
Robert Taft,1963,1977,congress,false
Mark Takai,2015,2016,congress,false
Mark Takano,2013,2019,congress,false
Burt L. Talcott,1963,1977,congress,false
Jim Talent,1993,2007,congress,false
Robert M. (Robin) Tallon,1983,1993,congress,false
Herman E. Talmadge,1957,1981,congress,false
Thomas G. Tancredo,1999,2009,congress,false
John S. Tanner,1989,2011,congress,false
Randy Tate,1995,1997,congress,false
Thomas Joseph Tauke,1979,1991,congress,false
Ellen O. Tauscher,1997,2009,congress,false
W. J. (Billy) Tauzin,1979,2005,congress,false
Charles H. Taylor,1991,2007,congress,false
G. Taylor,1973,1989,congress,false
Gene Taylor,1989,2011,congress,false
Roy A. Taylor,1959,1977,congress,false
Scott Taylor,2017,2019,congress,false
Charles M. Teague,1955,1975,congress,false
Harry Teague,2009,2011,congress,false
Olin E. Teague,1945,1979,congress,false
Frank Tejeda,1993,1999,congress,false
Lee Terry,1999,2015,congress,false
Jon Tester,2007,2019,congress,false
Craig Thomas,1989,2007,congress,false
Lindsay Thomas,1983,1993,congress,false
William M. Thomas,1979,2007,congress,false
Bennie G. Thompson,1993,2019,congress,false
Frank Thompson,1955,1981,congress,false
Fred Thompson,1994,2003,congress,false
Glenn Thompson,2009,2019,congress,false
Mike Thompson,1999,2019,congress,false
Vernon W. Thomson,1961,1975,congress,false
Charles Thone,1971,1979,congress,false
Mac Thornberry,1995,2019,congress,false
Ray Thornton,1973,1997,congress,false
John Thune,1997,2019,congress,false
Karen L. Thurman,1993,2003,congress,false
Strom Thurmond,1953,2003,congress,false
Todd Tiahrt,1995,2011,congress,false
Patrick J. Tiberi,2001,2018,congress,false
Robert O. Tiernan,1967,1975,congress,false
John F. Tierney,1997,2015,congress,false
Thom Tillis,2015,2019,congress,false
Scott  R. Tipton,2011,2019,congress,false
Dina Titus,2009,2019,congress,false
Paul Tonko,2009,2019,congress,false
Richard A. Tonry,1977,1979,congress,false
Pat Toomey,1999,2019,congress,false
Peter G. Torkildsen,1993,1997,congress,false
Estaban Edward Torres,1983,1999,congress,false
Norma J. Torres,2015,2019,congress,false
Robert G. Torricelli,1983,2003,congress,false
David Towell,1973,1975,congress,false
John G. Tower,1963,1985,congress,false
Edolphus Towns,1983,2013,congress,false
James A. Traficant,1985,2002,congress,false
Bob Traxler,1973,1993,congress,false
David C. Treen,1973,1981,congress,false
Paul S. Trible,1977,1989,congress,false
David A. Trott,2015,2019,congress,false
Niki Tsongas,2007,2019,congress,false
Paul E. Tsongas,1975,1985,congress,false
Walter R. Tucker,1993,1997,congress,false
John V. Tunney,1965,1977,congress,false
Jim Turner,1997,2005,congress,false
Michael R. Turner,2003,2019,congress,false
Robert L. Turner,2011,2013,congress,false
Mark Udall,1999,2015,congress,false
Morris K. Udall,1961,1993,congress,false
Tom Udall,1999,2019,congress,false
Al Ullman,1957,1981,congress,false
Robert A. Underwood,1993,2003,congress,false
Jolene Unsoeld,1989,1995,congress,false
Fred Upton,1987,2019,congress,false
David G. Valadao,2013,2019,congress,false
Tim Valentine,1983,1995,congress,false
Lionel Van Deerlin,1963,1981,congress,false
Chris Van Hollen,2003,2019,congress,false
Guy Vander Jagt,1965,1993,congress,false
Richard F. Vander Veen,1973,1977,congress,false
Juan Vargas,2013,2019,congress,false
Marc A. Veasey,2013,2019,congress,false
Filemon Vela,2013,2019,congress,false
Nydia M. Velazquez,1993,2019,congress,false
Bruce F. Vento,1977,2001,congress,false
Victor V. Veysey,1971,1975,congress,false
Joseph P. Vigorito,1965,1977,congress,false
Peter J. Visclosky,1985,2019,congress,false
David Vitter,1999,2017,congress,false
George V. Voinovich,1999,2011,congress,false
Harold L. Volkmer,1977,1997,congress,false
Barbara F. Vucanovich,1983,1997,congress,false
Joe D. Waggonner,1961,1979,congress,false
Ann Wagner,2013,2019,congress,false
Tim Walberg,2007,2019,congress,false
Greg Walden,1999,2019,congress,false
Enid Greene Waldholtz,1995,1997,congress,false
Jerome R. Waldie,1965,1975,congress,false
Alton R. Waldon,1985,1987,congress,false
Doug Walgren,1977,1991,congress,false
Mark Walker,2015,2019,congress,false
Robert S. Walker,1977,1997,congress,false
Malcolm Wallop,1977,1995,congress,false
Jackie Walorski,2013,2019,congress,false
James T. Walsh,1989,2009,congress,false
Joe Walsh,2011,2013,congress,false
John E. Walsh,2014,2015,congress,false
William F. Walsh,1973,1979,congress,false
Mimi Walters,2015,2019,congress,false
Timothy J. Walz,2007,2019,congress,false
Zach Wamp,1995,2011,congress,false
William C. Wampler,1953,1983,congress,false
Mike Ward,1995,1997,congress,false
John Warner,1979,2009,congress,false
Mark R. Warner,2009,2019,congress,false
Elizabeth Warren,2013,2019,congress,false
Harold Washington,1981,1985,congress,false
Debbie Wasserman Schultz,2005,2019,congress,false
Maxine Waters,1991,2019,congress,false
Wes Watkins,1977,2003,congress,false
Bonnie Watson Coleman,2015,2019,congress,false
Diane E. Watson,2001,2011,congress,false
Melvin L. Watt,1993,2014,congress,false
J. C. Watts,1995,2003,congress,false
Henry A. Waxman,1975,2015,congress,false
James H. Weaver,1975,1987,congress,false
Jim Webb,2007,2013,congress,false
Randy K. Weber,2013,2019,congress,false
Vin Weber,1981,1993,congress,false
Daniel Webster,2011,2019,congress,false
Lowell P. Weicker,1969,1989,congress,false
Anthony D. Weiner,1999,2011,congress,false
Ted Weiss,1977,1993,congress,false
Peter Welch,2007,2019,congress,false
Curt Weldon,1987,2007,congress,false
Dave Weldon,1995,2009,congress,false
Jerry Weller,1995,2009,congress,false
Paul D. Wellstone,1991,2002,congress,false
Brad R. Wenstrup,2013,2019,congress,false
Allen B. West,2011,2013,congress,false
Bruce Westerman,2015,2019,congress,false
Lynn A. Westmoreland,2005,2017,congress,false
Robert Wexler,1997,2010,congress,false
Robert A. Weygand,1997,2001,congress,false
Charles W. Whalen,1967,1979,congress,false
Alan Wheat,1983,1995,congress,false
Richard C. White,1965,1983,congress,false
Rick White,1995,1999,congress,false
Sheldon Whitehouse,2007,2019,congress,false
G. William Whitehurst,1969,1987,congress,false
Ed Whitfield,1995,2016,congress,false
Charles O. Whitley,1977,1987,congress,false
Bob Whittaker,1979,1991,congress,false
Jamie L. Whitten,1941,1995,congress,false
Roger F. Wicker,1995,2019,congress,false
William B. Widnall,1949,1975,congress,false
Charles E. Wiggins,1967,1979,congress,false
Harrison A. Williams,1953,1983,congress,false
Lawrence G. Williams,1967,1975,congress,false
Lyle Williams,1979,1985,congress,false
Pat Williams,1979,1997,congress,false
Roger Williams,2013,2019,congress,false
Charles Wilson,1973,1997,congress,false
Charles A. Wilson,2007,2011,congress,false
Charles H. Wilson,1963,1981,congress,false
Frederica S. Wilson,2011,2019,congress,false
Heather Wilson,1997,2009,congress,false
Joe Wilson,2001,2019,congress,false
Pete Wilson,1983,1993,congress,false
Robert C. Wilson,1953,1981,congress,false
Larry Winn,1967,1985,congress,false
Timothy Wirth,1975,1993,congress,false
Robert E. Wise,1983,2001,congress,false
